family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.009008169174194336,0.6852589641434262,0.6808950853068501,0.6806975733079983,0.7188612099644128,0.7377132671250317,0.7352118045329392,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.009008169174194336,0.6947791164658634,0.6893194462414284,0.6886270896406477,0.7323943661971831,0.7297839306507957,0.7355574413629664,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.009008169174194336,0.686,0.6949413442219197,0.685998743994976,0.6866267465069861,0.6784788385507811,0.6465050293933212,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.008645772933959961,0.701195219123506,0.6968742042271454,0.6968647847860743,0.7330960854092526,0.7734912146676853,0.7819071059530698,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.008645772933959961,0.6907630522088354,0.6876051235606159,0.6878632478632478,0.717948717948718,0.7377409755466425,0.7455763118566265,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.008645772933959961,0.674,0.6850573595177911,0.6738421395955643,0.6810176125244618,0.7044526540929419,0.6289662438352951,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.009953022003173828,0.6812749003984063,0.6766934046345812,0.6763378465506125,0.7163120567375887,0.7454800101858926,0.7437503548336049,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.009953022003173828,0.6907630522088354,0.6850821581058352,0.6841611069928342,0.7298245614035088,0.7321128218398241,0.7414297943504023,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.009953022003173828,0.692,0.7007907187763303,0.692,0.692,0.6800829606585003,0.6522193717911778,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.010006189346313477,0.6812749003984063,0.6766934046345812,0.6763378465506125,0.7163120567375887,0.7473898650369238,0.7601591791425558,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.010006189346313477,0.6907630522088354,0.6855026523482985,0.6848878297312844,0.7279151943462897,0.7315305990425669,0.7395817287507432,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.010006189346313477,0.67,0.6760159440015555,0.6698402026580865,0.6625766871165644,0.6765020416099553,0.6523184993553901,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,fixed_c1,1.0,,0.010000944137573242,0.7649402390438247,0.7628596893302775,0.7634382837334867,0.7822878228782287,0.8332696715049657,0.8378894162695922,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,fixed_c1,1.0,,0.010000944137573242,0.7469879518072289,0.7435632035192133,0.7441989400733795,0.7709090909090909,0.8320610687022901,0.8170425481474501,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,fixed_c1,1.0,,0.010000944137573242,0.764,0.7596409358999288,0.760314597247274,0.730593607305936,0.8259284464320436,0.7823945957166722,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,fixed_c1,1.0,,0.008087396621704102,0.7410358565737052,0.7393048128342246,0.7396971775930565,0.758364312267658,0.814935064935065,0.8311282852710631,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,fixed_c1,1.0,,0.008087396621704102,0.7228915662650602,0.7210829344028982,0.7214358675032833,0.7415730337078652,0.7925346099107259,0.7617329509812113,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,fixed_c1,1.0,,0.008087396621704102,0.716,0.7201049970834144,0.7154491094759454,0.702928870292887,0.8205651694860328,0.7768607844258362,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,fixed_c1,1.0,,0.008514404296875,0.7211155378486056,0.7187102113572702,0.7191496163682864,0.7426470588235294,0.8055131143366437,0.8206159516531528,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,fixed_c1,1.0,,0.008514404296875,0.7068273092369478,0.7049747703454522,0.7052872221411548,0.7265917602996255,0.777461508603959,0.7574209960092095,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,fixed_c1,1.0,,0.008514404296875,0.722,0.7268617538401712,0.7215979874939413,0.7110187110187111,0.8189448441247003,0.7629984717546046,full_v4_features,524,524,0,,ksf-v4-idsplit::
