family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc_C0.01__d4,linear,id_test,0.01,0.15836596488952637,0.6933333333333334,0.6938450129773823,0.6933147807706885,0.6909294512877939,0.8240427635644543,0.8226796487880895,,,,
classical_ext,svc,4,linear__svc_C0.01__d4,linear,ood_test,0.01,0.15836596488952637,0.5877777777777777,0.5894139741862673,0.5810560549256967,0.5279898218829516,0.7377126706582093,0.6880562632625156,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,id_test,0.1,0.13062024116516113,0.825,0.8210789766407118,0.8212416047396511,0.7953216374269005,0.8371054257817327,0.8207849747531019,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,ood_test,0.1,0.13062024116516113,0.6561111111111111,0.6585928268296869,0.642517852450543,0.5728088336783989,0.7709312131812283,0.6558004482367037,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,id_test,10.0,0.16763019561767578,0.825,0.8210789766407118,0.8212416047396511,0.7953216374269005,0.8415535780496848,0.8289476116867358,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,ood_test,10.0,0.16763019561767578,0.6561111111111111,0.6585928268296869,0.642517852450543,0.5728088336783989,0.7688679420012124,0.6517320674814204,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,id_test,100.0,0.2897064685821533,0.825,0.8210789766407118,0.8212416047396511,0.7953216374269005,0.8426276109257198,0.8297215457779146,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,ood_test,100.0,0.2897064685821533,0.6566666666666666,0.6591416742501041,0.6431756214915798,0.5737931034482758,0.7690778499010348,0.6517740391838112,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,id_test,0.01,0.14362502098083496,0.8894444444444445,0.892788283277716,0.8888913359126343,0.8967306694343539,0.9199678655296009,0.8561470510896466,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,ood_test,0.01,0.14362502098083496,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.7701533191995347,0.6702821216138586,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,id_test,0.1,0.1061716079711914,0.8927777777777778,0.8959770114942529,0.8923070866214959,0.8994267847837415,0.9561562229637869,0.9294313384857606,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,ood_test,0.1,0.1061716079711914,0.7561111111111111,0.7530933633295838,0.7389907576567831,0.8058381247235736,0.8617608309389428,0.7637368667896641,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,id_test,10.0,0.08501529693603516,0.9094444444444445,0.9114757137560252,0.9093598189667822,0.9121293800539083,0.9667791373130639,0.9461305469938903,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,ood_test,10.0,0.08501529693603516,0.7922222222222223,0.7898006986228807,0.7828473957815881,0.827966881324747,0.8876647005293383,0.8137446814834628,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,id_test,100.0,0.10614490509033203,0.9127777777777778,0.9141453466814979,0.9127680584163853,0.9136888400219901,0.9700160672351997,0.9543861972262223,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,ood_test,100.0,0.10614490509033203,0.8138888888888889,0.811844114985078,0.8078540225903763,0.8419065596979708,0.8927271851721059,0.8242539115704245,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,id_test,0.01,0.17868852615356445,0.8383333333333334,0.8367259918427883,0.8373913575276035,0.82501503307276,0.9035619824496353,0.8693021098087146,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,ood_test,0.01,0.17868852615356445,0.7161111111111111,0.7162928042337189,0.716100508691837,0.7143655673560648,0.808540535067584,0.7242945518382917,,,,
classical_ext,svc,4,poly2__svc_C0.1__d4,poly2,id_test,0.1,0.10647773742675781,0.8883333333333333,0.8916759362254356,0.8877746659218064,0.8956927867151012,0.908032381658633,0.8381900063604911,,,,
classical_ext,svc,4,poly2__svc_C0.1__d4,poly2,ood_test,0.1,0.10647773742675781,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.7598715363653088,0.6419227362029555,,,,
classical_ext,svc,4,poly2__svc_C10__d4,poly2,id_test,10.0,0.08937215805053711,0.895,0.8981275491286616,0.8945696554609479,0.9013054830287206,0.9537560252131999,0.919338683927399,,,,
classical_ext,svc,4,poly2__svc_C10__d4,poly2,ood_test,10.0,0.08937215805053711,0.7577777777777778,0.7547806524184477,0.7410102711471978,0.8069087688219664,0.8335776085069498,0.7133739471489731,,,,
classical_ext,svc,4,poly2__svc_C100__d4,poly2,id_test,100.0,0.11448001861572266,0.9011111111111111,0.9035965888023729,0.9009153884215735,0.9053191489361702,0.9609838091706835,0.9383484149522946,,,,
classical_ext,svc,4,poly2__svc_C100__d4,poly2,ood_test,100.0,0.11448001861572266,0.7727777777777778,0.7699934187699644,0.7592285108502517,0.8163448585541087,0.8592234148557993,0.749262078968658,,,,
classical_ext,svc,4,poly3__svc_C0.01__d4,poly3,id_test,0.01,0.15113162994384766,0.8516666666666667,0.8526325546903968,0.8516666208847595,0.8517490283176014,0.9271511556049932,0.8714501684090968,,,,
classical_ext,svc,4,poly3__svc_C0.01__d4,poly3,ood_test,0.01,0.15113162994384766,0.7927777777777778,0.7902273055604603,0.7824051522726412,0.8299133606931145,0.795955939097075,0.682472509180276,,,,
classical_ext,svc,4,poly3__svc_C0.1__d4,poly3,id_test,0.1,0.1031804084777832,0.8894444444444445,0.892788283277716,0.8888913359126343,0.8967306694343539,0.9103646026449141,0.8420325522280282,,,,
classical_ext,svc,4,poly3__svc_C0.1__d4,poly3,ood_test,0.1,0.1031804084777832,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.8094641298268013,0.7218105416430911,,,,
classical_ext,svc,4,poly3__svc_C10__d4,poly3,id_test,10.0,0.09656453132629395,0.9,0.9026696329254728,0.899749373433584,0.9047619047619048,0.9570127301940426,0.9324919234776512,,,,
classical_ext,svc,4,poly3__svc_C10__d4,poly3,ood_test,10.0,0.09656453132629395,0.7627777777777778,0.7598561019609102,0.7471869366102327,0.8099688473520249,0.8577404772811741,0.750068223750588,,,,
classical_ext,svc,4,poly3__svc_C100__d4,poly3,id_test,100.0,0.12422800064086914,0.9016666666666666,0.9040229885057471,0.9015046661623393,0.9054991991457555,0.9669101470769992,0.9496899984336298,,,,
classical_ext,svc,4,poly3__svc_C100__d4,poly3,ood_test,100.0,0.12422800064086914,0.7744444444444445,0.7716942901346991,0.7613259148846669,0.8172817281728173,0.87818303721914,0.7917676066846576,,,,
classical_ext,svc,4,laplacian_med__svc_C0.01__d4,laplacian_med,id_test,0.01,0.11635899543762207,0.8894444444444445,0.892788283277716,0.8888913359126343,0.8967306694343539,0.9256779137313064,0.8632247733528084,,,,
classical_ext,svc,4,laplacian_med__svc_C0.01__d4,laplacian_med,ood_test,0.01,0.11635899543762207,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.8008504974199849,0.7091567023828209,,,,
classical_ext,svc,4,laplacian_med__svc_C0.1__d4,laplacian_med,id_test,0.1,0.08822369575500488,0.8922222222222222,0.8954393770856508,0.8917410714285714,0.8989583333333333,0.9543764676801383,0.9155930309613759,,,,
classical_ext,svc,4,laplacian_med__svc_C0.1__d4,laplacian_med,ood_test,0.1,0.08822369575500488,0.7555555555555555,0.7525309336332958,0.738316423023397,0.8054818744473917,0.8509530436028097,0.7575901452093076,,,,
classical_ext,svc,4,laplacian_med__svc_C10__d4,laplacian_med,id_test,10.0,0.09708023071289062,0.9077777777777778,0.9089729328883945,0.907774931325041,0.9082872928176795,0.9669150908416758,0.9493369814147918,,,,
classical_ext,svc,4,laplacian_med__svc_C10__d4,laplacian_med,ood_test,10.0,0.09708023071289062,0.8144444444444444,0.8127325193022661,0.8101733447001989,0.8386473429951691,0.8820576900993853,0.8212836991088539,,,,
classical_ext,svc,4,laplacian_med__svc_C100__d4,laplacian_med,id_test,100.0,0.12852954864501953,0.9077777777777778,0.9087504634779384,0.9077776639230419,0.9076751946607341,0.962202447163515,0.9343530931934078,,,,
classical_ext,svc,4,laplacian_med__svc_C100__d4,laplacian_med,ood_test,100.0,0.12852954864501953,0.82,0.8186963731619168,0.8175161926217966,0.8388059701492537,0.8836826241944784,0.8530429694402796,,,,
classical_ext,svc,4,matern15_med__svc_C0.01__d4,matern15_med,id_test,0.01,0.13163542747497559,0.8883333333333333,0.8917130144605117,0.8877568399920703,0.895800933125972,0.9180583364231862,0.8594029337173377,,,,
classical_ext,svc,4,matern15_med__svc_C0.01__d4,matern15_med,ood_test,0.01,0.13163542747497559,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.8031557800609721,0.7062828823035375,,,,
classical_ext,svc,4,matern15_med__svc_C0.1__d4,matern15_med,id_test,0.1,0.08311033248901367,0.8894444444444445,0.892788283277716,0.8888913359126343,0.8967306694343539,0.9407489803485354,0.8955609467478085,,,,
classical_ext,svc,4,matern15_med__svc_C0.1__d4,matern15_med,ood_test,0.1,0.08311033248901367,0.7322222222222222,0.7289088863892014,0.7094425154320988,0.7907986111111112,0.805217816488636,0.6754837650863038,,,,
classical_ext,svc,4,matern15_med__svc_C10__d4,matern15_med,id_test,10.0,0.07224464416503906,0.9105555555555556,0.9124768261030776,0.9104892236499948,0.9129259058950784,0.9649264615004327,0.941516839245376,,,,
classical_ext,svc,4,matern15_med__svc_C10__d4,matern15_med,ood_test,10.0,0.07224464416503906,0.7961111111111111,0.7937512887727673,0.7873679297663976,0.8304849884526558,0.8948596024838278,0.8337071631821817,,,,
classical_ext,svc,4,matern15_med__svc_C100__d4,matern15_med,id_test,100.0,0.11913108825683594,0.9144444444444444,0.9154245457916204,0.9144443388201714,0.914349276974416,0.9685082190087753,0.9457801359181222,,,,
