task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,train_cv,100.0,0.534577723378213,validation,0.0680286884307861,analytic_cpu,0.492,0.5136881566615696,0.4908268650971839,0.5152671755725191,0.5393873625018497,0.4544555140550925,,,,
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,train_cv,100.0,0.534577723378213,id_test,0.0680286884307861,analytic_cpu,0.506,0.5254441582458227,0.5058398921250485,0.5147347740667977,0.5217786143583647,0.4428530735678234,,,,
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,train_cv,100.0,0.534577723378213,ood_test,0.0680286884307861,analytic_cpu,0.568,0.566546928249056,0.5663329839904594,0.5932203389830508,0.5907589173084086,0.5834332758561138,,,,
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,1.8314085006713867,analytic_cpu,0.582,0.5,0.3678887484197218,0.0,0.5654318551768361,0.4843429897544775,0.6756547659983642,0.2413272116423038,0.0415894735232464,0.6828796230740906
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,1.8314085006713867,analytic_cpu,0.588,0.5,0.3702770780856423,0.0,0.558896374083614,0.455906930980537,0.6748522057274876,0.2409276698530904,0.0203983696211726,0.6828630090562156
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,1.8314085006713867,analytic_cpu,0.483,0.5,0.3256911665542819,0.0,0.5574884566558942,0.555820682578245,0.7042685577375882,0.2555108661201195,0.0864954176184748,0.6823567046546816
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.0490033626556396,analytic_cpu,0.51,0.5237590226738355,0.50999803999216,0.5090180360721442,0.5461286768937339,0.4517108732369158,,,,
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.0490033626556396,analytic_cpu,0.542,0.5611419325011558,0.5419541954195419,0.5465346534653466,0.5546199062149132,0.4556985705843962,,,,
diabetes_readmission,q2000,2024,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.0490033626556396,analytic_cpu,0.561,0.5580751348558934,0.5561060694153037,0.6027149321266968,0.5790053301616669,0.5802035776605367,,,,
diabetes_readmission,q2000,2024,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.5514279885760913,validation,0.0600008964538574,analytic_cpu,0.532,0.5406369719988819,0.5313926849196559,0.5145228215767634,0.5734556635262007,0.4851724608603268,,,,
