family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.011592388153076172,0.796812749003984,0.8161508704061895,0.7961786481967996,0.7848101265822784,0.811411992263056,0.8859986708921703,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.011592388153076172,0.8032128514056225,0.8219528178243775,0.8027547407730733,0.7932489451476793,0.8414154652686763,0.8986641880810499,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.011592388153076172,0.668,0.6489958268127283,0.6497949401697862,0.5699481865284974,0.47742240479916537,0.4746283284474032,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.005007266998291016,0.8725099601593626,0.8775306254029658,0.8719224390866183,0.8805970149253731,0.9671179883945841,0.9730189038688641,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.005007266998291016,0.8393574297188755,0.851048492791612,0.8393341076267906,0.8412698412698413,0.9598296199213631,0.96233485756608,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.005007266998291016,0.874,0.8802164840897235,0.8733062248874839,0.8639308855291576,0.8995500782472613,0.7669160821556891,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.00846099853515625,0.900398406374502,0.8873629916183108,0.8955646167928768,0.9180327868852459,0.9258542875564153,0.9160258114422407,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.00846099853515625,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.9345347313237221,0.909951726803621,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.00846099853515625,0.838,0.8507433489827856,0.8379215540321515,0.8343558282208589,0.805539254042775,0.6042393046764306,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.007008790969848633,0.900398406374502,0.8873629916183108,0.8955646167928768,0.9180327868852459,0.9498388136686009,0.9490982246669353,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.007008790969848633,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.9464613368283092,0.9206669290597527,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.007008790969848633,0.848,0.8645344287949922,0.8479975679610874,0.848605577689243,0.8410765519040165,0.6451191594073662,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,fixed_c1,1.0,,0.006013154983520508,0.8725099601593626,0.8775306254029658,0.8719224390866183,0.8805970149253731,0.966795615731786,0.9633790984621392,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,fixed_c1,1.0,,0.006013154983520508,0.8393574297188755,0.851048492791612,0.8393341076267906,0.8412698412698413,0.9617955439056358,0.9582818440411925,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,fixed_c1,1.0,,0.006013154983520508,0.872,0.8779016692749086,0.8712563768325849,0.8614718614718615,0.9020116066770996,0.7730396228889229,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,fixed_c1,1.0,,0.0050013065338134766,0.8725099601593626,0.8775306254029658,0.8719224390866183,0.8805970149253731,0.9713088330109607,0.9788131188793664,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,fixed_c1,1.0,,0.0050013065338134766,0.8393574297188755,0.851048492791612,0.8393341076267906,0.8412698412698413,0.9603538663171691,0.9578193580291274,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,fixed_c1,1.0,,0.0050013065338134766,0.872,0.8784559207094418,0.8713329902213072,0.8620689655172413,0.8842755607720396,0.7244562437923084,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,fixed_c1,1.0,,0.005005359649658203,0.8804780876494024,0.8846228239845262,0.8797892720306513,0.8888888888888888,0.9705996131528046,0.9780688846914471,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,fixed_c1,1.0,,0.005005359649658203,0.8514056224899599,0.8617627785058978,0.8513192931493585,0.8549019607843137,0.9598951507208386,0.9546243379643873,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,fixed_c1,1.0,,0.005005359649658203,0.844,0.8538080333854982,0.8436973981628433,0.8368200836820083,0.8659852634324465,0.6814356815658035,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_val,fixed_c1,1.0,,0.006470680236816406,0.896414342629482,0.8828175370728562,0.8911898092570361,0.9150326797385621,0.9173436492585428,0.9034877130547769,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_test,fixed_c1,1.0,,0.006470680236816406,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.9355176933158584,0.8989204466928064,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,ood_test,fixed_c1,1.0,,0.006470680236816406,0.836,0.8484285341679707,0.835905481557377,0.8319672131147541,0.7906396713615023,0.5836611585491258,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,id_val,fixed_c1,1.0,,0.006319761276245117,0.900398406374502,0.8873629916183108,0.8955646167928768,0.9180327868852459,0.9615731785944552,0.9550511143218673,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,id_test,fixed_c1,1.0,,0.006319761276245117,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.9582568807339449,0.9422636042860227,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,ood_test,fixed_c1,1.0,,0.006319761276245117,0.856,0.871576682316119,0.8559976959631355,0.8554216867469879,0.8548187271778821,0.6646920581110063,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,id_val,fixed_c1,1.0,,0.00856161117553711,0.8725099601593626,0.8775306254029658,0.8719224390866183,0.8805970149253731,0.955899419729207,0.9497956974721091,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,id_test,fixed_c1,1.0,,0.00856161117553711,0.8393574297188755,0.851048492791612,0.8393341076267906,0.8412698412698413,0.9632372214941022,0.9723245489793044,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,ood_test,fixed_c1,1.0,,0.00856161117553711,0.882,0.8872587376108503,0.8812011968476032,0.8714596949891068,0.9346961398017737,0.8748406738226382,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,id_val,fixed_c1,1.0,,0.005998373031616211,0.8804780876494024,0.8866215344938749,0.8800497005224927,0.8872180451127819,0.9601547388781432,0.9549801103180684,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,id_test,fixed_c1,1.0,,0.005998373031616211,0.8433734939759037,0.8546199213630405,0.8433330644510768,0.8458498023715415,0.9556356487549147,0.9688326468345023,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,ood_test,fixed_c1,1.0,,0.005998373031616211,0.882,0.8867044861763171,0.8811207692090703,0.8708971553610503,0.9426349765258215,0.9092965073689953,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,id_val,fixed_c1,1.0,,0.009002685546875,0.9083665338645418,0.9074468085106383,0.9070385340010628,0.9181494661921709,0.9669245647969053,0.9522223468224329,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,id_test,fixed_c1,1.0,,0.009002685546875,0.8875502008032129,0.888826998689384,0.886405109489051,0.8978102189781022,0.9617955439056356,0.970840508395449,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,ood_test,fixed_c1,1.0,,0.009002685546875,0.88,0.8854981742305685,0.8792270531400965,0.8695652173913043,0.9446563641105895,0.9086050417199905,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,id_val,fixed_c1,1.0,,0.0064544677734375,0.900398406374502,0.900354609929078,0.8991433209572947,0.910394265232975,0.9641521598968407,0.9464858036699347,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,id_test,fixed_c1,1.0,,0.0064544677734375,0.8795180722891566,0.8847313237221495,0.8789538501425979,0.8872180451127819,0.9634338138925296,0.971223157205331,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,ood_test,fixed_c1,1.0,,0.0064544677734375,0.882,0.8872587376108503,0.8812011968476032,0.8714596949891068,0.9319574856546687,0.8725298509965962,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x3__svc__d4,laplacian_med_x3,id_val,fixed_c1,1.0,,0.006973743438720703,0.900398406374502,0.8883623468729851,0.8959318042357,0.9174917491749175,0.9687943262411348,0.9764416791329699,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x3__svc__d4,laplacian_med_x3,id_test,fixed_c1,1.0,,0.006973743438720703,0.9076305220883534,0.8995740498034076,0.9046532922667111,0.9215017064846417,0.9604193971166448,0.9537946945641362,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x3__svc__d4,laplacian_med_x3,ood_test,fixed_c1,1.0,,0.006973743438720703,0.846,0.8622196139801774,0.8459993839975359,0.846307385229541,0.8816836202399583,0.7099790293984902,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x10__svc__d4,laplacian_med_x10,id_val,fixed_c1,1.0,,0.005005598068237305,0.900398406374502,0.8873629916183108,0.8955646167928768,0.9180327868852459,0.9584784010315925,0.963950850699423,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x10__svc__d4,laplacian_med_x10,id_test,fixed_c1,1.0,,0.005005598068237305,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.965137614678899,0.9719021086928373,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x10__svc__d4,laplacian_med_x10,ood_test,fixed_c1,1.0,,0.005005598068237305,0.846,0.8627738654147106,0.8459944558004089,0.8469184890656064,0.8431631455399061,0.6533828730916169,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.1__svc__d4,matern15_med_x0.1,id_val,fixed_c1,1.0,,0.0059931278228759766,0.9043824701195219,0.9029013539651838,0.9029013539651838,0.9148936170212766,0.9524177949709864,0.9382285412130341,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.1__svc__d4,matern15_med_x0.1,id_test,fixed_c1,1.0,,0.0059931278228759766,0.891566265060241,0.8913826998689385,0.8901775650554584,0.9025270758122743,0.9484272608125819,0.9673049137445466,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.1__svc__d4,matern15_med_x0.1,ood_test,fixed_c1,1.0,,0.0059931278228759766,0.88,0.8860524256651017,0.8793028532805485,0.8701298701298701,0.946074595722483,0.9152933747804135,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.3__svc__d4,matern15_med_x0.3,id_val,fixed_c1,1.0,,0.0065195560455322266,0.8764940239043825,0.8820760799484204,0.8759901187345606,0.8838951310861424,0.9604771115409414,0.9523180875004265,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.3__svc__d4,matern15_med_x0.3,id_test,fixed_c1,1.0,,0.0065195560455322266,0.8393574297188755,0.851048492791612,0.8393341076267906,0.8412698412698413,0.9617955439056356,0.9726723307974613,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x0.3__svc__d4,matern15_med_x0.3,ood_test,fixed_c1,1.0,,0.0065195560455322266,0.88,0.8849439227960354,0.8791472630883514,0.868995633187773,0.9425534689619196,0.9094946573180656,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x3__svc__d4,matern15_med_x3,id_val,fixed_c1,1.0,,0.007999658584594727,0.896414342629482,0.8828175370728562,0.8911898092570361,0.9150326797385621,0.9453255963894263,0.9436923335252182,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x3__svc__d4,matern15_med_x3,id_test,fixed_c1,1.0,,0.007999658584594727,0.9236947791164659,0.9128440366972477,0.9204887312818273,0.9364548494983278,0.9494102228047182,0.932590039307986,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x3__svc__d4,matern15_med_x3,ood_test,fixed_c1,1.0,,0.007999658584594727,0.848,0.8623174230568597,0.8479781088476741,0.8461538461538461,0.8122228742827334,0.6126013587957806,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x10__svc__d4,matern15_med_x10,id_val,fixed_c1,1.0,,0.008047819137573242,0.8565737051792829,0.8523533204384268,0.8537296037296038,0.8741258741258742,0.948033526756931,0.9596666408886432,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x10__svc__d4,matern15_med_x10,id_test,fixed_c1,1.0,,0.008047819137573242,0.9036144578313253,0.8970183486238532,0.9009283819628646,0.9172413793103448,0.964089121887287,0.9697589894378031,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med_x10__svc__d4,matern15_med_x10,ood_test,fixed_c1,1.0,,0.008047819137573242,0.676,0.6660146061554513,0.6670448379618211,0.6124401913875598,0.7641334115805946,0.5890906830264736,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med_x0.1__svc__d4,matern25_med_x0.1,id_val,fixed_c1,1.0,,0.006999015808105469,0.9083665338645418,0.9064474532559639,0.906852542072059,0.9187279151943463,0.9517730496453901,0.936232230362751,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med_x0.1__svc__d4,matern25_med_x0.1,id_test,fixed_c1,1.0,,0.006999015808105469,0.891566265060241,0.8913826998689385,0.8901775650554584,0.9025270758122743,0.9435124508519004,0.9656987940211901,full_v4_features,39,39,0,,ksf-v4-idsplit::
