setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,linear,classical,1000,0.9786470879396866,0.9999999999999952,0.9999999999999978,1.124937421358735,0.9758899313117348,0.9999999999999969,0.9999999999999983,1.1403220061249135,0.9780158164402192,0.03838076401149203,0.9807719115102037,0.02971496059877012,0.9765611498183725,0.03851383770667459,0.9957066860883613,0.10908530199019233,0.1749921145973238,0.04349715677047395,0.13149495782684986,,,,,,
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,rbf_gscale,classical,1000,0.8270059559727572,0.9905999563485551,0.9998785137679262,1.934009467298364,0.8156271716200221,0.9830361092689545,0.999736096740982,2.0590942630344338,0.8184232854240998,0.16887230357057453,0.8359874773096779,0.15182065818089127,0.8091416414909167,0.18392754870905978,0.967887275171687,0.11279805192258356,0.1736536335449516,0.04391539711370655,0.12973823643124505,,,,,,
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zz_r1_full,quantum,1000,0.2786431281748512,0.7389138575211099,0.9585911891893335,11.655840228379002,0.2724191382214624,0.6989780252750644,0.9391651023599374,13.369994572094077,0.2666411160857165,0.2682752671664342,0.27821837423498064,0.2779283387375653,0.26094523018503296,0.2596815685877412,0.9379151571227322,0.09053952295564265,0.1030689354528428,0.057039306367751695,0.04602962908509111,415.9493714773278,41.618906921402804,4.195531887151484,154.5146821921926,29.567424850090575,3.9883819828776206
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zz_r2_full,quantum,1000,0.24811481258926613,0.6709533690720536,0.926674698709161,15.05058521020881,0.24019598803824152,0.6326270643680824,0.9018427680112286,17.691856138433316,0.22016838162641994,0.2659292959733525,0.2319192516873331,0.27697884042921,0.21248290387907592,0.25481148682851246,0.9161934696371792,0.10215559950677917,0.10569600631020551,0.07802423745921966,0.02767176885098585,385.8069338151575,38.60630756567188,3.903926798098876,150.73558458027637,27.773169900172288,3.6868350701610275
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,pauli_xz_r1_full,quantum,1000,0.5786775840038779,0.9527568461935825,0.9986804891919786,3.80176620434813,0.5722894381832885,0.9393882837449166,0.9963468404198268,4.111373307460993,0.5453474117854616,0.3112230134098768,0.5725493337952695,0.3026265534810758,0.536830119842539,0.31519508676530916,0.9376137358924902,0.12553419216352107,0.16730772172316047,0.0671684281958215,0.10013929352733897,270.0573958194647,27.116982204841722,3.278179939754349,9.173659977823966,4.6659270054106186,1.866061603108767
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zmap_r2,quantum,1000,0.49628887090661533,0.9200758259574937,0.9945397614145296,4.952494763876585,0.4995966860923562,0.9044029308397581,0.9897931870963071,5.287385240357023,0.47305757923225805,0.3041214675780951,0.4865935647448578,0.3094983804525824,0.4716227891475187,0.3020659681149592,0.9692335109174965,0.1337870501065311,0.1658550483053543,0.0812838862921036,0.0845711620132507,273.8189960596028,27.452307059531037,3.530782809305022,26.791985608147105,9.643423849214928,2.259902293729638
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,linear,classical,1000,0.971990337692186,0.9992503964044936,0.9999999999999978,1.1740241182589317,0.966413808419591,0.9992127188715185,0.9999999999999983,1.205809795374695,0.9715170360668459,0.0339630288576958,0.9751381544426688,0.026923027863092787,0.9680079791242929,0.0475613644225654,0.9926880357558657,0.08600939223915262,0.143747365252048,0.03198734576156887,0.11176001949047915,,,,,,
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,rbf_gscale,classical,1000,0.7574869803527186,0.967720418964892,0.9984650863211032,2.623181101037872,0.7426362629961869,0.955056310303625,0.9973148615771518,2.8481127879425125,0.7464795669380907,0.180802106916369,0.7689859041471485,0.16267199314434974,0.7341266317996895,0.19518651040994123,0.95466851582134,0.09698171591844121,0.1370048669959932,0.04114849067748164,0.09585637631851157,,,,,,
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,zz_r1_full,quantum,1000,0.18208134984330773,0.5564936592720311,0.8480613316093392,25.254477378214922,0.1710983444882227,0.48595424277722665,0.8043049278887823,31.339913818146513,0.14738187130678546,0.23935294646332358,0.15992503284266096,0.25221898969808443,0.13655493120981113,0.22495127780345203,0.8538683956010686,0.09594497225530682,0.10723911886068296,0.07147193140509188,0.035767187455591085,311.9432511357471,31.308778532444805,3.278250370090705,83.1570162746568,15.882985296946151,2.8628505079838047
m2_hist_byteent__ms123__q1000_id500_ood500__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,zz_r2_full,quantum,1000,0.14999729751043475,0.5029846974901895,0.7921028307618321,33.42944868492369,0.1359820493513132,0.4177814369732341,0.7347903454504287,42.883004571282264,0.109118103232784,0.22555802456687737,0.11959952342865138,0.241898098327008,0.097128759924514,0.20657191506301936,0.8121166133446794,0.08818153576131825,0.09801344543029776,0.06812343152814074,0.029890013902157023,307.67308166029096,30.837690952463706,3.2246565331684462,99.97516106541477,17.267163584437885,2.8580459874605633
