setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,linear,classical,2000,0.9825456332883881,0.9999999999999943,0.9999999999999969,1.1060996283294733,0.980481272647685,0.9999999999999954,0.9999999999999974,1.1156423307422199,0.9821825106665756,0.02960048634948599,0.9836256592361687,0.023419527751409003,0.9809162911695629,0.034669089255612885,0.9972455292913873,0.10504116734775823,0.1334049431363147,0.06717983620240991,0.06622510693390479,,,,,,
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,rbf_gscale,classical,2000,0.8681006057563377,0.9928441124015975,0.999935169589171,1.7334047844104752,0.8567511025594018,0.9911340934673364,0.9999294814933157,1.7937887355093773,0.8637840943918538,0.12260846610067862,0.8705398323973822,0.11205321515899061,0.8569923125969746,0.1301122460407154,0.9844377944624325,0.09735505765958956,0.12533141545477106,0.059619862009463814,0.06571155344530724,,,,,,
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,zz_r1_full,quantum,2000,0.2895626943487623,0.6638004155460155,0.9488499173532796,13.70115137198736,0.27285347388446907,0.6308875614533795,0.9397344233352704,15.11917400382543,0.25772297141965217,0.2542547295183675,0.26063776156399293,0.25775555160194535,0.24805951049284242,0.244800761376597,0.9517404884247279,0.07958356790722314,0.08029017154419674,0.0552832647474279,0.025006906796768834,311.92044464577475,31.289098806548985,3.52928675725059,164.77601228715105,24.820562131976686,3.093063982954552
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,zz_r2_full,quantum,2000,0.2255151468998573,0.586675749091866,0.90668956585432,18.9830349977304,0.20171981363202904,0.5437670769363834,0.8899129994484889,21.50114682358099,0.1823543036096274,0.25107984688622315,0.18770882195227948,0.25420687915629225,0.17075147556832004,0.23971472830382567,0.9096614308928409,0.06897362490614774,0.06377222847381406,0.05408357171126577,0.009688656762548285,328.83487855382225,32.98917898806041,3.5972883240322897,176.86798323670425,26.83945843538834,3.288916737238853
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,pauli_xz_r1_full,quantum,2000,0.5921173782820639,0.9528283376134925,0.9982980818172592,3.8227555648001323,0.570629112056133,0.9494736702225107,0.9981349707231315,3.99044624515946,0.5653912272188265,0.2856189515520154,0.575065963436726,0.277281225499872,0.5530326685739945,0.2908114856551422,0.9616856217136283,0.09514533825307782,0.12057659540173221,0.057485242844613274,0.06309135255711894,218.87564957891007,22.07333734250462,3.362625083191747,11.772813905521115,4.82025034574585,1.9118537860613725
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,4,zmap_r2,quantum,2000,0.5590740150984679,0.9195602449066906,0.9938537376727883,4.786332211082694,0.5435873041028317,0.917604747601332,0.9927013517054705,5.000256707908402,0.5329006881907259,0.26069778844800123,0.5393425336788061,0.25556633236586634,0.5247008290795141,0.260424573576449,0.9728526795403613,0.08409446128877857,0.09309031014866366,0.055011712469022596,0.038078597679641064,243.1265400406569,24.481200482308402,3.199137284391733,37.77451772802607,9.568352719595845,2.2454451063964056
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,6,linear,classical,2000,0.9846981178178377,0.999154812016005,0.9999999999999969,1.1031497349881532,0.9832609844075509,0.9990103116298471,0.9999999999999977,1.1107281260140573,0.9843511028407325,0.02750127599478999,0.9855503756487454,0.020704256543793233,0.9833649129215523,0.03443775166618895,0.9977824951608846,0.09740326737795821,0.12063108989609814,0.06298559119520421,0.05764549870089393,,,,,,
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,6,rbf_gscale,classical,2000,0.8391987758539644,0.9761859333619648,0.9991936606782946,2.0502439343469407,0.8271876575530276,0.9727860167416807,0.9990942665010347,2.1355705819825364,0.8348062996280696,0.1198907638055386,0.8434598609292497,0.1090594780745253,0.8274348882544971,0.12823298255069343,0.9810009066026002,0.09226770148163521,0.11946549083826355,0.057252938148250276,0.06221255269001327,,,,,,
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,6,zz_r1_full,quantum,2000,0.22357717662299448,0.5735304286138795,0.8857958307029876,21.286799469051918,0.2046521985295852,0.5361371348784748,0.8559302579093181,24.867808507301078,0.176540344123455,0.24708471907953913,0.18024250141962833,0.2512185881943171,0.16844255337295092,0.2348377112026431,0.9345329322787993,0.07807682366241203,0.07478060470678971,0.05979774043372103,0.014982864273068677,288.0684700069451,29.09664497221876,3.4722078312008606,90.21904034078752,17.978194722121163,2.8860538293661717
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed7,6,zz_r2_full,quantum,2000,0.18056593201345386,0.5085747660334263,0.8331002571363801,28.63502069100702,0.16108567236656138,0.4613404981326891,0.7934325922657652,34.852370239006056,0.11327148953653422,0.24232728071328632,0.11629727921657192,0.24831271793761217,0.1048058744113296,0.22668608361341308,0.9011893925407944,0.07728563727432307,0.07128893737304552,0.0616467557796499,0.009642181593395624,310.14059298001905,31.20129525462722,3.5709918331015245,115.74730420557961,21.148368533529,3.0972221796332358
