setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,linear,classical,4000,0.9589748277425468,0.9999999999999919,0.9999999999999958,1.233722711239558,0.956442223386081,0.9999999999999944,0.9999999999999977,1.2456981807953325,0.9583544502455936,0.043277551595882535,0.9600895064700848,0.03747963026703103,0.9567267760941647,0.04970050654266232,0.9964974824188176,0.1113246092738961,0.12131227254104796,0.11493978774336813,0.006372484797679823,,,,,,
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,rbf_gscale,classical,4000,0.7739680572196366,0.9798199769503435,0.9994623982554505,2.3952375441972906,0.7637306860788221,0.9762930872201312,0.9993919782627667,2.4719620215740927,0.7667446849670908,0.16511037492207734,0.771774292278295,0.1611359459364156,0.7613224128714543,0.16660784573651122,0.9864573366703023,0.09843667488836559,0.11375839649797204,0.10250393898605102,0.011254457511921015,,,,,,
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,zz_r1_full,quantum,4000,0.20714162569214634,0.6153917650139075,0.9068509115224104,18.689649380571307,0.20707985722175226,0.5787844846224864,0.8775093445003508,21.51568119697052,0.18372027901634785,0.25185214075089,0.18990920672128547,0.2636082841292716,0.17921264248228405,0.24254570184116186,0.9436753782311359,0.07624842977426777,0.07806077787870716,0.09431767743629389,-0.016256899557586732,317.90801925356993,31.79935156375551,3.265461017581772,153.11319007779036,21.971052156186566,2.909893176262353
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,zz_r2_full,quantum,4000,0.18793014892306598,0.5737936469563149,0.8674825022401706,22.98498742654219,0.18079684061765824,0.5212302354414982,0.8295466040233349,27.94946951044131,0.16363906772652123,0.23902339413596396,0.17371226181125463,0.2533035136095057,0.15570757097250487,0.2249879299931332,0.896353368201995,0.06595548947622183,0.06469051046373989,0.08569711099551226,-0.021006600531772376,345.6044235974126,34.57623080089253,3.537961127223898,172.16688868166253,22.406835334842928,3.163502625056143
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,pauli_xz_r1_full,quantum,4000,0.4226845105979092,0.890416478982931,0.9938263895534658,6.063421825075293,0.4084586715434159,0.8709652324849495,0.9925798975024138,6.483162488550512,0.3981789773202507,0.3053726029705532,0.40581293883405367,0.3072055670708857,0.38877826745414396,0.30497381837588783,0.9580233409293153,0.08977846351975506,0.10005830379176849,0.10294214617314754,-0.002883842381379051,281.82938399634344,28.191915727630516,3.128418007257269,12.809794629660788,5.125159212092928,1.9646818483600628
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,4,zmap_r2,quantum,4000,0.3862421418827926,0.8554758162666076,0.9865217321643731,7.306920868372448,0.3781258099769211,0.8364419349367304,0.9821933155896273,7.7708434352235525,0.3639328944226422,0.3006167468187517,0.37030639207349025,0.3034116576252244,0.3563539995757281,0.300134160747313,0.9623220317109914,0.09288350634832332,0.09945470573552938,0.10586666376507275,-0.006411958029543377,299.431138116155,29.9580938293767,3.3204161682656,36.055732040339784,11.163944387942438,2.3431499908274946
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,6,linear,classical,4000,0.9546054976164456,0.9971251719791203,0.9999999999999962,1.2857075743870943,0.9529278579274179,0.9970272047192711,0.9999999999999973,1.295172607268042,0.9540579901040468,0.039295712487499704,0.9557772485300032,0.03317733165481506,0.9526999447998491,0.04824500475441966,0.9967803128449781,0.09462308712830324,0.10435103867982073,0.1015050431611523,0.0028459955186684316,,,,,,
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,6,rbf_gscale,classical,4000,0.6940030135653196,0.9368863852440857,0.9954415682503779,3.539747678453061,0.6790192798391331,0.9308312748600963,0.9941061353975319,3.723841956828634,0.6841707327424482,0.17225523168533033,0.6929087423138458,0.16843342363472477,0.6760812188260797,0.17328548862591714,0.975714661310848,0.0856482912246187,0.09952236863696831,0.09193844872256896,0.007583919914399356,,,,,,
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,6,zz_r1_full,quantum,4000,0.16235974915426488,0.513123028112095,0.8202660155365943,30.622462016863985,0.16097354993395835,0.4701787063202718,0.773567736468166,38.770963756711566,0.11571403456006232,0.2360871230431478,0.12473911958748254,0.2517348600219239,0.1083985566883935,0.2221607023269465,0.8690020985146604,0.06998956841317315,0.06913599233083091,0.09194011659895071,-0.0228041242681198,307.22319008345795,30.738624455665907,3.1911855027717992,76.57044261576551,13.389614775345132,2.663927452614014
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed2024,6,zz_r2_full,quantum,4000,0.13662487060456574,0.45941231477203315,0.7554024365458787,41.33082406472568,0.13494336338813553,0.4050500865953458,0.6999955069869948,54.60401145692005,0.087060508017789,0.21959588031550756,0.09751627627077318,0.23858284654596867,0.078025216721064,0.20126917965566996,0.8001250632705825,0.06363844311463226,0.06406851880161472,0.08723542289666852,-0.0231669040950538,301.11739821107085,30.13256671755531,3.162237123000422,103.46452350217231,14.760831799918058,2.649617454857278
