setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,linear,classical,1000,0.9717837904943056,0.999999999999995,0.999999999999998,1.157807485711723,0.9565783897366441,0.9999999999999969,0.9999999999999987,1.2321566118392115,0.971098895010987,0.042415827460687616,0.9695081400617764,0.043748553426263236,0.9618712396787384,0.056466690970055314,0.9921229125703356,0.1393707545379307,0.14363218404534359,0.07591586190947926,0.06771632213586433,,,,,,
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,rbf_gscale,classical,1000,0.8121853391675319,0.9857482342355351,0.99979568606084,2.0582891672200727,0.7505906210879427,0.9578828666818272,0.9974910018807848,2.727631257498833,0.801794282745284,0.18095237426195487,0.7893996363002852,0.19234256621815338,0.7496035094572523,0.23538377388642387,0.9495868442129677,0.14420173682800372,0.15171479802815951,0.05809555478482098,0.09361924324333853,,,,,,
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,zz_r1_full,quantum,1000,0.23463210879032456,0.6478661744708272,0.9173072405890086,16.35324580590486,0.23029740451019612,0.6050341887099812,0.8838512863230398,19.45607661048065,0.21864598829188983,0.24977320924143503,0.21704856965003153,0.24967917239641008,0.1925190504697617,0.21119426836207442,0.8869860362598972,0.1166791835909435,0.14219002142640505,0.14488984948838668,-0.0026998280619816295,363.5357962631219,36.35786751597585,3.6495591764443716,189.53106812229407,27.500620146946247,3.546107432558267
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,zz_r2_full,quantum,1000,0.2056234651283234,0.589174110050466,0.8696050390065329,21.602371489327197,0.213219515960678,0.5503904635897571,0.8386974291552566,24.667394484409982,0.18527116747121777,0.23561155550532356,0.18729489633410693,0.2363019805931549,0.1610205409103777,0.19742973944241796,0.8597166503840041,0.10372537593413624,0.12739216031453832,0.11735032469679373,0.01004183561774459,351.26194690253584,35.13534140351962,3.569400796136464,185.74330965433882,24.877943868904538,3.0526197533476607
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,pauli_xz_r1_full,quantum,1000,0.5449186561752324,0.9263319100112181,0.996711615153658,4.367055293086012,0.5088612598372495,0.8687230260173435,0.9828870310243902,6.096510026537338,0.5070953511989227,0.3218329651202631,0.49124271335149566,0.32600905697036453,0.4513445526085724,0.31696217747388167,0.9187811652803587,0.16278443904441206,0.19598827670962482,0.07476036300073703,0.12122791370888779,292.5635848779916,29.287446889511067,3.2965099515717253,11.901983308864713,5.249200346287131,1.9500254156313273
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,4,zmap_r2,quantum,1000,0.47255925186749814,0.8874447435115996,0.9896466030693787,5.617476722278272,0.4449804293285093,0.8379627740480355,0.9728025526891861,7.5140485384734435,0.44210938626969204,0.317713662458331,0.43294833386288806,0.31641410269508513,0.39694906096466887,0.2951841829980893,0.9168508801569383,0.1591433664966369,0.19809213221436478,0.08226987402390362,0.11582225819046116,277.3212980158982,27.73871210456632,3.4172398771379795,37.93417959120987,11.64571157836307,2.334319700374354
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,6,linear,classical,1000,0.97033612861429,0.9987875681860964,0.9999999999999981,1.1847067281191312,0.9474260081383091,0.998603197640073,0.9999999999999987,1.3052330561538146,0.9698788215601302,0.033947895543521976,0.9679949714747828,0.03925236147474607,0.9550854142888207,0.07209181903043455,0.9866636113137098,0.11254028347755626,0.11996071452909546,0.06914620190699762,0.05081451262209784,,,,,,
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,6,rbf_gscale,classical,1000,0.7416314048363001,0.9502849624673697,0.9968217104257098,2.869143090307025,0.6853479810911781,0.8995803997370901,0.9806341192338626,4.013957951394077,0.7293432887461565,0.18602960099287502,0.7143650922519525,0.20013181113527326,0.6739558875690692,0.24235479432639706,0.9434333996423341,0.12370900558838895,0.13677537927419495,0.06246550740368883,0.07430987187050611,,,,,,
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,6,zz_r1_full,quantum,1000,0.1738862192608988,0.5190904087769901,0.7953430372547805,32.23144599320448,0.1618246134837243,0.4966406243591436,0.7187134146292967,41.59309566683149,0.12847372470169788,0.2267355958034094,0.12790863548362622,0.22845867792716612,0.09986930509962165,0.17619194246636466,0.7807862598331453,0.0986728170332033,0.1289747688086106,0.14854388047764047,-0.01956911166902986,309.3379561291777,31.016016991200882,3.2847287074714533,78.19560419165137,15.974444336936953,2.818851065723293
m1_hist_byteent__ms123__q1000_id500_ood500__qs999,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed999,6,zz_r2_full,quantum,1000,0.14791674420766993,0.45816721077526246,0.7292755127709836,43.991700071034366,0.1458858900462614,0.4570411400470929,0.66303456367178,51.89122383636761,0.09262356362524186,0.2110540593221685,0.09309932954637616,0.21358665188569215,0.06699048103640245,0.15729697642993729,0.7195592209182565,0.08865486057348897,0.11463200925187315,0.15583541723946948,-0.04120340798759632,298.52928812806203,29.920577690877707,3.1548822833954064,99.14680927543422,16.715043291958654,2.7666431201392876
