setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,linear,classical,1000,0.985576416578771,0.9999999999999952,0.9999999999999976,1.0878805854038047,0.9650516540684543,0.9999999999999966,0.9999999999999983,1.1835362826735614,0.9849934022086952,0.03550911487259133,0.9859537057277833,0.027613740364019857,0.973611536101844,0.04619958277551764,0.9874819988461538,0.054987584992431324,0.04567645692123975,0.07434479213217313,-0.028668335210933378,,,,,,
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,rbf_gscale,classical,1000,0.8955406286690821,0.9958488969487372,0.999987846522283,1.545388012733985,0.8080743762381336,0.9853806117286917,0.9998652872080227,2.0698137984402525,0.8909689907981119,0.1194440274813125,0.8933204699415215,0.11514991149626962,0.8294437443841665,0.18996319801075387,0.928495173113478,0.060163440030905686,0.04980527839464596,0.062373721747974294,-0.01256844335332833,,,,,,
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,zz_r1_full,quantum,1000,0.28333251383736946,0.7245437424592597,0.9603575573880399,11.902017505723546,0.23912548524768287,0.6476291841530932,0.9189095197738554,16.244142359837483,0.2631000355150241,0.27063197683383483,0.2663879115982541,0.270943580073941,0.20494629180977955,0.2397929725910986,0.76935282303224,0.07010745327935226,0.0717470135888687,0.13381915506746334,-0.062072141478594633,373.207375070687,37.322758887018914,3.7369593287601828,245.62508262208306,32.0000621413687,3.631059982535159
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,zz_r2_full,quantum,1000,0.2607771502456223,0.6601956914324667,0.9180289488290283,15.905402181981271,0.19734837410304729,0.5934657006577574,0.8720761152836843,21.17963390228846,0.2273495447681164,0.2575757966679569,0.2258410840378704,0.2582444273125537,0.16985080766804778,0.21770993776751582,0.7520810856520959,0.06796764126678789,0.06343832754924102,0.15216168583732567,-0.08872335828808466,370.088346763709,37.0171088842213,3.723514049683053,219.75011101359564,30.917113415541973,3.6122070603970045
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,pauli_xz_r1_full,quantum,1000,0.6861673563128095,0.9781138007460418,0.9997743228190397,2.7820866596288942,0.560276549581162,0.9456531849981734,0.9980203901612806,4.0559594201725195,0.6600254548415421,0.2796383456747256,0.665155744666493,0.27773304413231464,0.5566278663426079,0.32779104892975347,0.8368383958281821,0.06922426706685986,0.06347713769341973,0.07105413566822534,-0.007576997974805613,229.16301474973392,23.218047225287187,3.360140976667311,10.051615580949049,4.546730074823266,1.8998237327586438
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,4,zmap_r2,quantum,1000,0.6918720751900969,0.957679009037375,0.9986331555612097,3.147978952887944,0.5462499989201886,0.9117366683220002,0.9935601458065377,4.734539204053341,0.6693659528867205,0.23683806709559566,0.6681574193741964,0.24099134618106707,0.556104526344063,0.2997964603224266,0.8322956689830919,0.07618690669397694,0.07807871487388644,0.09715094980944146,-0.019072234935555016,250.64112668119142,25.3066391830573,3.0580947274808015,43.53388004132348,10.704764869745587,2.359061507506334
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,6,linear,classical,1000,0.9839153423613672,0.999452842460234,0.999999999999998,1.1084623990014955,0.9532193511759169,0.9995583401629479,0.9999999999999982,1.2542207785368453,0.9835364247420185,0.028280980859542577,0.9836910360941065,0.023212786113868265,0.96384643978401,0.0803884267494159,0.9798263930625083,0.0476515493068242,0.03234651132486224,0.06496980197928882,-0.03262329065442658,,,,,,
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,6,rbf_gscale,classical,1000,0.8417516305751239,0.9805881957859915,0.9993644645342648,2.0220358166708587,0.7538894164764204,0.9492860596890843,0.9954952370171067,2.8699125783616277,0.8362953530880378,0.1251174042569951,0.8365916383860363,0.12441188381312521,0.7623909249325159,0.21463820406415468,0.911305934641339,0.05450665295080557,0.04299429663484363,0.0633188409999528,-0.020324544365109172,,,,,,
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,6,zz_r1_full,quantum,1000,0.18565152233417992,0.5335108374528583,0.8201436961994251,28.034529461344782,0.16395267700077898,0.531291945637665,0.7530974101383108,34.659622860764266,0.14652768637717298,0.23239927399466884,0.14700626447389847,0.23462257948174028,0.10577493727684761,0.18562239938219363,0.7195267334721532,0.06892179156754859,0.06408416913666586,0.15071467300211405,-0.0866305038654482,300.24415623302616,30.16478541922527,3.4541413884126073,117.2752912593236,21.304122175644338,2.9601369830121578
m1_hist_byteent__ms42__q1000_id500_ood500__qs2024,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q1000_id500_ood500_seed2024,6,zz_r2_full,quantum,1000,0.15797391988891446,0.46673377328263566,0.7554306004737792,38.33906566039175,0.15806119522014964,0.4839884342858523,0.7044436584777058,43.16212269773062,0.09204176310079801,0.2219428308511975,0.09281194670460932,0.2230796662262997,0.063612149296999,0.16342528325950323,0.6853875126599389,0.07136609761577184,0.0689489242117937,0.161524982921916,-0.0925760587101223,311.66960198460464,31.318193646389954,3.4553603363775296,131.6936253812539,22.526618525983054,3.0752245974957484
