setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,linear,classical,4000,0.9548834274304047,0.9999999999999926,0.9999999999999956,1.2506633879910345,0.9378694195875779,0.9999999999999948,0.9999999999999976,1.3348028492344384,0.9541867453119871,0.047848968219111505,0.9534048368861878,0.0478858101925575,0.9430984419562528,0.05230122797015522,0.9891899070246007,0.02097008581341833,0.035524260637755295,0.08908122931146004,-0.05355696867370474,,,,,,
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,rbf_gscale,classical,4000,0.6663662358756035,0.9447221048221438,0.9989040993775314,3.3870096605633835,0.6362627722877883,0.9465064339824552,0.998001862589923,3.645910464347481,0.6510424510146012,0.22122534859792237,0.647995999295616,0.22217660472256362,0.619731971191816,0.2374623315052852,0.9563824033874846,0.07920871334585657,0.08033302835917262,0.09565667348318165,-0.015323645124009022,,,,,,
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,zz_r1_full,quantum,4000,0.19829275963989434,0.5615292669798335,0.8905917749693391,21.226939724509553,0.17004725742932342,0.5856983205088134,0.8640765621566249,23.039404096176387,0.1568745160389598,0.24574238367410364,0.15523553967507886,0.24481102592234127,0.12835425252122634,0.2072536233687475,0.8268354836133702,0.06992566611321854,0.06565294355072468,0.13922867988179655,-0.07357573633107187,356.2646371519121,35.64347375669807,3.662441812199271,100.24476286188447,16.78906325013573,3.0072600413867656
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,zz_r2_full,quantum,4000,0.18133534249580438,0.5184348473537032,0.8502938547697365,25.996023359620608,0.15654456172798725,0.5307168411162773,0.824625270791151,28.947301605878987,0.14320042081709203,0.22930365450191728,0.1417409497289657,0.22798538785230385,0.11120348671817609,0.1863206565684636,0.784554406689226,0.06392103994603167,0.060216324775718255,0.1557546947080258,-0.09553836993230755,336.80973101775425,33.697843923358384,3.4822455757992223,107.56342305973047,16.998421922305145,2.9066155845484807
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,pauli_xz_r1_full,quantum,4000,0.36618434362738983,0.8122392006062154,0.9934494292813321,7.970878913297381,0.3380600387611515,0.8289777732772317,0.9899818232273807,8.14285079561176,0.32961911459385584,0.29799048640883385,0.3260977604770228,0.29757472642265576,0.30065773722462885,0.2887492456626062,0.9219865134456006,0.08530353451490157,0.08142964379003263,0.10641009259981297,-0.024980448809780342,371.0782846075892,37.15155465717784,3.9823070044480438,7.293746281701074,4.009016917838201,1.7938427416642946
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,4,zmap_r2,quantum,4000,0.3641140967587989,0.7927151043742848,0.9869916235874161,8.577163351159554,0.36053524020471,0.8113817363414283,0.9772195189013829,8.752409673125982,0.3439623438566177,0.2748134231781293,0.3426126825461084,0.2745754271059508,0.33057532689295427,0.25693621587353693,0.9648659951415134,0.10106013283065207,0.093483318877888,0.10258073128533114,-0.009097412407443148,407.6023562384034,40.77898172541727,4.175527169774102,23.047643698441302,8.167674821022802,2.2173185984708725
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,linear,classical,4000,0.9669172317993904,0.9987419425537998,0.9999999999999953,1.2036335720452471,0.9574568581297052,0.9988871596120535,0.9999999999999974,1.2484690283409658,0.9666197274665567,0.031002654479250817,0.9663237774505145,0.030047415331882984,0.960526527177944,0.0351940960190349,0.9940007165218829,0.05497915106532419,0.06246976317659837,0.08559251714563998,-0.023122753969041607,,,,,,
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,rbf_gscale,classical,4000,0.8020150590599645,0.9748391424504058,0.9994981897848663,2.253595800225839,0.7753845380416639,0.9737713598587467,0.9992107043048657,2.429234351003683,0.7963678195537714,0.14404026557203986,0.7946607089725735,0.14492380308195715,0.772385521835311,0.16666806364631045,0.9719689335514494,0.0731474541290022,0.07536892391133411,0.08826599811340977,-0.012897074202075656,,,,,,
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,zz_r1_full,quantum,4000,0.1749837151508043,0.5008043807303472,0.8339720638630962,28.843837395645632,0.15505423586658443,0.5316832824803106,0.8071718444520579,32.115130508762164,0.11687271375926173,0.2349943884784381,0.11570844330725363,0.23376637056561506,0.09249093541610365,0.18991742916907592,0.7993447390049322,0.07259839758312256,0.06716541698128797,0.154267463581994,-0.08710204660070603,303.217916906212,30.36429660833296,3.292364675475222,131.83200296233895,20.422654589209458,3.0004304016838836
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,zz_r2_full,quantum,4000,0.1311724796669378,0.42093080306257036,0.7550915887515407,41.27647308458049,0.14315488326018092,0.452844824992045,0.7381567686230863,45.47635078903463,0.0819835023263334,0.20612843483049945,0.08118554757926992,0.20427333518571936,0.05938923429217807,0.15807648205117752,0.7315247117621541,0.07885933622139067,0.07415483654957027,0.16244617872881895,-0.08829134217924868,277.5942616909246,27.79955034891355,3.0001575842707244,171.37243167942924,21.408820518830655,2.756562930772166
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,pauli_xz_r1_full,quantum,4000,0.350803937886953,0.7863705544843954,0.987109633191839,8.881179993531276,0.32679475601794805,0.8078161412991495,0.9791327529725523,9.08617918759536,0.3139147589121803,0.29188306540689185,0.31136590322429963,0.2917384588852875,0.2862032542921722,0.282249675479132,0.9191862414234838,0.08606930683832614,0.0819138687323249,0.11162203434809963,-0.02970816561577473,267.3596769720205,26.939663322388867,3.3943858120740082,18.48967262935576,7.8979198505934685,2.3613685985717647
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs123,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed123,6,zmap_r2,quantum,4000,0.3466465920505535,0.7651762391811492,0.9793751423466467,9.607248469222485,0.34375727259578986,0.786259480790374,0.9620543438250121,10.008490011816347,0.3244309596553656,0.2713325394985687,0.3236755709862,0.2711580584824695,0.3103446569828414,0.25344427855578894,0.9588139631213413,0.10113677561721715,0.0933077910748851,0.11187379573060541,-0.01856600465572031,279.24046442320787,28.008114559458544,3.5363716493573065,42.86564425304061,13.420215960304118,2.669666262993856
