family,model,dim,cfg,kernel,split,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_test,0.02500009536743164,0.811,0.8102071674580285,0.8073848054127928,0.7809965237543454,0.8282858182894585,0.8038804895250926,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,0.02500009536743164,0.784,0.7844482401366448,0.7829363883026832,0.7677419354838709,0.7516470592941346,0.6951810146211586,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,1.7994234561920166,0.811,0.8102191678900441,0.8074915331924322,0.7815028901734105,0.8293698573148632,0.8159365848086253,0.5016030793029501,0.15921142123886062,0.20614154734111384,0.557031889902919
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,1.7994234561920166,0.79,0.7904124548483745,0.7891363022941971,0.7756410256410257,0.7630714705729407,0.7172267761923127,0.5618477844666034,0.1838402723792443,0.17071892279825232,0.5178498652628015
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,0.016181230545043945,0.894,0.8945242028713034,0.8932824310664911,0.9020332717190388,0.9491901708461505,0.9166035276069794,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,0.016181230545043945,0.788,0.7867803240916673,0.7784132717907553,0.8245033112582781,0.9138288978403223,0.8603741387467037,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,2.488988161087036,0.895,0.8955422395206227,0.8942358540454786,0.9032258064516129,0.9595705445396034,0.9492790617327338,0.25029752643675796,0.07570446879512407,0.04337839187777878,0.3107775854680955
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,2.488988161087036,0.781,0.7797380705705406,0.7703860973500039,0.8197530864197531,0.9070366533195194,0.8259469146678188,0.41349310071962897,0.1349305507428632,0.11844596243885976,0.40244619095113854
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,0.025875329971313477,0.878,0.8787156337628155,0.8763936113734088,0.8904847396768402,0.9078966842806341,0.8547256077343934,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,0.025875329971313477,0.737,0.7354724770091723,0.7180891374277938,0.7911040508339953,0.7618434263633491,0.6664230386675443,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,2.240399122238159,0.839,0.8393602169678108,0.8385114972792698,0.8473933649289099,0.9343416362989068,0.9209918707261523,0.32574643514989665,0.09865326427061044,0.10501515230634628,0.42425102854155256
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,2.240399122238159,0.697,0.6959870555339993,0.6876517285848149,0.7416879795396419,0.8369101287646356,0.771804661335489,0.5003829195250519,0.1698974438525362,0.16067781601922654,0.48836176235352263
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,0.018871307373046875,0.88,0.8807037053333919,0.8784755979000584,0.8920863309352518,0.9277253981143322,0.8795350719835181,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,0.018871307373046875,0.744,0.742514730530299,0.726640583622354,0.7955271565495208,0.8112972066994413,0.7122220577672976,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,2.1760425567626953,0.866,0.8666191982911384,0.8647005844126996,0.8779599271402551,0.9376537555351993,0.9244539002825034,0.29912001890915757,0.09001278375379237,0.08343765807638574,0.3945869774478124
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,2.1760425567626953,0.729,0.7275321911588817,0.7110871120331685,0.7830264211369096,0.8437423747254902,0.7749748899262374,0.4736747792668417,0.159521859600456,0.1435668746184351,0.46710717484732794
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,0.01824641227722168,0.89,0.890476057138057,0.8893943233144701,0.8975791433891993,0.9510622382405767,0.9099379516703632,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,0.01824641227722168,0.804,0.8028769035685285,0.7964981061864576,0.8355704697986577,0.9038605389794033,0.8476765030928848,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,2.2210841178894043,0.888,0.8885119864315116,0.8872785829307568,0.8962962962962963,0.9571824585685084,0.9459644076499882,0.2558279787001442,0.07647712856518524,0.04497893182180969,0.33169744243462673
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,2.2210841178894043,0.793,0.791822505610202,0.784284894002599,0.8276436303080766,0.9028925041301488,0.8258446066024485,0.41285087003623294,0.1337785567394974,0.11450756139550844,0.413916146908962
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,0.01825404167175293,0.895,0.8955662403846538,0.8941616544650175,0.9035812672176309,0.9555543999583985,0.9258366247196519,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,0.01825404167175293,0.776,0.7747078894840214,0.7646069777217318,0.8163934426229508,0.9155889612026032,0.8612543350303553,,,,
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_test,2.1716220378875732,0.89,0.8905960614582125,0.8890193751992607,0.8994515539305301,0.9573504646167262,0.9447866150505799,0.26087933623465764,0.07830867200253448,0.05677197730594471,0.338696060938527
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,ood_test,2.1716220378875732,0.769,0.7676656359628946,0.7564501181375076,0.8117359413202934,0.8998043929581465,0.8186067085702228,0.42585241594182327,0.14020454392894874,0.1226655834883539,0.4241218768570981
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,0.017122507095336914,0.892,0.8925961334608046,0.8910372047410923,0.9012797074954296,0.9524342876343549,0.9199273927984875,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,0.017122507095336914,0.771,0.7696777083975024,0.758788676761027,0.8130612244897959,0.908828717833842,0.854765803962546,,,,
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_test,2.2676467895507812,0.883,0.8836498113932101,0.8817454373447908,0.8939256572982774,0.9544783612210039,0.9418398188352983,0.26784453951744613,0.08054115024409834,0.06042396449022268,0.34943815823603414
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,ood_test,2.2676467895507812,0.749,0.7475449116168182,0.7326917936380647,0.7987169206094628,0.895820249528983,0.8130001928140822,0.4376940795009472,0.14535893088707477,0.12765599014446263,0.43317031876194084
quantum,svc,4,zz_r1_full__svc__d4,zz_r1_full,id_test,0.018000125885009766,0.892,0.8923801256845247,0.8916354616931357,0.8979206049149339,0.9438139773031828,0.9109759604825433,,,,
quantum,svc,4,zz_r1_full__svc__d4,zz_r1_full,ood_test,0.018000125885009766,0.819,0.817991447692117,0.8134157190556155,0.8456947996589941,0.9006084219031885,0.8533844697996028,,,,
quantum,gpc,4,zz_r1_full__gpc__d4,zz_r1_full,id_test,2.2599875926971436,0.886,0.8863679092447327,0.8856413713405239,0.8920454545454546,0.9555343992383727,0.9455839808504207,0.26270872072525236,0.0785625570375862,0.048246657281970064,0.3363180986630221
quantum,gpc,4,zz_r1_full__gpc__d4,zz_r1_full,ood_test,2.2599875926971436,0.819,0.8180034481241325,0.8135479557748113,0.8454312553373186,0.9151889468020848,0.8395360838896933,0.38994170240237214,0.12334204141166272,0.12077700867502644,0.4069759524910173
quantum,svc,4,zz_r2_full__svc__d4,zz_r2_full,id_test,0.02029275894165039,0.883,0.8833498005928213,0.8826704212131878,0.8888888888888888,0.9313335280070082,0.9010005442328591,,,,
quantum,svc,4,zz_r2_full__svc__d4,zz_r2_full,ood_test,0.02029275894165039,0.811,0.810087163137873,0.8062236056558101,0.8366464995678479,0.8976603157713678,0.85703306546279,,,,
quantum,gpc,4,zz_r2_full__gpc__d4,zz_r2_full,id_test,2.2721610069274902,0.87,0.8703673332239961,0.8695910374935799,0.8768939393939394,0.9493381761743422,0.9423972704173423,0.2987311985106541,0.08952506048152546,0.06690787595505254,0.3891354480157019
quantum,gpc,4,zz_r2_full__gpc__d4,zz_r2_full,ood_test,2.2721610069274902,0.8,0.7991047677716399,0.7951415776556822,0.8266897746967071,0.9024564884335835,0.8665212393484589,0.4204989398415104,0.13502695738190956,0.1098766576053749,0.43819882830746226
quantum,svc,4,pauli_xz_r1_full__svc__d4,pauli_xz_r1_full,id_test,0.020003080368041992,0.894,0.8945122024392878,0.893317230273752,0.9018518518518519,0.9438779796072658,0.8878111672859355,,,,
quantum,svc,4,pauli_xz_r1_full__svc__d4,pauli_xz_r1_full,ood_test,0.020003080368041992,0.797,0.7958346500474017,0.788629517523446,0.8306922435362802,0.9096127460588581,0.8496919936228658,,,,
quantum,gpc,4,pauli_xz_r1_full__gpc__d4,pauli_xz_r1_full,id_test,2.6195528507232666,0.892,0.892452128276618,0.8914681941513416,0.8990654205607477,0.9592905344592405,0.9499002628337427,0.24409936172776134,0.07428878246368162,0.04370572629945592,0.2924684894538303
quantum,gpc,4,pauli_xz_r1_full__gpc__d4,pauli_xz_r1_full,ood_test,2.6195528507232666,0.808,0.8069250493017749,0.8012718600953894,0.8378378378378378,0.9152969506902249,0.8330164601200166,0.3920036249207172,0.12621048458723438,0.10916458109614724,0.38139396485057414
quantum,svc,4,zmap_r2__svc__d4,zmap_r2,id_test,0.028053760528564453,0.891,0.8914940937873763,0.890349884464993,0.8987929433611885,0.9399818393462165,0.8951046854615542,,,,
quantum,svc,4,zmap_r2__svc__d4,zmap_r2,ood_test,0.028053760528564453,0.794,0.7928045409634747,0.7850548423179018,0.8289036544850499,0.9000684024624886,0.8381248527262213,,,,
quantum,gpc,4,zmap_r2__gpc__d4,zmap_r2,id_test,2.250387668609619,0.881,0.8815057342064314,0.8802526568312841,0.8897126969416126,0.9507742278722034,0.9248163726334593,0.2711901223038187,0.08169186494206289,0.055261894685433445,0.34137730094417923
quantum,gpc,4,zmap_r2__gpc__d4,zmap_r2,ood_test,2.250387668609619,0.789,0.7878343620370334,0.7802996462928429,0.8240200166805671,0.9083367001212043,0.8355059407833966,0.41210506552643766,0.13313712024521254,0.10847464057547149,0.40962194317416606
classical_ext,svc,6,linear__svc__d6,linear,id_test,0.033041954040527344,0.823,0.8229996279866074,0.8229955748893723,0.8221105527638191,0.8781476133140793,0.8428777290501084,,,,
classical_ext,svc,6,linear__svc__d6,linear,ood_test,0.033041954040527344,0.747,0.7466008776315947,0.7457181652711318,0.7637721755368814,0.7924325275709926,0.733949150498091,,,,
classical_ext,gpc,6,linear__gpc__d6,linear,id_test,1.8224000930786133,0.82,0.819981519334696,0.8199884792626728,0.8185483870967742,0.8701553255917214,0.8392894953729999,0.4482788882344117,0.14139567804529848,0.09346691230644157,0.5234985223348813
classical_ext,gpc,6,linear__gpc__d6,linear,ood_test,1.8224000930786133,0.744,0.7436427711397611,0.742947111368164,0.7593984962406015,0.7873203435323672,0.7124089152181199,0.545101996056972,0.18167015602746006,0.08948100979343165,0.5266636894220338
classical_ext,svc,6,rbf_gscale__svc__d6,rbf_gscale,id_test,0.016011714935302734,0.897,0.8975663123872459,0.896177622951398,0.9054178145087236,0.950854230752307,0.9224452491579851,,,,
classical_ext,svc,6,rbf_gscale__svc__d6,rbf_gscale,ood_test,0.016011714935302734,0.782,0.7807441067878443,0.7715373232558237,0.8204283360790774,0.9136088899200371,0.8669814571461641,,,,
classical_ext,gpc,6,rbf_gscale__gpc__d6,rbf_gscale,id_test,2.5044310092926025,0.895,0.8955782408166694,0.8941232345049355,0.9037580201649863,0.9548943761975431,0.9421720889525513,0.2590918441331858,0.07764939655259563,0.040521907854712075,0.329974561165875
classical_ext,gpc,6,rbf_gscale__gpc__d6,rbf_gscale,ood_test,2.5044310092926025,0.773,0.7716897808321099,0.7611207750210203,0.8143908421913328,0.8994443799976798,0.810041895760429,0.422440280525011,0.13789147327908935,0.12224194914514339,0.4162976111884123
classical_ext,svc,6,poly2__svc__d6,poly2,id_test,0.0248870849609375,0.878,0.8787156337628155,0.8763936113734088,0.8904847396768402,0.8959802552891905,0.8345268534083379,,,,
classical_ext,svc,6,poly2__svc__d6,poly2,ood_test,0.0248870849609375,0.737,0.7354724770091723,0.7180891374277938,0.7911040508339953,0.7373705453396322,0.6403673150820223,,,,
classical_ext,gpc,6,poly2__gpc__d6,poly2,id_test,1.8289926052093506,0.832,0.832293962582653,0.8316741210984466,0.8390804597701149,0.9351776663959902,0.9225595025063333,0.3356553357191517,0.10224337145243055,0.11927998502621735,0.4330320153486093
classical_ext,gpc,6,poly2__gpc__d6,poly2,ood_test,1.8289926052093506,0.701,0.7001312047233701,0.6942111824618352,0.7397737162750218,0.8404782572172599,0.7791087572267374,0.5063707190080233,0.1723421564624148,0.16540189775490208,0.49608664792218554
classical_ext,svc,6,poly3__svc__d6,poly3,id_test,0.023561477661132812,0.884,0.8846798484745451,0.8826310080782244,0.8953068592057761,0.9166810005160186,0.8596061430482588,,,,
classical_ext,svc,6,poly3__svc__d6,poly3,ood_test,0.023561477661132812,0.753,0.7515690564860336,0.737499614751459,0.8012872083668544,0.772179798472745,0.6669526398586709,,,,
classical_ext,gpc,6,poly3__gpc__d6,poly3,id_test,2.1787168979644775,0.861,0.8615770167726038,0.8598393294874859,0.8725939505041247,0.9385257869283293,0.9256187258053855,0.3085770621235934,0.09299433537463876,0.0939083093758531,0.4062120517389667
classical_ext,gpc,6,poly3__gpc__d6,poly3,ood_test,2.1787168979644775,0.72,0.7185978695233028,0.7031873439083443,0.7738287560581584,0.8440383853818737,0.7760680577979302,0.4802033050783138,0.16195918871108536,0.17001882417324454,0.47651769894040863
classical_ext,svc,6,laplacian_med__svc__d6,laplacian_med,id_test,0.017589569091796875,0.895,0.8954702369285295,0.8944374572094693,0.902143522833178,0.9502942105915813,0.9123828410711153,,,,
classical_ext,svc,6,laplacian_med__svc__d6,laplacian_med,ood_test,0.017589569091796875,0.811,0.8099311575216708,0.8044512685318636,0.8402366863905325,0.8991923709253533,0.8379897070728908,,,,
classical_ext,gpc,6,laplacian_med__gpc__d6,laplacian_med,id_test,2.1929502487182617,0.891,0.8915180946514074,0.8902801279192784,0.8991674375578168,0.9576824765691565,0.9470032830090218,0.25595036699796986,0.0757216299350468,0.04592807042918958,0.33810510058601034
classical_ext,gpc,6,laplacian_med__gpc__d6,laplacian_med,ood_test,2.1929502487182617,0.795,0.7938345780448096,0.7865470497157951,0.8290241868223519,0.9009324335676084,0.8173153347260669,0.4086729939388299,0.13168215830364438,0.10784194429005749,0.4173908670497963
classical_ext,svc,6,matern15_med__svc__d6,matern15_med,id_test,0.015340328216552734,0.892,0.8925961334608046,0.8910372047410923,0.9012797074954296,0.9565504358156893,0.9306964307803819,,,,
classical_ext,svc,6,matern15_med__svc__d6,matern15_med,ood_test,0.015340328216552734,0.776,0.7747078894840214,0.7646069777217318,0.8163934426229508,0.9138568988483585,0.8650674166474325,,,,
classical_ext,gpc,6,matern15_med__gpc__d6,matern15_med,id_test,2.2194619178771973,0.888,0.8886319907516671,0.8868686868686868,0.8981818181818182,0.953914340916273,0.9399524780210294,0.2659753820627084,0.07929376890014664,0.05331808113467126,0.34907689987028184
