dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.0390955581085777,0.09184722002595597
4,rbf_gscale,classical_ext_plain,plain,7.450992120874607,0.08681120160470658
4,poly2,classical_ext_plain,plain,4.7049333098273145,0.08919462142228544
4,poly3,classical_ext_plain,plain,6.532699114343604,0.0874712417690347
4,laplacian_med,classical_ext_plain,plain,15.857550460489229,0.08301938425261664
4,matern15_med,classical_ext_plain,plain,6.860774031652037,0.08780985950508084
4,matern25_med,classical_ext_plain,plain,5.673922871767517,0.08804941949706922
6,linear,classical_ext_plain,plain,4.410945866572953,0.07344485611902521
6,rbf_gscale,classical_ext_plain,plain,11.106681975652954,0.07083004054597938
6,poly2,classical_ext_plain,plain,6.72617983980128,0.07276029316317273
6,poly3,classical_ext_plain,plain,9.758180774091654,0.07066484969842471
6,laplacian_med,classical_ext_plain,plain,16.586093354238347,0.06905537566181488
6,matern15_med,classical_ext_plain,plain,7.539722917680721,0.07236960718440666
6,matern25_med,classical_ext_plain,plain,6.250646754439286,0.07255480305458033
8,linear,classical_ext_plain,plain,5.631560770793273,0.07207413453650184
8,rbf_gscale,classical_ext_plain,plain,12.693412755975585,0.07035460619021681
8,poly2,classical_ext_plain,plain,7.782493452593841,0.07204136675977205
8,poly3,classical_ext_plain,plain,11.480852728009564,0.07140434994162012
8,laplacian_med,classical_ext_plain,plain,18.635047889423735,0.07142680166177946
8,matern15_med,classical_ext_plain,plain,8.440500484784828,0.07054296444372773
8,matern25_med,classical_ext_plain,plain,7.02751228009984,0.07046312683244117
10,linear,classical_ext_plain,plain,6.704794108251193,0.07545498253030612
10,rbf_gscale,classical_ext_plain,plain,13.898389580009894,0.07134369979801089
10,poly2,classical_ext_plain,plain,8.401481299807083,0.07333895750850909
10,poly3,classical_ext_plain,plain,12.675314513271154,0.07329681732245981
10,laplacian_med,classical_ext_plain,plain,21.64896090991651,0.0732087739858029
10,matern15_med,classical_ext_plain,plain,9.482015295628939,0.07174112532061216
10,matern25_med,classical_ext_plain,plain,7.805140574716198,0.07116585698093447
12,linear,classical_ext_plain,plain,7.4387875513487245,0.08242618504090994
12,rbf_gscale,classical_ext_plain,plain,13.609414000128266,0.07290271590923451
12,poly2,classical_ext_plain,plain,8.411945832097627,0.07881698357526014
12,poly3,classical_ext_plain,plain,12.84241670826306,0.0769683664802817
12,laplacian_med,classical_ext_plain,plain,23.986550286497913,0.0755296765951721
12,matern15_med,classical_ext_plain,plain,10.40198889975812,0.07454440604089684
12,matern25_med,classical_ext_plain,plain,8.534175882640557,0.074441490114299
