family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.3444077970446406,0.0026969639904498854,0.003486476183595912,0.0,0.37025847417188934,2.181110848924549,0.421474358974359,0.421474358974359
classical_ext,rbf_gscale,4,0.3999334988422849,0.0032635767524457323,0.003289256924406496,0.0,0.4134384707301757,5.153799039741364,0.5115384615384616,0.5076923076923077
classical_ext,poly2,4,0.36437366796302817,0.0028229173568273002,0.0034874910240965716,0.0,0.3880839831954835,2.7159055325259582,0.496474358974359,0.4256410256410256
classical_ext,poly3,4,0.373569504107975,0.0029200071650926046,0.003452220365808978,0.0,0.39571486461823424,3.3128530212572995,0.496474358974359,0.4753205128205128
classical_ext,laplacian_med,4,0.46904845405215445,0.003986790341638296,0.003369417079292905,0.0,0.47922281659121563,7.318380088426329,0.9833333333333334,0.8580128205128206
classical_ext,matern15_med,4,0.40467922296136094,0.003232768156921995,0.0033902173469074854,0.0,0.41997587165637185,3.980619156426647,0.5076923076923077,0.49583333333333335
classical_ext,matern25_med,4,0.39560406921269364,0.003108147456949678,0.0034295213135222304,0.0,0.41270646091966917,3.572234629498719,0.496474358974359,0.49615384615384617
quantum,zz_r1_full,4,0.5896639477712703,0.0050146207931053895,0.003207180695938446,0.0,0.5991786424724204,16.8144099742697,0.9794871794871796,0.9375
quantum,zz_r2_full,4,0.5878432904886493,0.005741234895155,0.0030999114100303425,0.0,0.595080947907628,20.43593448436812,0.9753205128205129,0.9791666666666667
quantum,pauli_xz_r1_full,4,0.40660770270112007,0.003809453404890133,0.0028993613489850857,0.0,0.4063242633957516,7.758633622314078,0.9,0.5272435897435898
quantum,zmap_r2,4,0.5177330104130053,0.0039138508287813985,0.003084159870376149,0.0,0.5259044305978072,7.377873034552871,0.9,0.9
classical_ext,linear,6,0.43414595569565895,0.0030369213134313093,0.002428089613891373,0.0,0.5036788216490676,2.5509959188562976,0.6755891393442623,0.6262167008196722
classical_ext,rbf_gscale,6,0.4908709987107682,0.003860805188549846,0.002462893638784357,0.0,0.5531561033503702,7.054810287075388,0.8721183401639344,0.7119620901639344
classical_ext,poly2,6,0.44600867282339113,0.0032364698453589257,0.0024513796724736406,0.0,0.5145039596249241,3.2226877708485415,0.6794953893442623,0.6301229508196722
classical_ext,poly3,6,0.4601011538765592,0.0033699852198505226,0.0024565255627351365,0.0,0.5274091549025535,4.168253708845047,0.7400742827868853,0.6340292008196722
classical_ext,laplacian_med,6,0.5063477472889686,0.0047319292127111145,0.0024401628377576103,0.0,0.5630959008909712,8.519763624394402,0.9754098360655737,0.9558785860655737
classical_ext,matern15_med,6,0.479551198171388,0.0038280208334015753,0.0024606221561116037,0.0,0.5440759960199301,4.811123721184511,0.8338242827868853,0.6728995901639344
classical_ext,matern25_med,6,0.4684069726200688,0.003668376284434666,0.0024758569270792014,0.0,0.5343237019142514,4.216760244237086,0.7400742827868853,0.6299308401639344
quantum,zz_r1_full,6,0.5080491591346634,0.006716128849936176,0.0023226034505051843,0.0,0.5345596916500196,28.3379912065983,0.9560706967213115,0.9599769467213115
quantum,zz_r2_full,6,0.43842893734390265,0.007825936740575084,0.0024598464649186573,0.0,0.46041095716205044,35.5338103248178,0.9287269467213115,0.9521644467213115
quantum,pauli_xz_r1_full,6,0.4616129299636778,0.004770373989463068,0.0024827739722109387,0.0,0.506408423437321,12.438751370702665,0.9385245901639344,0.9344262295081966
quantum,zmap_r2,6,0.5101366596863012,0.004994855452540571,0.0023411276262884748,0.0,0.5471743308068,12.768386365738811,0.9636910860655737,0.9344262295081966
classical_ext,linear,8,0.4238596724229397,0.0034153438457644593,0.002652551443064597,0.0,0.4116201441566941,2.637768682929057,0.8484702093397746,0.7644122383252818
classical_ext,rbf_gscale,8,0.5174536465901074,0.004262361903068417,0.002696188669907876,0.0,0.49977106947283784,8.84136629789731,0.9391304347826087,0.8761674718196457
classical_ext,poly2,8,0.44780580874146797,0.003615920479552665,0.002681148504694824,0.0,0.43498206846560444,3.345580242830549,0.9373590982286635,0.8033816425120773
classical_ext,poly3,8,0.4654353360229719,0.003745107987824466,0.0026870985493652826,0.0,0.4521273391231135,4.472120628602877,0.9373590982286635,0.8132045088566828
classical_ext,laplacian_med,8,0.5181756408765776,0.0051802369862674145,0.002709592587306547,0.0,0.49720764426760355,10.6495938008597,0.9782608695652174,0.9745571658615138
