group,model,family,budget,e_p1_ood,p2.5,p97.5
ember_m2,svc,quantum,5,0.7837306051537024,0.7712311403564177,0.7911070999200515
ember_m2,svc,quantum,10,0.7886347561908724,0.7801226428584486,0.7929834742846409
ember_m2,svc,quantum,20,0.7922200037423922,0.7878351321245801,0.794579011309699
ember_m2,svc,quantum,30,0.7937990782749911,0.7912067690993865,0.7953976704024914
ember_m2,svc,quantum,40,0.794751870320692,0.7929731815870513,0.795724774082384
ember_m2,svc,quantum,50,0.7954225643398607,0.794212126384864,0.79591612356009
ember_m2,svc,quantum,60,0.7959319581966677,0.7959319581966673,0.7959319581966673
toniot_scanning_m2_centroid,svc,classical_ext,5,0.962570270592555,0.9516195386241384,0.9661219205400529
toniot_scanning_m2_centroid,svc,classical_ext,10,0.9653424989096119,0.9624899752683268,0.9672725129250461
toniot_scanning_m2_centroid,svc,classical_ext,20,0.9669673456754234,0.965240307225182,0.968338148094562
toniot_scanning_m2_centroid,svc,classical_ext,30,0.967823199442947,0.966527594909019,0.9688610202404595
toniot_scanning_m2_centroid,svc,classical_ext,40,0.9683571530543239,0.9672399790566099,0.9692326656177667
toniot_scanning_m2_centroid,svc,classical_ext,50,0.9687614468450512,0.9677728670516104,0.9695073790668902
toniot_scanning_m2_centroid,svc,classical_ext,60,0.9691027218694426,0.9682340291388325,0.9697105793512325
toniot_scanning_m2_centroid,svc,classical_ext,115,0.9701518519704412,,
toniot_scanning_m2_centroid,svc,quantum,5,0.9646522133994531,0.9612453259818379,0.9668708638710294
toniot_scanning_m2_centroid,svc,quantum,10,0.9668889423095033,0.9647952654014649,0.9683264294859177
toniot_scanning_m2_centroid,svc,quantum,20,0.9686797875830461,0.9675373815286785,0.9696144476710274
toniot_scanning_m2_centroid,svc,quantum,30,0.9695670562935493,0.9687796574795081,0.9702249794011084
toniot_scanning_m2_centroid,svc,quantum,40,0.9701354309705008,0.9695595460520491,0.9705791009080249
toniot_scanning_m2_centroid,svc,quantum,50,0.9705224322040084,0.9701216373741504,0.9707794594720149
toniot_scanning_m2_centroid,svc,quantum,60,0.970813602228954,0.9708136022289542,0.9708136022289542
toniot_scanning_natural_cur,svc,classical_ext,5,0.9879572149824707,0.9766374261036309,0.9919439114623729
toniot_scanning_natural_cur,svc,classical_ext,10,0.9909349333527687,0.9880407712913779,0.9926289462243293
toniot_scanning_natural_cur,svc,classical_ext,20,0.9922902630143579,0.9908399670632357,0.9931202012593617
toniot_scanning_natural_cur,svc,classical_ext,30,0.992804322526217,0.9919531305897268,0.9933617096693291
toniot_scanning_natural_cur,svc,classical_ext,40,0.993084412092975,0.9924852934651374,0.9934758211710344
toniot_scanning_natural_cur,svc,classical_ext,50,0.9932638582734333,0.9927949918533735,0.9935553219489692
toniot_scanning_natural_cur,svc,classical_ext,60,0.9933909280489168,0.9930237544297164,0.9936133990164502
toniot_scanning_natural_cur,svc,classical_ext,115,0.9937083632030281,,
toniot_scanning_natural_cur,svc,quantum,5,0.9851177961130001,0.9751064119403378,0.9903208812804668
toniot_scanning_natural_cur,svc,quantum,10,0.9891549741576894,0.9849732661355559,0.9913698444719443
toniot_scanning_natural_cur,svc,quantum,20,0.9911629069021954,0.9895583853891196,0.9922571162951317
toniot_scanning_natural_cur,svc,quantum,30,0.9919165644821502,0.9906831742896255,0.9925973095532671
toniot_scanning_natural_cur,svc,quantum,40,0.9923575887046373,0.9915714292115808,0.9928164157431699
toniot_scanning_natural_cur,svc,quantum,50,0.9926532888294128,0.9921105014192763,0.9928709571663734
toniot_scanning_natural_cur,svc,quantum,60,0.992870957166373,0.9928709571663734,0.9928709571663734
unsw_dos_m2_centroid,svc,classical_ext,5,0.9317071581086325,0.9211166608836443,0.9377090466911562
unsw_dos_m2_centroid,svc,classical_ext,10,0.9359301215329766,0.9296423907798015,0.9393342147463853
unsw_dos_m2_centroid,svc,classical_ext,20,0.9388173184995151,0.9359788498921592,0.9408147878744448
unsw_dos_m2_centroid,svc,classical_ext,30,0.940092110386303,0.9380587187224502,0.941598237639605
unsw_dos_m2_centroid,svc,classical_ext,40,0.9409428783745463,0.9392942806910495,0.9421547360624678
unsw_dos_m2_centroid,svc,classical_ext,50,0.9414894831090326,0.9401008047917021,0.942563075126688
unsw_dos_m2_centroid,svc,classical_ext,60,0.9419636351262918,0.9408916304912761,0.942836438051405
unsw_dos_m2_centroid,svc,classical_ext,115,0.9433663537260617,,
unsw_dos_m2_centroid,svc,quantum,5,0.9267833771278193,0.913216813932306,0.9338588030211264
unsw_dos_m2_centroid,svc,quantum,10,0.931635426089973,0.9248165419657969,0.9354309983294661
unsw_dos_m2_centroid,svc,quantum,20,0.9348752714964421,0.9315730979970619,0.9369028288484385
unsw_dos_m2_centroid,svc,quantum,30,0.9363378555388813,0.9343016377415556,0.9377142148855516
unsw_dos_m2_centroid,svc,quantum,40,0.9372560747344341,0.9359148045989182,0.9381698493837299
unsw_dos_m2_centroid,svc,quantum,50,0.9378605469699779,0.9370560593868541,0.9383067833252617
unsw_dos_m2_centroid,svc,quantum,60,0.9383152415480329,0.9383152415480329,0.9383152415480329
unsw_dos_natural_cur,svc,classical_ext,5,0.8388918091111189,0.8206763311596256,0.8499335979987616
unsw_dos_natural_cur,svc,classical_ext,10,0.8460735384557083,0.8369759093766886,0.8529614485125625
unsw_dos_natural_cur,svc,classical_ext,20,0.8509778202183642,0.8456194826699044,0.8550808385019135
unsw_dos_natural_cur,svc,classical_ext,30,0.8533116446141332,0.8491156238020835,0.8563216150234667
unsw_dos_natural_cur,svc,classical_ext,40,0.854588700497837,0.8513911992227766,0.856924455564232
unsw_dos_natural_cur,svc,classical_ext,50,0.8556086740482232,0.8531041190514309,0.8574327394082721
unsw_dos_natural_cur,svc,classical_ext,60,0.8562861547165486,0.8541142189939852,0.8578531389669642
unsw_dos_natural_cur,svc,classical_ext,115,0.8585589414643675,,
unsw_dos_natural_cur,svc,quantum,5,0.835854767893012,0.8243825355626782,0.8427485740925866
unsw_dos_natural_cur,svc,quantum,10,0.8421378665534603,0.8358953267149289,0.8464858193167685
unsw_dos_natural_cur,svc,quantum,20,0.8469485743266845,0.8436378596307478,0.8497329910698055
unsw_dos_natural_cur,svc,quantum,30,0.8492869366453374,0.8467487798670501,0.8513443890386969
unsw_dos_natural_cur,svc,quantum,40,0.8509250847871931,0.8489479536514479,0.8524313979898185
unsw_dos_natural_cur,svc,quantum,50,0.8521738660726399,0.8506085297167116,0.8530195881075374
unsw_dos_natural_cur,svc,quantum,60,0.8531327303259421,0.8531327303259427,0.8531327303259427
unsw_recon_m2_centroid,svc,classical_ext,5,0.9356897805121689,0.9249276370558801,0.942044648527452
unsw_recon_m2_centroid,svc,classical_ext,10,0.9397704016533265,0.9332216793362217,0.9435934195257153
unsw_recon_m2_centroid,svc,classical_ext,20,0.9426280064579277,0.939044111005272,0.9448502541480115
unsw_recon_m2_centroid,svc,classical_ext,30,0.944011852365576,0.9413837535445605,0.9455988823957342
unsw_recon_m2_centroid,svc,classical_ext,40,0.9448397148599732,0.9430380914685794,0.9460363490459835
unsw_recon_m2_centroid,svc,classical_ext,50,0.945324451066368,0.9437743697315599,0.9463270222486747
unsw_recon_m2_centroid,svc,classical_ext,60,0.9457942126104756,0.9445895190769442,0.9465247523264668
unsw_recon_m2_centroid,svc,classical_ext,115,0.9469528964432227,,
unsw_recon_m2_centroid,svc,quantum,5,0.9303918685828179,0.9161972389485874,0.937678961307747
unsw_recon_m2_centroid,svc,quantum,10,0.9355183848542814,0.9291781399083521,0.9394119535877038
unsw_recon_m2_centroid,svc,quantum,20,0.93893402040292,0.9353146437815786,0.9411681452076884
unsw_recon_m2_centroid,svc,quantum,30,0.9404695547792791,0.9381341265884966,0.9420006511500856
unsw_recon_m2_centroid,svc,quantum,40,0.9414832788189537,0.9398634862799816,0.9424090579076482
unsw_recon_m2_centroid,svc,quantum,50,0.9421615612955879,0.9410587802969738,0.9426697869909426
unsw_recon_m2_centroid,svc,quantum,60,0.9426712095773466,0.942671209577347,0.942671209577347
unsw_recon_natural_cur,svc,classical_ext,5,0.8188722889431921,0.8051419216179749,0.8284159411375027
unsw_recon_natural_cur,svc,classical_ext,10,0.8258208197266318,0.8171337624604882,0.832229905700038
unsw_recon_natural_cur,svc,classical_ext,20,0.8310226116882904,0.8249660748011953,0.8351038465206252
unsw_recon_natural_cur,svc,classical_ext,30,0.8336687362151827,0.8292746228639027,0.8366562200942371
unsw_recon_natural_cur,svc,classical_ext,40,0.8351358268465839,0.8320452082199344,0.8374482618606773
unsw_recon_natural_cur,svc,classical_ext,50,0.8362756843120223,0.8339344810456806,0.8381563649349041
unsw_recon_natural_cur,svc,classical_ext,60,0.8371037347108626,0.8351802840384163,0.8386380407581564
unsw_recon_natural_cur,svc,classical_ext,115,0.8396289742588675,,
unsw_recon_natural_cur,svc,quantum,5,0.8208330566569946,0.8074831733599218,0.829298906753683
unsw_recon_natural_cur,svc,quantum,10,0.8274156524537352,0.8200317062398425,0.8323469466359386
unsw_recon_natural_cur,svc,quantum,20,0.8321688315401713,0.8284425740128426,0.8352148463915535
unsw_recon_natural_cur,svc,quantum,30,0.8344273520894607,0.8318653723337921,0.8364303976962955
unsw_recon_natural_cur,svc,quantum,40,0.8357638173632795,0.8338391692900451,0.8371106777561518
unsw_recon_natural_cur,svc,quantum,50,0.8367383874899029,0.8353802131149881,0.8374525655578617
unsw_recon_natural_cur,svc,quantum,60,0.8374979828340816,0.837497982834082,0.837497982834082
ember_m1,gpc,classical_ext,5,0.754863652045816,0.728169037955349,0.7660695651180237
ember_m1,gpc,classical_ext,10,0.762823967233719,0.7521218872270005,0.7700147690270461
ember_m1,gpc,classical_ext,20,0.7683091305719176,0.762050132732678,0.7730391404043061
ember_m1,gpc,classical_ext,30,0.7710431163590046,0.7666085874205718,0.7746273004657616
ember_m1,gpc,classical_ext,40,0.7727782374463356,0.7689896185351268,0.7757129453834014
ember_m1,gpc,classical_ext,50,0.7740523699899741,0.770643011898897,0.7764365849591546
ember_m1,gpc,classical_ext,60,0.7750238804821556,0.7721081208471982,0.7770019872606826
ember_m1,gpc,classical_ext,115,0.7780189400206079,,
ember_m1,gpc,quantum,5,0.7596474628616674,0.7490399144767934,0.7670725365143036
ember_m1,gpc,quantum,10,0.765946265256431,0.7601977083239099,0.770737597845197
ember_m1,gpc,quantum,20,0.770794229848271,0.7666408422574068,0.7736993326551768
ember_m1,gpc,quantum,30,0.7732209898383395,0.7705393199639867,0.7753068844581084
ember_m1,gpc,quantum,40,0.7748757484707478,0.7730374109190963,0.7762882251356455
ember_m1,gpc,quantum,50,0.7760267406538742,0.7747790020565586,0.7768605188593481
ember_m1,gpc,quantum,60,0.7769678836710848,0.7769678836710842,0.7769678836710842
ember_m2,gpc,classical_ext,5,0.7701521472192796,0.7311024476053407,0.7834604450498295
ember_m2,gpc,classical_ext,10,0.7776926347042453,0.7649840463897886,0.7849443262140526
ember_m2,gpc,classical_ext,20,0.7819851764818517,0.775962617629401,0.7862779676127748
ember_m2,gpc,classical_ext,30,0.7836119018207132,0.7790437782375073,0.7868567942676005
ember_m2,gpc,classical_ext,40,0.7847662210276396,0.781194482010463,0.7873074061770933
ember_m2,gpc,classical_ext,50,0.785530508984766,0.782553181488099,0.7875832531737003
ember_m2,gpc,classical_ext,60,0.78615308434176,0.7834579108494882,0.787740759819162
ember_m2,gpc,classical_ext,115,0.7879853057200731,,
ember_m2,gpc,quantum,5,0.7782259909571623,0.7614933265460315,0.7878001709453839
ember_m2,gpc,quantum,10,0.7835589515963831,0.7729327780528098,0.788912403263959
ember_m2,gpc,quantum,20,0.7872908760199123,0.7810910646155393,0.7901499359218457
ember_m2,gpc,quantum,30,0.7890508860862725,0.7848548989040004,0.7907726422476262
ember_m2,gpc,quantum,40,0.7900264569774765,0.7875588609089914,0.7910513726002434
ember_m2,gpc,quantum,50,0.7907116986585914,0.7890404001664413,0.7911968501687079
ember_m2,gpc,quantum,60,0.7911968501687082,0.7911968501687079,0.7911968501687079
toniot_scanning_m2_centroid,gpc,classical_ext,5,0.9376094788297262,0.8634890663637519,0.9584125511283992
toniot_scanning_m2_centroid,gpc,classical_ext,10,0.9497222420407627,0.9265124453622445,0.9593523968181826
toniot_scanning_m2_centroid,gpc,classical_ext,20,0.9557223725908117,0.9430893741622574,0.9600520209404625
toniot_scanning_m2_centroid,gpc,classical_ext,30,0.9577030330499655,0.9486572487228754,0.9605166615497343
toniot_scanning_m2_centroid,gpc,classical_ext,40,0.9589800790419661,0.9541882190849788,0.9607788750576596
toniot_scanning_m2_centroid,gpc,classical_ext,50,0.9596115639466325,0.9559141542761872,0.9609485906645876
toniot_scanning_m2_centroid,gpc,classical_ext,60,0.9601358814216574,0.9567700774115593,0.9610822880370888
toniot_scanning_m2_centroid,gpc,classical_ext,115,0.9612501847795449,,
toniot_scanning_m2_centroid,gpc,quantum,5,0.9560335884391664,0.9371397347933207,0.9609461051905164
toniot_scanning_m2_centroid,gpc,quantum,10,0.9597158579045023,0.9545722735389146,0.9620802891954557
toniot_scanning_m2_centroid,gpc,quantum,20,0.9618809586208006,0.9599924206539273,0.9631033502840846
toniot_scanning_m2_centroid,gpc,quantum,30,0.9628260020107376,0.9615885069814574,0.9636079515661905
toniot_scanning_m2_centroid,gpc,quantum,40,0.9634141572352632,0.9626991665958321,0.9639348357170977
toniot_scanning_m2_centroid,gpc,quantum,50,0.9638394133303632,0.9633731728125501,0.9641383241153598
toniot_scanning_m2_centroid,gpc,quantum,60,0.9641506571451105,0.9641506571451107,0.9641506571451107
toniot_scanning_natural_cur,gpc,classical_ext,5,0.9795324288280942,0.9116657343891914,0.9903079464626979
toniot_scanning_natural_cur,gpc,classical_ext,10,0.987622201535254,0.9747264847889786,0.9906148078310899
toniot_scanning_natural_cur,gpc,classical_ext,20,0.9899268409948878,0.9866854144140793,0.9908727253080495
toniot_scanning_natural_cur,gpc,classical_ext,30,0.9904572202372417,0.9886634654175711,0.9910262192899286
toniot_scanning_natural_cur,gpc,classical_ext,40,0.9907334938966781,0.9899771829001138,0.991093888222128
toniot_scanning_natural_cur,gpc,classical_ext,50,0.9908863171449733,0.9903080119126385,0.9911548279041462
toniot_scanning_natural_cur,gpc,classical_ext,60,0.9910016932759197,0.9905715242754184,0.9911869508523583
toniot_scanning_natural_cur,gpc,classical_ext,115,0.9912409849217743,,
toniot_scanning_natural_cur,gpc,quantum,5,0.988225346598303,0.980908435463405,0.9911632223231773
toniot_scanning_natural_cur,gpc,quantum,10,0.9904042287346692,0.9873091952935455,0.9917067718383338
toniot_scanning_natural_cur,gpc,quantum,20,0.9915208389995848,0.9904330507481376,0.9921699053210352
toniot_scanning_natural_cur,gpc,quantum,30,0.9919764023099898,0.9913699197322046,0.9923694166656682
toniot_scanning_natural_cur,gpc,quantum,40,0.9922228542310865,0.9918361161583331,0.9924575571597016
toniot_scanning_natural_cur,gpc,quantum,50,0.9923801126176672,0.9921464025703024,0.9924880009051864
toniot_scanning_natural_cur,gpc,quantum,60,0.9924880009051863,0.9924880009051864,0.9924880009051864
unsw_dos_m2_centroid,gpc,classical_ext,5,0.9136758537340773,0.8717465438484523,0.9337114526747357
unsw_dos_m2_centroid,gpc,classical_ext,10,0.9240803090197702,0.9053294369271333,0.9346070497012116
unsw_dos_m2_centroid,gpc,classical_ext,20,0.9302014474466536,0.9148484327938318,0.9355592016525499
unsw_dos_m2_centroid,gpc,classical_ext,30,0.9329225949440063,0.9241561515064042,0.9360158539482627
unsw_dos_m2_centroid,gpc,classical_ext,40,0.9341630918082414,0.9273589553868425,0.9363836328083551
unsw_dos_m2_centroid,gpc,classical_ext,50,0.9350393461031292,0.9317722089502282,0.9366171129842207
unsw_dos_m2_centroid,gpc,classical_ext,60,0.9356074521944163,0.9329754999372484,0.9367895223004761
unsw_dos_m2_centroid,gpc,classical_ext,115,0.9370018982804407,,
unsw_dos_m2_centroid,gpc,quantum,5,0.9143065205924225,0.8960527701263927,0.9305435772962447
unsw_dos_m2_centroid,gpc,quantum,10,0.9223518402123496,0.9062390094193024,0.9327886339832225
unsw_dos_m2_centroid,gpc,quantum,20,0.9285356591146454,0.9161812165099621,0.9341203267966682
unsw_dos_m2_centroid,gpc,quantum,30,0.931389564377771,0.9233349201850181,0.934600537241806
unsw_dos_m2_centroid,gpc,quantum,40,0.9330427839759414,0.9279869028783955,0.9348138173715592
unsw_dos_m2_centroid,gpc,quantum,50,0.9340802286714994,0.9315940873124994,0.9348145284940482
unsw_dos_m2_centroid,gpc,quantum,60,0.9348145284940487,0.9348145284940482,0.9348145284940482
unsw_dos_natural_cur,gpc,classical_ext,5,0.7984949483553611,0.7522938498999918,0.8215345451482104
unsw_dos_natural_cur,gpc,classical_ext,10,0.8094764815560217,0.7867177998264986,0.8234050792294825
unsw_dos_natural_cur,gpc,classical_ext,20,0.8163456192777553,0.8021661770572598,0.8252840472504432
unsw_dos_natural_cur,gpc,classical_ext,30,0.8195975337740599,0.8100244840531472,0.8263167223705684
unsw_dos_natural_cur,gpc,classical_ext,40,0.8215872167943267,0.813550126639351,0.8268836062307081
unsw_dos_natural_cur,gpc,classical_ext,50,0.822986534146398,0.8161720948354021,0.8272586035492899
unsw_dos_natural_cur,gpc,classical_ext,60,0.8241093318715311,0.8179775991413026,0.8274363403788905
unsw_dos_natural_cur,gpc,classical_ext,115,0.8276693072364053,,
unsw_dos_natural_cur,gpc,quantum,5,0.8116616865724366,0.8000676669055269,0.8215067378279498
unsw_dos_natural_cur,gpc,quantum,10,0.8174411435553011,0.809421965057346,0.8234988041119744
unsw_dos_natural_cur,gpc,quantum,20,0.8220792207878151,0.816956534468651,0.8255949421409506
unsw_dos_natural_cur,gpc,quantum,30,0.8243579545428152,0.8204038481709882,0.8267407111029149
unsw_dos_natural_cur,gpc,quantum,40,0.8258233910699753,0.8229957715761604,0.8273354492419928
unsw_dos_natural_cur,gpc,quantum,50,0.8268890894627571,0.8251295968270351,0.8276713289869595
unsw_dos_natural_cur,gpc,quantum,60,0.8276713289869594,0.8276713289869595,0.8276713289869595
unsw_recon_m2_centroid,gpc,classical_ext,5,0.9172922440295647,0.8787683867662527,0.9362230249162542
unsw_recon_m2_centroid,gpc,classical_ext,10,0.9271729826100137,0.9087699294073158,0.9371367600581869
unsw_recon_m2_centroid,gpc,classical_ext,20,0.9333253442564994,0.9167474726056711,0.9382437349995398
unsw_recon_m2_centroid,gpc,classical_ext,30,0.9357475830490084,0.9281428598516718,0.9388167691772825
unsw_recon_m2_centroid,gpc,classical_ext,40,0.9370413579217344,0.9315821132051253,0.9392714937854704
unsw_recon_m2_centroid,gpc,classical_ext,50,0.937863794999763,0.9336707998254518,0.9395419931339375
unsw_recon_m2_centroid,gpc,classical_ext,60,0.9384464492381582,0.9354902178213571,0.9397441211148042
unsw_recon_m2_centroid,gpc,classical_ext,115,0.9400176721203687,,
unsw_recon_m2_centroid,gpc,quantum,5,0.9171345497990979,0.8956145029996255,0.9337255878130151
unsw_recon_m2_centroid,gpc,quantum,10,0.9257716883899353,0.9098581494990013,0.9356557968394513
unsw_recon_m2_centroid,gpc,quantum,20,0.9320122824158722,0.920140893371595,0.9372470725182803
unsw_recon_m2_centroid,gpc,quantum,30,0.9346236463127124,0.9270990261245546,0.9376681147753128
unsw_recon_m2_centroid,gpc,quantum,40,0.936171619412205,0.9315597774950577,0.9378723004230598
unsw_recon_m2_centroid,gpc,quantum,50,0.9372185746754638,0.9346084623074787,0.9379080876378171
unsw_recon_m2_centroid,gpc,quantum,60,0.9379080876378167,0.9379080876378171,0.9379080876378171
unsw_recon_natural_cur,gpc,classical_ext,5,0.793895050877547,0.7800241392399212,0.8060535322101245
unsw_recon_natural_cur,gpc,classical_ext,10,0.8001524277005607,0.7910975011553448,0.8085025011672711
unsw_recon_natural_cur,gpc,classical_ext,20,0.8053060962888017,0.7988524225093332,0.8104240016017552
unsw_recon_natural_cur,gpc,classical_ext,30,0.8076376335643154,0.8022128224334644,0.8114339028771189
unsw_recon_natural_cur,gpc,classical_ext,40,0.8091218115957667,0.8045483831803786,0.8119832752404301
unsw_recon_natural_cur,gpc,classical_ext,50,0.8102068338137083,0.8062163481608002,0.8125205175866655
unsw_recon_natural_cur,gpc,classical_ext,60,0.811020666751778,0.8071198361629225,0.8128025241579737
unsw_recon_natural_cur,gpc,classical_ext,115,0.8133800982672125,,
unsw_recon_natural_cur,gpc,quantum,5,0.8001922844626497,0.7881967315175239,0.8100919619606312
unsw_recon_natural_cur,gpc,quantum,10,0.8068089071494469,0.7978149306135811,0.8134509784998294
unsw_recon_natural_cur,gpc,quantum,20,0.812547826900806,0.8069829453920766,0.8170924895420769
unsw_recon_natural_cur,gpc,quantum,30,0.8153708532879373,0.8114650983878958,0.8187026017519147
unsw_recon_natural_cur,gpc,quantum,40,0.8173834480244583,0.8144523285347576,0.8195195817141984
unsw_recon_natural_cur,gpc,quantum,50,0.8187951009735771,0.8166989727473041,0.8198551634999062
unsw_recon_natural_cur,gpc,quantum,60,0.8198551634999071,0.8198551634999062,0.8198551634999062
