group,setting,model,q_p1_ood,c_p1_ood,delta
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.8461245000853578,0.8419596919962689,0.004164808089088923
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,0.7737737561344745,0.7733646626646205,0.0004090934698540716
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,0.7872354450654644,0.7900736148541533,-0.0028381697886888935
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,0.7705618541420344,0.7756421810880574,-0.005080326946023006
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,0.7810789254343604,0.7810805924600426,-1.6670256821615936e-06
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,0.7765499653098537,0.7773629702756811,-0.0008130049658274796
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,0.7750434525791686,0.7732290357126321,0.0018144168665364946
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,0.7717531647767639,0.7772100371150115,-0.005456872338247543
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,0.7830996718185905,0.7793442813340585,0.003755390484531995
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,0.7736147177790527,0.7723589658698092,0.00125575190924343
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,0.779677054799958,0.7768146533124898,0.0028624014874681913
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,0.7893202447144698,0.7821383858079872,0.007181858906482597
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,0.8022095940972863,0.792682004590423,0.009527589506863277
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,0.7728941587448853,0.7731331596087619,-0.0002390008638766261
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,0.7918004092422831,0.7804685733973405,0.011331835844942573
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,0.8023766833493181,0.7898278293692667,0.012548853980051455
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,0.7864125374431985,0.7782794244492888,0.00813311299390973
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,0.7886062703218824,0.7831309898582738,0.005475280463608567
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,0.8074746988050928,0.7954805325766526,0.011994166228440184
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,0.9638449549645249,0.942435590999622,0.021409363964902894
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9632108715572245,0.9477568474873712,0.0154540240698533
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9633401091798698,0.9571587451125539,0.006181364067315842
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,0.9625530312337589,0.9404566748519375,0.02209635638182139
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.9631361031844242,0.9348368399138309,0.02829926327059329
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.966972916788429,0.9622391800808827,0.004733736707546288
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,0.9588563452737889,0.9364221097872079,0.022434235486581078
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9646233733010542,0.9484797175732561,0.01614365572779808
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9708182088229188,0.9671201947016427,0.0036980141212761275
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,0.9928568256637033,0.9871213712193306,0.005735454444372623
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.9937399351528037,0.9876953568434295,0.006044578309374216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.9927918228677193,0.9906780912564179,0.0021137316113013505
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,0.9922254046523773,0.9897988018359131,0.0024266028164642295
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.9931664164399422,0.9883200719101839,0.004846344529758295
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.992670978324152,0.9901108465930136,0.0025601317311383376
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,0.9878968447198585,0.981184777816054,0.006712066903804548
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.9935883589769218,0.9908388506223151,0.0027495083546066335
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.9934554213491978,0.9922210687797561,0.0012343525694417101
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,0.9258030269568849,0.9136967450203509,0.012106281936533958
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9397473767866842,0.9402058813671519,-0.00045850458046770015
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9467800192448773,0.9468929454347731,-0.00011292618989577896
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,0.9225899535137294,0.9099435201482028,0.012646433365526621
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.9357740965273803,0.931248806696021,0.004525289831359358
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9413171228033832,0.9410877183734093,0.00022940442997387844
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,0.9235216970007234,0.9150990746328559,0.008422622367867505
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9331642182160439,0.9316198614195504,0.0015443567964934513
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9446332453967319,0.9489072399880623,-0.004273994591330377
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.8311911572248065,0.7973911632433236,0.03379999398148292
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8226799014706204,0.8080770858777123,0.014602815592908103
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8284657861680574,0.8253891075455406,0.0030766786225168152
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.8203492091169999,0.790131532552303,0.030217676564696982
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.840369866973291,0.8352082718914737,0.0051615950818172385
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8366762638951548,0.8353093843228658,0.0013668795722889815
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.815099123194415,0.7712819954802616,0.04381712771415347
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.8205043660312662,0.8083684932573434,0.012135872773922807
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8337062868080228,0.8238702346021349,0.009836052205887902
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,0.9372051175642316,0.9318431857684902,0.005361931795741404
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9464148831739931,0.9420231562458012,0.004391726928191897
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9532968887949629,0.9540857708387881,-0.000788882043825212
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,0.9147849462286248,0.9102416304212182,0.004543315807406634
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.9316122301599287,0.923168215092221,0.008444015067707644
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9446645524745027,0.9445573483881852,0.00010720408631748057
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,0.9160857823225059,0.9114982035135164,0.004587578808989523
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9454196340204566,0.9395553961557717,0.005864237864684929
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9516887540011449,0.9527329317859442,-0.0010441777847992606
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.8065470912242417,0.7892314456697378,0.017315645554503933
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8244963479225198,0.8021056298519615,0.022390718070558258
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8289850986905325,0.8213503214018364,0.007634777288696104
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.805297874930168,0.784675437263465,0.02062243766670302
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8310114987763352,0.8185500037683087,0.012461495008026513
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8242504170752691,0.8175189636862947,0.006731453388974407
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.8075542346814958,0.7880466558077884,0.019507578873707354
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.8272672238448472,0.8034614378377627,0.023805786007084495
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8232866843537546,0.8103908285783038,0.012895855775450826
