group,setting,model,scheme,budget,delta_median,delta_p2.5,delta_p97.5,frac_lt0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.005022939046034347,0.004531420875712233,0.008660617872251586,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-8.388616077292799e-05,-0.0008758566775139975,0.0012811382415027772,0.632
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.004369422558879399,0.003223842072229921,0.008025071186883115,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0011104221783027057,0.00012040302314575424,0.0036602945423228573,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0016439604206930358,0.0012369983579779698,0.002498037919834273,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.009530785815209719,0.00868577410028426,0.022385224262796988,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0016679254969919066,0.0016679254969919066,0.019003530773391453,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0038342259869458273,0.0029177044933791363,0.011198849855829973,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,0.006820855608756782,0.004626616158382335,0.022394637903884296,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.004500844265209913,0.004500844265209913,0.034082717845439925,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.00029488174851610705,-0.0008758566775139975,0.018659568546261274,0.5148
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.006598904236343128,0.003223842072229921,0.022475782384371545,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.00012040302314575424,0.00012040302314575424,0.02050022771745752,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0018652706092869842,0.0012369983579779698,0.012361460427413151,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,0.0012499577716967858,0.0012499577716967858,0.0020298300733083696,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.0018180110127645754,0.0016130929799775817,0.0023982991069823045,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.0011987173805445561,0.0010897849186709552,0.001312013999815509,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,0.001212192315104721,0.0007972545557686228,0.002777931561206883,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.0014203959048616488,0.0014147948070466487,0.0022418796059034624,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.0013407269122193144,0.0012302296746501407,0.0017837473221611333,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,0.004269499084289752,0.003510483068619785,0.005181209610413684,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.00014284686372256772,-0.00014284686372256772,0.00048490689839175705,0.6748
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.0005681515586885011,0.0004603929379988214,0.0010270344961338385,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.0012499577716967858,0.0012499577716967858,0.0020298300733083696,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0018180110127645754,0.0016130929799775817,0.002387555831476762,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0011987173805445561,0.0010897849186709552,0.0013092146181137299,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,0.0012261761961882556,0.0007972545557686228,0.002448571898817642,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0014203959048616488,0.0014147948070466487,0.002241849923891426,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0013407269122193144,0.0012302296746501407,0.001675095136149829,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.004269499084289752,0.003510483068619785,0.004868951659899978,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.00014284686372256772,-0.00014284686372256772,0.00047530136560480774,0.6632
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0005681515586885011,0.0004603929379988214,0.0009263153830942421,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.0012499577716967858,0.0012499577716967858,0.00945340316232135,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0018180110127645754,0.0016130929799775817,0.006804337894109391,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.001200282156240129,0.0010897849186709552,0.002647754475374131,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,0.001212192315104721,0.0007972545557686228,0.0032788959105155557,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0016120334658236146,0.0014147948070466487,0.005267253261911242,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0012302296746501407,0.0012302296746501407,0.004217338031821782,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.004305937614074384,0.003510483068619785,0.006817871741971238,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.00014284686372256772,-0.00014284686372256772,0.003896620266128692,0.7812
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0008044296352465174,0.0004603929379988214,0.0019327378148311647,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,60,0.00043331350029984783,-0.0008601166290985729,0.006264368051729295,0.3478
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.0011395863100270853,-0.002454921188189463,0.004380757279962677,0.8264
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.00041496117351547124,-0.0001776034725580189,0.0021012889985308415,0.3844
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,60,-0.00023853979911392376,-0.0021579880390772965,0.004135325025831027,0.5464
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.0012659901157709985,-0.0025172365161633126,0.005603881065893379,0.7736
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,60,6.641772083182396e-05,-0.0006047235885694446,0.0017608042620964061,0.4346
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,60,0.0009908908202427291,-0.000109067376641514,0.004114698511939685,0.0694
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.004820622668004371,-0.005503071657592118,-0.000746707228915563,0.985
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.004485620505388199,-0.005301599609638719,-0.0029866567358012297,0.9996
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.0004397139099261427,-0.0008601166290985729,0.005858153139335512,0.3054
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0009041087554977345,-0.002454921188189463,0.0038800714861675356,0.8178
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.00041496117351547124,-0.0001776034725580189,0.0020349115489754397,0.3884
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.00023853979911392376,-0.0021579880390772965,0.003723508627656474,0.5654
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0012097143645901642,-0.0025172365161633126,0.005584417338494241,0.7746
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,6.641772083182396e-05,-0.0006047235885694446,0.0017359202675170105,0.4436
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.0008193341588860203,-0.000109067376641514,0.003580211111447462,0.077
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.004887467391194167,-0.005503071657592118,-0.0012203525637850543,0.9908
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.004474898072889089,-0.005301599609638719,-0.0030308537228169014,0.9998
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0004796662926359607,-0.0008601166290985729,0.012106281936533958,0.5186
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0009041087554977345,-0.002454921188189463,0.0023239138892388045,0.8512
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0009636551666413196,-0.0001776034725580189,0.0024537214198581125,0.3264
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.00023853979911392376,-0.0021579880390772965,0.012646433365526621,0.5312
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0016116840158815204,-0.0025172365161633126,0.004782381157806492,0.7832
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,6.641772083182396e-05,-0.0006047235885694446,0.0012704622550760991,0.4236
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.0014734493590286002,-0.000109067376641514,0.00879299273823786,0.0556
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.004748958800459002,-0.005503071657592118,0.0015715882760840572,0.9632
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.004282707935920893,-0.005301599609638719,-0.002868345208541845,0.9974
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,0.013998081363601922,0.007873713619551581,0.01981222269761962,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.001145444623816383,-0.0035701087840692702,0.004051668375116632,0.7238
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.005619734189935777,-0.006214238084769841,0.007965710292724637,0.894
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,0.01207396953527795,0.011027721584576988,0.015864589411698327,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.008686870596753882,-0.008686870596753882,0.005147194563398294,0.8422
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.005975692928028131,-0.006651369696760057,0.003092620400337087,0.857
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,0.010418676610991606,0.0049063631065987545,0.021326054171748376,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.0014937297787127601,0.0012364052336329978,0.009324651813683693,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.0004899941240563699,9.65793729801323e-05,0.008483344626257217,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.012394202650140795,0.007886516897190665,0.019043029992248495,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0010630466371767122,-0.0035701087840692702,0.0035520018105982235,0.7152
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.005619734189935777,-0.006214238084769841,0.007965710292724637,0.8932
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,0.012118405724884318,0.011059772866628181,0.01548757397537933,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.008686870596753882,-0.008686870596753882,0.005147194563398294,0.848
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.005975692928028131,-0.006651369696760057,0.003119608353731017,0.8558
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.009656637676565327,0.0049063631065987545,0.020454879603027182,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0014937297787127601,0.0012364052336329978,0.00932810464277487,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0004899941240563699,9.65793729801323e-05,0.008481546054654676,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.015217831125431625,0.007873713619551581,0.030645857678505584,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0012533295181372806,-0.0035701087840692702,0.014602815592908103,0.7892
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.005619734189935777,-0.006214238084769841,0.01246629288538037,0.9104
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,0.011723148807888273,0.011027721584576988,0.02883725329601805,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.008686870596753882,-0.008686870596753882,0.007970437534623787,0.7892
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.005975692928028131,-0.006651369696760057,0.007130117079177434,0.8544
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.014397535228974911,0.0049063631065987545,0.02856285273308301,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0014937297787127601,0.0012364052336329978,0.012135872773922807,0.0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0001570413552435257,9.65793729801323e-05,0.018386661480318645,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,60,-0.001956221806013292,-0.003161494974789014,0.0022205643512027695,0.7902
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.0011302825847946396,-0.000614274796844172,0.0046820719151265955,0.2592
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.0007895030960740623,-0.0013827015675588195,0.000314970655882707,0.941
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,60,-0.0032717201299926613,-0.0051841346125024446,0.0008532734474612684,0.9554
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.0015422440019244865,-0.004325778419044135,0.006441233362510124,0.7784
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.0003705148767739752,-0.00014935258227521953,0.001956982495944063,0.2666
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,60,-0.0024128719813651944,-0.004126947919882551,0.004240075378360954,0.8658
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.0024771722704328702,0.0016714650745949244,0.005909198624601866,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.0009057965046314065,-0.0017130405446665886,0.0005817759977073678,0.8698
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,-0.001956221806013292,-0.003161494974789014,0.0019652510234425824,0.7838
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0010578115449185743,-0.000614274796844172,0.004821516610278631,0.2618
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0007861915960489796,-0.0013827015675588195,0.0003839687472482843,0.9382
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0032798329702558027,-0.0051841346125024446,0.0006704040326249932,0.9604
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0015422440019244865,-0.004325778419044135,0.006441233362510124,0.7722
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0004084134607885703,-0.00014935258227521953,0.0020030237481832858,0.2562
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,-0.002426133846954115,-0.004126947919882551,0.004232480694156729,0.8596
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0024899175892981185,0.0016714650745949244,0.006076224360864413,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0009139074175980033,-0.0017130405446665886,0.0005499700956410854,0.8826
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0023864260887289657,-0.003161494974789014,0.005771767861315169,0.7428
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.001443536519810329,-0.000614274796844172,0.004391726928191897,0.2586
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.0007920460444417188,-0.0013827015675588195,0.0003742644968689479,0.9316
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0024973077393944942,-0.0051841346125024446,0.0047906229364983455,0.8734
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0015422440019244865,-0.004325778419044135,0.008444015067707866,0.776
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.00042438084842622015,-0.00014935258227521953,0.0023019717056654843,0.257
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0022343848117650777,-0.004126947919882551,0.005024000913694055,0.877
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0024906510185824793,0.0016714650745949244,0.006679217365532009,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.0007301838627019608,-0.0017130405446665886,0.001921829281580023,0.8402
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,0.004948875882340276,0.0024057426870330856,0.013318685814183606,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.012252525015160054,0.008883059124220605,0.021809736346136033,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.005165195493324615,0.004192693648185086,0.00854307896554081,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,0.020959519064147614,0.01749075912628084,0.025536403824371598,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.006243006730460965,0.005571415067649688,0.011181221668663532,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.00022351159610034532,-0.00035000776140547973,0.0072865862021963546,0.2778
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,0.006330676786985956,0.004630954890030292,0.010547526000079688,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.011933043304698798,0.01068182612748425,0.01669701655789868,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.0054274969204619605,0.004769144184773255,0.012846831453224739,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.004588275210536286,0.0024057426870330856,0.013318685814183606,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.01255391174407261,0.008883059124220605,0.021812848695667353,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.005165195493324615,0.004192693648185086,0.008743780893948488,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,0.020496175033101416,0.01749075912628084,0.024988258524740275,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.006243006730460965,0.005571415067649688,0.010960271642494135,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.00022351159610034532,-0.00035000776140547973,0.007261884713513744,0.276
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.006330676786985956,0.004630954890030292,0.010512168370954256,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.011963118492668734,0.01068182612748425,0.01644556081450436,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0054274969204619605,0.004769144184773255,0.012539082102093646,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.005525994456030747,0.0024057426870330856,0.013522337981566546,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.01255391174407261,0.008883059124220605,0.022124535141101354,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.005242117692770165,0.004192693648185086,0.008447135230144842,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,0.021314773463198544,0.01749075912628084,0.026357089239975928,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.006230000054337159,0.005571415067649688,0.01271901442701151,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.00022351159610034532,-0.00035000776140547973,0.009923612389487468,0.2558
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.0069169748639089645,0.004630954890030292,0.012341115743669362,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.011933043304698798,0.01068182612748425,0.02183191495483816,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0054274969204619605,0.004769144184773255,0.01565143983814854,0.0
