group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical,delta,n_classical,n_quantum
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999,svc,0.9456982793117248,0.9535414165666266,-0.007843137254901822,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,42,svc,0.9278712282815782,0.941158750061064,-0.013287521779485778,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,123,svc,0.9278712282815782,0.941158750061064,-0.013287521779485778,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,svc,0.9278712282815782,0.941158750061064,-0.013287521779485778,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,svc,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,svc,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,svc,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,42,svc,0.9535429479151244,0.9583465042673828,-0.004803556352258376,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,123,svc,0.9535429479151244,0.9583465042673828,-0.004803556352258376,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,999,svc,0.9535429479151244,0.9583465042673828,-0.004803556352258376,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,42,svc,0.9381774387796066,0.9392412685668406,-0.0010638297872340718,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,123,svc,0.9381774387796066,0.9392412685668406,-0.0010638297872340718,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,999,svc,0.9381774387796066,0.9392412685668406,-0.0010638297872340718,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,42,svc,0.9360418568157436,0.9437679140446108,-0.007726057228867211,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,123,svc,0.9360418568157436,0.9437679140446108,-0.007726057228867211,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,999,svc,0.9360418568157436,0.9437679140446108,-0.007726057228867211,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42,svc,0.9309102422289552,0.9373627342535148,-0.006452492024559553,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123,svc,0.9309102422289552,0.9373627342535148,-0.006452492024559553,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999,svc,0.9309102422289552,0.9373627342535148,-0.006452492024559553,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42,svc,0.9443283534290884,0.9478831403820596,-0.0035547869529711784,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123,svc,0.9443283534290884,0.9478831403820596,-0.0035547869529711784,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999,svc,0.9443283534290884,0.9478831403820596,-0.0035547869529711784,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,42,svc,0.9560975065792408,0.956621615593916,-0.0005241090146752558,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,123,svc,0.9560975065792408,0.956621615593916,-0.0005241090146752558,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,999,svc,0.9560975065792408,0.956621615593916,-0.0005241090146752558,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42,svc,0.945361808126288,0.9469755005411924,-0.0016136924149043885,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123,svc,0.945361808126288,0.9469755005411924,-0.0016136924149043885,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999,svc,0.945361808126288,0.9464355437377366,-0.001073735611448634,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,42,svc,0.9412511990873972,0.9445771619684664,-0.003325962881069233,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,123,svc,0.9406937854865054,0.9445771619684664,-0.0038833764819610206,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,999,svc,0.9406937854865054,0.9445771619684664,-0.0038833764819610206,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,42,svc,0.9375963820333378,0.9433443684449396,-0.005747986411601791,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,123,svc,0.9375963820333378,0.9433443684449396,-0.005747986411601791,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,999,svc,0.9375963820333378,0.9433443684449396,-0.005747986411601791,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,42,svc,0.9489629266699332,0.9488070316095794,0.00015589506035385003,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,123,svc,0.9489629266699332,0.9488070316095794,0.00015589506035385003,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,999,svc,0.9489629266699332,0.9488070316095794,0.00015589506035385003,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,svc,0.9382553021208484,0.9463385354141656,-0.008083233293317171,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,svc,0.9382553021208484,0.9463385354141656,-0.008083233293317171,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,svc,0.9382553021208484,0.9463385354141656,-0.008083233293317171,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,svc,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,svc,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,svc,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42,svc,0.9372227826616066,0.9451169717058172,-0.007894189044210576,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123,svc,0.9372227826616066,0.9451169717058172,-0.007894189044210576,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999,svc,0.9372227826616066,0.9451169717058172,-0.007894189044210576,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,svc,0.933469972021602,0.9308510638297872,0.0026189081918147616,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,svc,0.933469972021602,0.9308510638297872,0.0026189081918147616,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,svc,0.933469972021602,0.9308510638297872,0.0026189081918147616,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,svc,0.9201405114487826,0.9313959296798208,-0.01125541823103815,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,svc,0.9201405114487826,0.9313959296798208,-0.01125541823103815,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,svc,0.9201405114487826,0.9313959296798208,-0.01125541823103815,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,42,svc,0.9322932293229322,0.9541954195419542,-0.021902190219021955,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,123,svc,0.9322932293229322,0.9541954195419542,-0.021902190219021955,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,999,svc,0.9322932293229322,0.9541954195419542,-0.021902190219021955,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,42,svc,0.9481760627072656,0.9503266003416742,-0.0021505376344085336,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,123,svc,0.9481760627072656,0.9503266003416742,-0.0021505376344085336,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,999,svc,0.9481760627072656,0.9503266003416742,-0.0021505376344085336,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,42,svc,0.9478746236145812,0.9530399128707796,-0.005165289256198413,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,123,svc,0.9478746236145812,0.9530399128707796,-0.005165289256198413,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,999,svc,0.9478746236145812,0.9530399128707796,-0.005165289256198413,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42,svc,0.9321804511278196,0.9251127819548872,0.007067669172932334,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123,svc,0.9321804511278196,0.9251127819548872,0.007067669172932334,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999,svc,0.9321804511278196,0.9251127819548872,0.007067669172932334,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42,svc,0.9384982331448422,0.9383221479195932,0.00017608522524892312,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,svc,0.9384982331448422,0.9383221479195932,0.00017608522524892312,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999,svc,0.9384982331448422,0.9383221479195932,0.00017608522524892312,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,42,svc,0.943467492260062,0.953405572755418,-0.00993808049535605,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,123,svc,0.943467492260062,0.953405572755418,-0.00993808049535605,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,999,svc,0.943467492260062,0.9539938080495356,-0.010526315789473606,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42,svc,0.9421764923989616,0.94321468298109,-0.0010381905821283954,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123,svc,0.9416759362254356,0.94321468298109,-0.0015387467556544632,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999,svc,0.9416759362254356,0.94321468298109,-0.0015387467556544632,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,42,svc,0.9480045680422235,0.9519090095373314,-0.0039044414951078243,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,123,svc,0.9480045680422235,0.9519090095373314,-0.0039044414951078243,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,999,svc,0.9480045680422235,0.9519090095373314,-0.0039044414951078243,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,42,svc,0.9351185148186796,0.9429271899154844,-0.007808675096804829,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,123,svc,0.9351185148186796,0.9429271899154844,-0.007808675096804829,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,999,svc,0.9351185148186796,0.9429271899154844,-0.007808675096804829,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,42,svc,0.9308667678810748,0.9333864132020512,-0.0025196453209763714,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,123,svc,0.9308667678810748,0.9333864132020512,-0.0025196453209763714,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,999,svc,0.9308667678810748,0.9333864132020512,-0.0025196453209763714,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,svc,0.942465271109404,0.9464662953716152,-0.004001024262211161,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,svc,0.942465271109404,0.9464662953716152,-0.004001024262211161,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,svc,0.942465271109404,0.9464662953716152,-0.004001024262211161,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,svc,0.9099425590809452,0.9341189459031344,-0.024176386822189144,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,svc,0.9099425590809452,0.9341189459031344,-0.024176386822189144,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,svc,0.9099425590809452,0.9341189459031344,-0.024176386822189144,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,svc,0.9494430574227002,0.9573810895589272,-0.007938032136227013,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,svc,0.9494430574227002,0.9573810895589272,-0.007938032136227013,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,svc,0.9494430574227002,0.9573810895589272,-0.007938032136227013,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,svc,0.9287623891497132,0.9471830985915493,-0.018420709441836047,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,svc,0.9287623891497132,0.9471830985915493,-0.018420709441836047,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,svc,0.9287623891497132,0.9471830985915493,-0.018420709441836047,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,svc,0.9235909822866344,0.9341384863123994,-0.010547504025764987,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,svc,0.9235909822866344,0.9341384863123994,-0.010547504025764987,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,svc,0.9235909822866344,0.9341384863123994,-0.010547504025764987,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,42,svc,0.9468987595038016,0.9477591036414564,-0.0008603441376547893,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,123,svc,0.9468987595038016,0.9477591036414564,-0.0008603441376547893,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,999,svc,0.9468987595038016,0.9477591036414564,-0.0008603441376547893,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,svc,0.930071390979105,0.935832486310368,-0.005761095331263011,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,svc,0.930071390979105,0.935832486310368,-0.005761095331263011,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,999,svc,0.930071390979105,0.935832486310368,-0.005761095331263011,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,svc,0.9307296920785896,0.9419344766296776,-0.011204784551087976,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,svc,0.9307296920785896,0.9419344766296776,-0.011204784551087976,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,svc,0.9307296920785896,0.9419344766296776,-0.011204784551087976,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42,svc,0.9464242774010484,0.9503438657240416,-0.003919588322993217,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123,svc,0.9464242774010484,0.9503438657240416,-0.003919588322993217,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999,svc,0.9464242774010484,0.9503438657240416,-0.003919588322993217,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,svc,0.9485525267208894,0.9486886841188412,-0.00013615739795180826,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,svc,0.9485525267208894,0.9486886841188412,-0.00013615739795180826,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,svc,0.9485525267208894,0.9486886841188412,-0.00013615739795180826,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,42,svc,0.9462853277600964,0.9474015443680616,-0.001116216607965126,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,123,svc,0.9462853277600964,0.9474015443680616,-0.001116216607965126,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,999,svc,0.9462853277600964,0.9461546275912393,0.0001307001688571896,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,42,svc,0.9506100386100386,0.9490501930501932,0.001559845559845341,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,123,svc,0.9506100386100386,0.9495289575289576,0.001081081081080959,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,999,svc,0.9506100386100386,0.9495289575289576,0.001081081081080959,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,42,svc,0.9436967526855168,0.9409124583281888,0.0027842943573279655,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,123,svc,0.9436967526855168,0.9409124583281888,0.0027842943573279655,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,999,svc,0.9436967526855168,0.9409124583281888,0.0027842943573279655,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,42,svc,0.945319236588525,0.9518234756327636,-0.00650423904423858,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,123,svc,0.945319236588525,0.9518234756327636,-0.00650423904423858,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,999,svc,0.945319236588525,0.9518234756327636,-0.00650423904423858,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,svc,0.9442190769717866,0.9478564255289676,-0.0036373485571810082,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,svc,0.9442190769717866,0.9478564255289676,-0.0036373485571810082,115,60
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,svc,0.9442190769717866,0.9478564255289676,-0.0036373485571810082,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,42,svc,0.8218743998463607,0.8362940912873695,-0.014419691441008853,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,123,svc,0.8218743998463607,0.8362940912873695,-0.014419691441008853,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,999,svc,0.8218743998463607,0.8362940912873695,-0.014419691441008853,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,42,svc,0.8592318534179,0.8665993977833302,-0.00736754436543019,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,123,svc,0.8592318534179,0.8665993977833302,-0.00736754436543019,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,999,svc,0.8592318534179,0.8665993977833302,-0.00736754436543019,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42,svc,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123,svc,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999,svc,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,42,svc,0.863060280680418,0.8746299467123266,-0.011569666031908676,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,123,svc,0.8610839960954377,0.8746299467123266,-0.013545950616888902,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,999,svc,0.8610839960954377,0.8746299467123266,-0.013545950616888902,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,42,svc,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,123,svc,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,999,svc,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,svc,0.8587364407495446,0.8476738620686881,0.011062578680856472,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,svc,0.8587364407495446,0.8476738620686881,0.011062578680856472,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,svc,0.8587364407495446,0.8476738620686881,0.011062578680856472,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,42,svc,0.8638621794871795,0.8630608974358974,0.0008012820512820484,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,123,svc,0.8638621794871795,0.8630608974358974,0.0008012820512820484,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,svc,0.8638621794871795,0.8630608974358974,0.0008012820512820484,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,42,svc,0.8530891366130733,0.8652989726260767,-0.012209836013003406,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,123,svc,0.8541373546424234,0.8652989726260767,-0.011161617983653338,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,999,svc,0.8541373546424234,0.8652989726260767,-0.011161617983653338,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,svc,0.8591422701592193,0.8574569851052902,0.0016852850539290642,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,svc,0.8591422701592193,0.8574569851052902,0.0016852850539290642,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,svc,0.8591422701592193,0.8574569851052902,0.0016852850539290642,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42,svc,0.8616970210927593,0.8566308387101935,0.0050661823825657315,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123,svc,0.8616970210927593,0.8566308387101935,0.0050661823825657315,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999,svc,0.8616970210927593,0.8566308387101935,0.0050661823825657315,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,svc,0.8661257506321113,0.8661109355246523,1.4815107458931998e-05,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,svc,0.8661257506321113,0.8661109355246523,1.4815107458931998e-05,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,svc,0.8661257506321113,0.8661109355246523,1.4815107458931998e-05,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,svc,0.8781442036001501,0.8881350155110751,-0.00999081191092499,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,svc,0.8781442036001501,0.8881350155110751,-0.00999081191092499,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,svc,0.8781442036001501,0.8881350155110751,-0.00999081191092499,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,svc,0.8398918918918918,0.8611428571428571,-0.02125096525096526,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,svc,0.8398918918918918,0.8611428571428571,-0.02125096525096526,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,svc,0.8398918918918918,0.8606023166023166,-0.020710424710424724,115,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,svc,0.8557906589410964,0.8631040643199404,-0.007313405378843951,115,60
