group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical,delta,n_classical,n_quantum
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,999,svc,0.7550035281288088,0.7406985695041375,0.014304958624671293,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,42,svc,0.766966073872507,0.7777262711762368,-0.01076019730372979,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,123,svc,0.766966073872507,0.7777262711762368,-0.01076019730372979,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,999,svc,0.766966073872507,0.7777262711762368,-0.01076019730372979,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,42,svc,0.7375862124145878,0.7294410395096894,0.008145172904898357,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,123,svc,0.7375862124145878,0.7294410395096894,0.008145172904898357,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,999,svc,0.7375862124145878,0.7294410395096894,0.008145172904898357,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,42,svc,0.7572226502311248,0.7481863122752953,0.009036337955829477,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,123,svc,0.7572226502311248,0.7481863122752953,0.009036337955829477,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,999,svc,0.7572226502311248,0.7481863122752953,0.009036337955829477,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,42,svc,0.690851431866231,0.6956483439041579,-0.00479691203792687,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,123,svc,0.690851431866231,0.6956483439041579,-0.00479691203792687,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,999,svc,0.690851431866231,0.6956483439041579,-0.00479691203792687,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,42,svc,0.7550839858449024,0.7995108164801205,-0.04442683063521802,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,123,svc,0.7550839858449024,0.7995108164801205,-0.04442683063521802,115,60
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,999,svc,0.7550839858449024,0.7995108164801205,-0.04442683063521802,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,42,svc,0.718233656636958,0.7468047848771566,-0.028571128240198584,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,123,svc,0.718233656636958,0.7468047848771566,-0.028571128240198584,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,999,svc,0.718233656636958,0.7468047848771566,-0.028571128240198584,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42,svc,0.7232630636748048,0.7473533133738696,-0.024090249699064814,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123,svc,0.7232630636748048,0.7473533133738696,-0.024090249699064814,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999,svc,0.7232630636748048,0.7473533133738696,-0.024090249699064814,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,42,svc,0.7407406262557572,0.7545825476801336,-0.013841921424376347,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,123,svc,0.7407406262557572,0.7545825476801336,-0.013841921424376347,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,999,svc,0.7407406262557572,0.7522116781552348,-0.011471051899477613,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,42,svc,0.7332965788716586,0.7287835590254841,0.004513019846174471,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,123,svc,0.7332965788716586,0.728797141301355,0.004499437570303577,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,999,svc,0.7215997698421616,0.728797141301355,-0.0071973714591934135,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,42,svc,0.7604169884169885,0.7605250965250965,-0.00010810810810801819,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,123,svc,0.7604169884169885,0.7605250965250965,-0.00010810810810801819,115,60
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,999,svc,0.7604169884169885,0.7605250965250965,-0.00010810810810801819,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,42,svc,0.6926917476116561,0.7418028196060233,-0.04911107199436726,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,123,svc,0.6926917476116561,0.7418028196060233,-0.04911107199436726,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,999,svc,0.6926917476116561,0.7418028196060233,-0.04911107199436726,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,42,svc,0.7560194672131147,0.7413870389344263,0.014632428278688492,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,123,svc,0.7560194672131147,0.7413870389344263,0.014632428278688492,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,999,svc,0.7560194672131147,0.7413870389344263,0.014632428278688492,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,42,svc,0.7528462314454533,0.7715168692254728,-0.01867063778001954,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,123,svc,0.7528462314454533,0.7715168692254728,-0.01867063778001954,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,999,svc,0.7528462314454533,0.7715168692254728,-0.01867063778001954,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,42,svc,0.6933696286214271,0.7663166763886189,-0.07294704776719174,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,123,svc,0.6933696286214271,0.7663166763886189,-0.07294704776719174,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,999,svc,0.6933696286214271,0.7663166763886189,-0.07294704776719174,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,svc,0.5962858425813073,0.7309481044326127,-0.13466226185130536,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,svc,0.5962858425813073,0.7309481044326127,-0.13466226185130536,115,60
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,svc,0.5962858425813073,0.7309481044326127,-0.13466226185130536,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,svc,0.7238189268699906,0.7428429235949734,-0.019023996724982783,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,svc,0.7238189268699906,0.7428429235949734,-0.019023996724982783,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,svc,0.7238189268699906,0.7428429235949734,-0.019023996724982783,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,svc,0.7529604263013874,0.7467435310684739,0.006216895232913466,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,svc,0.7529604263013874,0.7467435310684739,0.006216895232913466,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,svc,0.7529604263013874,0.7467435310684739,0.006216895232913466,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,svc,0.75231124807396,0.7237577041602465,0.028553543913713453,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,svc,0.75231124807396,0.7237577041602465,0.028553543913713453,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,svc,0.75231124807396,0.7237577041602465,0.028553543913713453,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,svc,0.737875584598629,0.7401338971106413,-0.0022583125120122505,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,svc,0.737875584598629,0.7401338971106413,-0.0022583125120122505,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,svc,0.737875584598629,0.7401338971106413,-0.0022583125120122505,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,svc,0.7287673536052265,0.6465749147331508,0.08219243887207572,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,svc,0.7287673536052265,0.6465749147331508,0.08219243887207572,115,60
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,svc,0.7287673536052265,0.6465749147331508,0.08219243887207572,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,svc,0.759047080806944,0.7458439016065423,0.013203179200401705,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,svc,0.759047080806944,0.7458439016065423,0.013203179200401705,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,999,svc,0.759047080806944,0.7458439016065423,0.013203179200401705,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,svc,0.7427266273650421,0.7426772431247878,4.9384240254357614e-05,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,svc,0.7427266273650421,0.7426772431247878,4.9384240254357614e-05,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,svc,0.7427266273650421,0.7426772431247878,4.9384240254357614e-05,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,svc,0.7001236437822633,0.7470155482056196,-0.04689190442335622,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,svc,0.7001236437822633,0.7480850669221972,-0.0479614231399339,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,svc,0.7001236437822633,0.7475503075639084,-0.04742666378164506,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,42,svc,0.7144023983829683,0.7598721537414849,-0.045469755358516606,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,123,svc,0.7144023983829683,0.7598721537414849,-0.045469755358516606,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,999,svc,0.7144023983829683,0.7598721537414849,-0.045469755358516606,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,svc,0.7641544401544402,0.7586409266409266,0.00551351351351359,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,svc,0.7641544401544402,0.7586409266409266,0.00551351351351359,115,60
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,svc,0.7641544401544402,0.7586409266409266,0.00551351351351359,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,42,svc,0.7313373125730105,0.7531244499207885,-0.02178713734777804,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,123,svc,0.7313373125730105,0.7531244499207885,-0.02178713734777804,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,999,svc,0.7313373125730105,0.7531244499207885,-0.02178713734777804,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,42,svc,0.7491995389344263,0.8100665983606558,-0.0608670594262295,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,123,svc,0.7491995389344263,0.8100665983606558,-0.0608670594262295,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,999,svc,0.7491995389344263,0.8100665983606558,-0.0608670594262295,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,42,svc,0.6758098349105699,0.7424060463403308,-0.06659621142976091,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,123,svc,0.6758098349105699,0.7424060463403308,-0.06659621142976091,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,999,svc,0.6758098349105699,0.7424060463403308,-0.06659621142976091,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,42,svc,0.6996564910233976,0.7523818782811589,-0.052725387257761325,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,123,svc,0.6996564910233976,0.7523818782811589,-0.052725387257761325,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,999,svc,0.6996564910233976,0.7523818782811589,-0.052725387257761325,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,42,svc,0.7114632112386939,0.7166271088588108,-0.00516389762011682,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,123,svc,0.7114632112386939,0.7166271088588108,-0.00516389762011682,115,60
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,999,svc,0.7114632112386939,0.7166271088588108,-0.00516389762011682,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,42,svc,0.7552466497296907,0.7540265452983838,0.0012201044313069342,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,123,svc,0.7552466497296907,0.7540265452983838,0.0012201044313069342,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,999,svc,0.7552466497296907,0.7540265452983838,0.0012201044313069342,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,42,svc,0.7551047350818518,0.7573210542318094,-0.0022163191499575685,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,123,svc,0.7551047350818518,0.7573210542318094,-0.0022163191499575685,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,999,svc,0.7551047350818518,0.7573210542318094,-0.0022163191499575685,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,42,svc,0.7259405495634309,0.7565164355418592,-0.030575885978428308,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,123,svc,0.7259405495634309,0.7565164355418592,-0.030575885978428308,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,999,svc,0.7259405495634309,0.7565164355418592,-0.030575885978428308,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,42,svc,0.7789576526362996,0.7734640271638158,0.005493625472483776,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,123,svc,0.7789576526362996,0.7734640271638158,0.005493625472483776,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,999,svc,0.7789576526362996,0.7734640271638158,0.005493625472483776,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,svc,0.7188315639461338,0.7230428656066357,-0.004211301660501876,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,svc,0.7188315639461338,0.7230428656066357,-0.004211301660501876,115,60
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,svc,0.7188315639461338,0.7230428656066357,-0.004211301660501876,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,42,svc,0.7343027907661219,0.7372145020411041,-0.0029117112749821317,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,123,svc,0.7343027907661219,0.7366351277653218,-0.00233233699919988,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,999,svc,0.7343027907661219,0.7372145020411041,-0.0029117112749821317,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,42,svc,0.7506990956511004,0.7411833698570943,0.009515725794006058,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,123,svc,0.7506990956511004,0.7411833698570943,0.009515725794006058,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,999,svc,0.7506990956511004,0.7411833698570943,0.009515725794006058,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,42,svc,0.7505579425674631,0.754431084046861,-0.003873141479397879,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,123,svc,0.7505579425674631,0.75385304936478,-0.003295106797316927,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,999,svc,0.7505579425674631,0.754431084046861,-0.003873141479397879,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,42,svc,0.7450995766034185,0.7592825594934551,-0.01418298289003661,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,123,svc,0.7450995766034185,0.7592825594934551,-0.01418298289003661,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,999,svc,0.7450995766034185,0.7592825594934551,-0.01418298289003661,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,42,svc,0.741003861003861,0.7474131274131275,-0.006409266409266534,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,123,svc,0.741003861003861,0.7468416988416988,-0.005837837837837867,115,60
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,999,svc,0.741003861003861,0.7468416988416988,-0.005837837837837867,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,42,svc,0.7522523243347041,0.7324414715719063,0.019810852762797815,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,123,svc,0.7522523243347041,0.7324414715719063,0.019810852762797815,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,999,svc,0.7522523243347041,0.7324414715719063,0.019810852762797815,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,42,svc,0.7579085553278688,0.7581967213114754,-0.00028816598360659196,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,123,svc,0.7579085553278688,0.7581967213114754,-0.00028816598360659196,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,999,svc,0.7579085553278688,0.7581967213114754,-0.00028816598360659196,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,42,svc,0.7543514115066212,0.788882483867352,-0.03453107236073083,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,123,svc,0.7543514115066212,0.788882483867352,-0.03453107236073083,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,999,svc,0.7543514115066212,0.788882483867352,-0.03453107236073083,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,42,svc,0.7960982565299113,0.8069058266899993,-0.010807570160088042,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,123,svc,0.7960982565299113,0.8069058266899993,-0.010807570160088042,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,999,svc,0.7960982565299113,0.8069058266899993,-0.010807570160088042,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,42,svc,0.744932324074668,0.7680255308230162,-0.02309320674834814,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,123,svc,0.744932324074668,0.7680255308230162,-0.02309320674834814,115,60
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,999,svc,0.744932324074668,0.7680255308230162,-0.02309320674834814,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,42,svc,0.7621418451671422,0.7518472140279902,0.010294631139152077,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,123,svc,0.7621418451671422,0.7518472140279902,0.010294631139152077,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,999,svc,0.7621418451671422,0.7518472140279902,0.010294631139152077,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,42,svc,0.7823766622393624,0.782692707749916,-0.0003160455105535309,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,123,svc,0.7823766622393624,0.782692707749916,-0.0003160455105535309,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,999,svc,0.7823766622393624,0.782692707749916,-0.0003160455105535309,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,42,svc,0.8050686954288649,0.80651322547509,-0.0014445300462250232,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,123,svc,0.8050686954288649,0.80651322547509,-0.0014445300462250232,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,999,svc,0.8050686954288649,0.80651322547509,-0.0014445300462250232,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,42,svc,0.7811839323467231,0.7771798321481196,0.004004100198603533,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,123,svc,0.7811839323467231,0.7771798321481196,0.004004100198603533,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,999,svc,0.7811839323467231,0.7771798321481196,0.004004100198603533,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,42,svc,0.7889945717442475,0.7951674112504203,-0.006172839506172867,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,123,svc,0.7889945717442475,0.7951674112504203,-0.006172839506172867,115,60
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,999,svc,0.7889945717442475,0.7951674112504203,-0.006172839506172867,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,42,svc,0.7948440017758409,0.8058366547906276,-0.01099265301478669,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,123,svc,0.7948440017758409,0.80637027272019,-0.011526270944349104,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,999,svc,0.7948440017758409,0.80637027272019,-0.011526270944349104,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,42,svc,0.8049600296305441,0.7879749374980709,0.016985092132473234,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,123,svc,0.8049600296305441,0.7879749374980709,0.016985092132473234,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,999,svc,0.8049600296305441,0.7874162782801939,0.017543751350350245,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,42,svc,0.8039596921269822,0.8045810021328552,-0.0006213100058730658,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,123,svc,0.8039596921269822,0.8040029674507743,-4.327532379211352e-05,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,999,svc,0.8039596921269822,0.8040029674507743,-4.327532379211352e-05,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,42,svc,0.8137184690552539,0.7995978411589879,0.014120627896266003,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,123,svc,0.8137184690552539,0.8006955359998222,0.013022933055431674,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,999,svc,0.8137184690552539,0.7995978411589879,0.014120627896266003,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,42,svc,0.789992277992278,0.7995830115830116,-0.009590733590733591,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,123,svc,0.789992277992278,0.798980694980695,-0.008988416988417014,115,60
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,999,svc,0.789992277992278,0.7995830115830116,-0.009590733590733591,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,42,svc,0.7877774399513531,0.7530764430077932,0.03470099694355988,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,123,svc,0.7877774399513531,0.7530764430077932,0.03470099694355988,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,999,svc,0.7877774399513531,0.7530764430077932,0.03470099694355988,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,42,svc,0.7481429303278688,0.7419953893442623,0.006147540983606481,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,123,svc,0.7481429303278688,0.7419953893442623,0.006147540983606481,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,999,svc,0.7501921106557377,0.7419953893442623,0.008196721311475308,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,42,svc,0.7864485756833357,0.7781060351315432,0.00834254055179251,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,123,svc,0.7864485756833357,0.7781060351315432,0.00834254055179251,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,999,svc,0.7864485756833357,0.7781060351315432,0.00834254055179251,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,42,svc,0.7363082506967399,0.74303260094627,-0.006724350249530109,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,123,svc,0.7363082506967399,0.74303260094627,-0.006724350249530109,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,999,svc,0.7363082506967399,0.74303260094627,-0.006724350249530109,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,42,svc,0.7577298094810443,0.7590608762589005,-0.0013310667778562157,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,123,svc,0.7577298094810443,0.7590608762589005,-0.0013310667778562157,115,60
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,999,svc,0.7577298094810443,0.7590608762589005,-0.0013310667778562157,115,60
