group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical_exp_budget,delta,scheme,budget
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,123,svc,0.8898142414860681,0.9469045263157894,-0.05709028482972123,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,999,svc,0.8898142414860681,0.9469045263157894,-0.05709028482972123,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42,svc,0.9296811271783464,0.9344188209121247,-0.004737693733778303,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123,svc,0.9296811271783464,0.9344188209121247,-0.004737693733778303,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999,svc,0.9296811271783464,0.9346730144605117,-0.004991887282165264,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,42,svc,0.9070588598413531,0.9145641013611532,-0.007505241519800032,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,123,svc,0.9070588598413531,0.9145641013611532,-0.007505241519800032,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,999,svc,0.9070588598413531,0.9145641013611532,-0.007505241519800032,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,42,svc,0.9265532043261742,0.9291878696015549,-0.0026346652753806987,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,123,svc,0.9265532043261742,0.9291878696015549,-0.0026346652753806987,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,999,svc,0.9265532043261742,0.9291878696015549,-0.0026346652753806987,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,42,svc,0.9273716563391704,0.9318653851669789,-0.004493728827808519,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,123,svc,0.9268363244333888,0.9318653851669789,-0.005029060733590107,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,999,svc,0.9273716563391704,0.9318653851669789,-0.004493728827808519,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,svc,0.9364317265219896,0.8494483675821007,0.08698335893988884,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,svc,0.9364317265219896,0.8506056846552715,0.08582604186671805,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,svc,0.9364317265219896,0.8494483675821007,0.08698335893988884,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,svc,0.8319813117009872,0.8947617289876638,-0.0627804172866766,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,svc,0.8319813117009872,0.8947617289876638,-0.0627804172866766,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,svc,0.8319813117009872,0.8947617289876638,-0.0627804172866766,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,svc,0.9355995134754496,0.8558590359131937,0.07974047756225588,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,svc,0.9355995134754496,0.8558590359131937,0.07974047756225588,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,svc,0.9355995134754496,0.8558590359131937,0.07974047756225588,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,svc,0.8840962441314555,0.8422170122587375,0.041879231872718026,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,svc,0.8840962441314555,0.8422170122587375,0.041879231872718026,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,svc,0.8840962441314555,0.8422170122587375,0.041879231872718026,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,svc,0.9079710144927536,0.8785775362318841,0.029393478260869577,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,svc,0.9079710144927536,0.8785775362318841,0.029393478260869577,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,svc,0.9079710144927536,0.8785775362318841,0.029393478260869577,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,42,svc,0.935874349739896,0.9330725330132053,0.0028018167266907756,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,123,svc,0.935874349739896,0.9330725330132053,0.0028018167266907756,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,999,svc,0.935874349739896,0.9330725330132053,0.0028018167266907756,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,svc,0.9324778736174776,0.9139868957177467,0.018490977899730865,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,svc,0.9324778736174776,0.9139868957177467,0.018490977899730865,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,999,svc,0.9324778736174776,0.9139868957177467,0.018490977899730865,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,svc,0.9001617267938063,0.8725942899232999,0.027567436870506445,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,svc,0.9001617267938063,0.8732026740964917,0.02695905269731469,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,svc,0.9001617267938063,0.8732026740964917,0.02695905269731469,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42,svc,0.9514019141057086,0.9044687563122205,0.04693315779348817,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123,svc,0.9514019141057086,0.9044687563122205,0.04693315779348817,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999,svc,0.9514019141057086,0.9044687563122205,0.04693315779348817,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,svc,0.8784715130691079,0.8594768940895676,0.018994618979540245,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,svc,0.8784715130691079,0.8594768940895676,0.018994618979540245,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,svc,0.8784715130691079,0.8594768940895676,0.018994618979540245,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,42,svc,0.8988696603406133,0.9223873565240445,-0.023517696183431136,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,123,svc,0.8988696603406133,0.9223245023792386,-0.023454842038625245,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,7,999,svc,0.8988696603406133,0.9223245023792386,-0.023454842038625245,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,42,svc,0.907011583011583,0.9359537729729731,-0.028942189961390086,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,123,svc,0.907011583011583,0.9359537729729731,-0.028942189961390086,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,42,999,svc,0.907011583011583,0.9359537729729731,-0.028942189961390086,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,42,svc,0.9006420545746389,0.9200199592542291,-0.01937790467959022,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,123,svc,0.9006420545746389,0.9131805766143971,-0.012538522039758249,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,999,svc,0.9006420545746389,0.9131805766143971,-0.012538522039758249,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,42,svc,0.8873705801793599,0.941339159910877,-0.05396857973151714,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,123,svc,0.8873705801793599,0.941339159910877,-0.05396857973151714,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,999,999,svc,0.8873705801793599,0.9411864500277738,-0.05381586984841391,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,svc,0.8904132799707132,0.9123414160552886,-0.021928136084575445,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,svc,0.8904132799707132,0.9123414160552886,-0.021928136084575445,kernel_blocked,20
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,svc,0.8904132799707132,0.9123414160552886,-0.021928136084575445,kernel_blocked,20
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,42,svc,0.7494878688944371,0.7561796651942897,-0.006691796299852615,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,123,svc,0.7494878688944371,0.7561796651942897,-0.006691796299852615,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,999,svc,0.7494878688944371,0.7561796651942897,-0.006691796299852615,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,42,svc,0.8279838554679992,0.8125675475687103,0.015416307899288939,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,123,svc,0.8279838554679992,0.8125675475687103,0.015416307899288939,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,999,svc,0.8279838554679992,0.8125675475687103,0.015416307899288939,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42,svc,0.803931766174329,0.7882703717335295,0.015661394440799503,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123,svc,0.803931766174329,0.7882703717335295,0.015661394440799503,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999,svc,0.803931766174329,0.7882703717335295,0.015661394440799503,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,42,svc,0.8468659486966124,0.8461530364372469,0.000712912259365428,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,123,svc,0.8468659486966124,0.8461530364372469,0.000712912259365428,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,999,svc,0.8488422332815926,0.8461530364372469,0.0026891968443456538,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,42,svc,0.7871805948895183,0.8040995455927294,-0.016918950703211144,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,123,svc,0.7871805948895183,0.8040995455927294,-0.016918950703211144,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,999,svc,0.7871805948895183,0.8040995455927294,-0.016918950703211144,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,svc,0.8271172943036066,0.7995080327875447,0.02760926151606191,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,svc,0.8271172943036066,0.7995080327875447,0.02760926151606191,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,svc,0.8271172943036066,0.7995080327875447,0.02760926151606191,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,42,svc,0.7923878205128205,0.8063649839743592,-0.013977163461538655,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,123,svc,0.7923878205128205,0.8109018750000001,-0.018514054487179576,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,svc,0.7923878205128205,0.8063649839743592,-0.013977163461538655,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,42,svc,0.773147981128067,0.8119589278914182,-0.03881094676335117,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,123,svc,0.773147981128067,0.8119589278914182,-0.03881094676335117,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,123,999,svc,0.773147981128067,0.8119589278914182,-0.03881094676335117,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,svc,0.8238957370313302,0.8227322740112996,0.001163463020030675,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,svc,0.8238957370313302,0.8227322740112996,0.001163463020030675,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,svc,0.8238957370313302,0.8227322740112996,0.001163463020030675,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42,svc,0.8378401622458409,0.8282785532279162,0.009561609017924688,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123,svc,0.8378401622458409,0.8282714153709534,0.009568746874887513,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999,svc,0.8378401622458409,0.8282714153709534,0.009568746874887513,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,svc,0.8223915534134008,0.8243720833991783,-0.0019805299857775793,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,svc,0.8223915534134008,0.8243720833991783,-0.0019805299857775793,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,svc,0.8223915534134008,0.8240871780183312,-0.0016956246049304458,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,svc,0.8250163014483589,0.8479691260447746,-0.022952824596415677,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,svc,0.8250163014483589,0.8480699015985298,-0.023053600150170883,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,svc,0.8250163014483589,0.8481160717461322,-0.023099770297773325,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,svc,0.8132509652509652,0.8163495629343629,-0.003098597683397708,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,svc,0.8132509652509652,0.8163369915057914,-0.003086026254826235,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,svc,0.8132509652509652,0.8163369915057914,-0.003086026254826235,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,svc,0.8014225551916103,0.8290746699491698,-0.027652114757559465,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,svc,0.8014225551916103,0.8285262593663075,-0.027103704174697207,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,svc,0.8014225551916103,0.8290885568386237,-0.027666001647013383,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,svc,0.8236212510139903,0.8360804280428041,-0.012459177028813828,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,svc,0.8236212510139903,0.8358617972908403,-0.012240546276850006,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,svc,0.8230711960084898,0.8360804280428041,-0.013009232034314366,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,svc,0.7895290670379305,0.777636685499668,0.011892381538262442,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,svc,0.7895290670379305,0.777636685499668,0.011892381538262442,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,svc,0.7895290670379305,0.777636685499668,0.011892381538262442,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,svc,0.8240384615384615,0.8468690705128205,-0.022830608974358957,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,svc,0.8240384615384615,0.8468690705128205,-0.022830608974358957,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,svc,0.8240384615384615,0.8468690705128205,-0.022830608974358957,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,svc,0.7696193815951706,0.7992933996253062,-0.029674018030135585,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,svc,0.7696193815951706,0.7992933996253062,-0.029674018030135585,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,svc,0.7696193815951706,0.7992933996253062,-0.029674018030135585,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,42,svc,0.779148431363119,0.7877262444091763,-0.008577813046057314,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,svc,0.779148431363119,0.7877262444091763,-0.008577813046057314,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,999,svc,0.779148431363119,0.7877262444091763,-0.008577813046057314,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,svc,0.7977148709414155,0.8021541533980892,-0.004439282456673688,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,svc,0.7977148709414155,0.8021541533980892,-0.004439282456673688,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,svc,0.7977148709414155,0.8021541533980892,-0.004439282456673688,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,7,42,svc,0.845078031212485,0.840565506202481,0.004512525010003987,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,7,123,svc,0.845078031212485,0.840565506202481,0.004512525010003987,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,7,999,svc,0.845078031212485,0.840565506202481,0.004512525010003987,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,42,42,svc,0.8117635758196722,0.8261153496413932,-0.014351773821721037,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,42,123,svc,0.8117635758196722,0.8261153496413932,-0.014351773821721037,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,42,999,svc,0.8117635758196722,0.8261153496413932,-0.014351773821721037,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,123,42,svc,0.852,0.8565849999999998,-0.004584999999999839,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,123,123,svc,0.852,0.8565849999999998,-0.004584999999999839,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,123,999,svc,0.852,0.8565849999999998,-0.004584999999999839,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,999,42,svc,0.8113639272913467,0.8476972862263187,-0.036333358934972027,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,999,123,svc,0.8113639272913467,0.84629511968766,-0.03493119239631337,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,999,999,svc,0.8113639272913467,0.8476972862263187,-0.036333358934972027,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,2024,42,svc,0.8220635942893945,0.8316725050101802,-0.009608910720785735,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,2024,123,svc,0.8220635942893945,0.8316725050101802,-0.009608910720785735,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,2024,999,svc,0.8220635942893945,0.8316725050101802,-0.009608910720785735,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,7,42,svc,0.8220299853332609,0.8264227127047541,-0.00439272737149321,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,7,123,svc,0.8220299853332609,0.82637628432733,-0.004346298994069131,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,7,999,svc,0.8220299853332609,0.82637628432733,-0.004346298994069131,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,42,42,svc,0.8316361804677623,0.8356768439870419,-0.004040663519279564,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,42,123,svc,0.8316361804677623,0.8354245753002527,-0.0037883948324903827,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,42,999,svc,0.8316361804677623,0.835393808272756,-0.0037576278049936684,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,123,42,svc,0.8160455650180798,0.8227589835799956,-0.006713418561915763,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,123,123,svc,0.8160455650180798,0.8234577362722044,-0.007412171254124633,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,123,999,svc,0.8160455650180798,0.82188208569622,-0.005836520678140222,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,999,42,svc,0.8423265721959803,0.8510637047327962,-0.008737132536815961,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,999,123,svc,0.8423265721959803,0.8510637047327962,-0.008737132536815961,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,999,999,svc,0.8423265721959803,0.8508000111141985,-0.008473438918218168,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,2024,42,svc,0.8450835704125177,0.8411916340682788,0.0038919363442389,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,2024,123,svc,0.8450835704125177,0.8411916340682788,0.0038919363442389,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,2024,999,svc,0.8450835704125177,0.8423228751778093,0.0027606952347083435,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,42,svc,0.7809802885462203,0.8013716081407823,-0.020391319594562085,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,123,svc,0.7809802885462203,0.8013716081407823,-0.020391319594562085,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,7,999,svc,0.7809802885462203,0.8013716081407823,-0.020391319594562085,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,42,svc,0.7961385758196722,0.8083431608606556,-0.012204585040983429,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,123,svc,0.7961385758196722,0.8083431608606556,-0.012204585040983429,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,42,999,svc,0.7961385758196722,0.8083431608606556,-0.012204585040983429,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,42,svc,0.7752924046784748,0.7853941759068146,-0.010101771228339773,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,123,svc,0.7752924046784748,0.7853941759068146,-0.010101771228339773,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,123,999,svc,0.7752924046784748,0.7853941759068146,-0.010101771228339773,kernel_blocked,60
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,999,42,svc,0.7557634694564155,0.7605933449750877,-0.0048298755186722,kernel_blocked,60
