group,setting,model,scheme,budget,delta_median,delta_p2.5,delta_p97.5,frac_lt0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.009435954617371622,-0.016016625269396734,0.0029729766225683103,0.9376
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.005568427275610022,-0.012244725469268025,0.006769031621320698,0.8668
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,kernel_blocked,60,0.002759368838139875,-0.00912646583837129,0.015282584554095813,0.4442
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.005795203301877883,-0.013888998256382012,0.01151036221168722,0.773
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.019216997267196945,-0.026204979035019615,0.01180870493020758,0.7756
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,kernel_blocked,60,-0.010735405147796473,-0.020913201847038154,0.00464541796630491,0.9624
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.012502294001775938,-0.019118569162471788,-0.0005896200577053534,0.9832
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.004719516001074675,-0.008367418800779736,0.004074096297380647,0.7712
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.015770793145340578,-0.024155729775028556,0.011305517961996747,0.9488
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.007500803369293152,-0.01384139892503311,0.015002579738920718,0.7724
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.009050141792311561,-0.012244725469268025,0.025437896313079578,0.7712
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,uniform,20,-0.016569768119477524,-0.02603118348612643,0.05393052090057284,0.6954
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,uniform,20,-0.016189699823641157,-0.02733474039518269,0.005197286246084509,0.7588
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,uniform,20,-0.010807918791909787,-0.010807918791909787,0.013182500582908263,0.8268
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,uniform,20,0.0011442011404377839,-0.01012837816643497,0.034290966513863395,0.4494
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,uniform,20,-0.010984733805334157,-0.02791126432141422,0.0014515453979946358,0.9482
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,uniform,20,-0.0034904276713986215,-0.02074848352018621,0.008466454662443001,0.8378
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,uniform,20,-0.003530823435783925,-0.010692486969781756,0.02755731064279966,0.7262
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,uniform,20,-0.01539419012105503,-0.03464939753082108,-0.0022904448052840642,0.9966
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,uniform,20,-0.03048434921731813,-0.03048928809866147,0.0030717216853000107,0.9432
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_stratified,20,-0.016960602968973282,-0.02603118348612643,0.054227806811812045,0.7326
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_stratified,20,-0.016189699823641157,-0.02733474039518269,0.005197286246084509,0.785
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_stratified,20,-0.010807918791909787,-0.010807918791909787,0.00849174101910273,0.873
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_stratified,20,0.0017160904650512787,-0.009734677379033552,0.034135046796925805,0.4138
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_stratified,20,-0.012018101383647672,-0.022105093546681553,0.0014515453979946358,0.9498
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_stratified,20,-0.003385495877064826,-0.020322044287776952,0.007080600410126814,0.873
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_stratified,20,-0.007010716251133919,-0.01615530828390843,-0.00475135912512703,0.99
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_stratified,20,-0.015549172576433845,-0.034039416607754114,-0.0022904448052840642,1.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_stratified,20,-0.03048434921731813,-0.03048928809866147,0.0030717216853000107,0.9694
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_blocked,20,-0.016569768119477524,-0.017370229185051156,0.0690954794377665,0.6406
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_blocked,20,-0.016189699823641157,-0.02125737461503252,0.0019609929319501784,0.5826
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_blocked,20,-0.010807918791909787,-0.010807918791909787,0.0028341585684352744,0.6984
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_blocked,20,0.006039138495608332,-0.01606219143233356,0.04806690152624726,0.2968
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_blocked,20,-0.006211930608915006,-0.006211930608915006,-0.0005482702287624708,1.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_blocked,20,-0.008748480498812494,-0.012112204492015555,0.003141641743099499,0.967
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_blocked,20,-0.0020370353518910367,-0.007629681294546775,0.04476630191442188,0.544
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_blocked,20,-0.01499341421890854,-0.022420385007223764,0.009145628079882395,0.8512
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_blocked,20,-0.03048434921731813,-0.03048434921731813,-0.01047120551397085,1.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,uniform,60,0.0066761883577768355,-0.004227031471566556,0.01725780746956266,0.1128
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,uniform,60,-0.007914384530348206,-0.018289562964250106,0.006042612349064003,0.944
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,uniform,60,-0.003578240787993514,-0.009614626497272183,0.004011273309787837,0.8652
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,uniform,60,0.006772735138202868,-0.006849551450484825,0.02513415431044841,0.0722
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,uniform,60,-0.004855096686338212,-0.012147104894126293,0.006784472491081384,0.6708
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,uniform,60,-0.00539356272339675,-0.021108736464657607,-0.0020815138181173864,0.9844
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,uniform,60,-0.015357217817191682,-0.023785835369578123,-0.002846490614409003,0.9966
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,uniform,60,0.0009672124443669272,-0.008709715621853742,0.01239490085269569,0.4814
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.009275600296551278,-0.017388086015646342,-0.004196175743261588,0.9996
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,kernel_stratified,60,0.008817895282092425,-0.0029894833938698406,0.01383042222094788,0.0854
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.00852745208860095,-0.018289562964250106,0.006018700021810264,0.9418
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.0034838896847284584,-0.009588440432530307,0.002904563129407456,0.8808
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,kernel_stratified,60,0.006490182679242729,-0.004049551450484801,0.023299377718157377,0.0624
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.0029463788616715947,-0.012147104894126293,0.006969533049030807,0.6238
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.00539356272339675,-0.021506316412799542,-0.0020815138181173864,0.9934
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.015347617663589164,-0.023687686832808197,-0.002846490614409003,0.998
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,0.000197477221542397,-0.008709715621853742,0.010964839185685471,0.4976
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.00976853853276649,-0.017388086015646342,-0.006275971078902098,1.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,kernel_blocked,60,0.008720485169498415,-0.005610046353269005,0.022377020798648117,0.089
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.007409150002619547,-0.018289562964250106,0.007003103179802572,0.954
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.004341021932134148,-0.008738082205242304,0.013731849146461195,0.857
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,kernel_blocked,60,0.008469854404281163,-0.0021287076011663464,0.030704382401684827,0.0474
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.005699151547055137,-0.009065718973028325,0.0008812152992743183,0.9654
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.007022541551440442,-0.009856300810992424,0.00680879604883744,0.8916
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.0172623205324417,-0.023934657693592376,-0.004064122896525357,0.9888
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,0.0028494883192492493,-0.008438201751820085,0.016565857304150944,0.4364
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0072782843145631215,-0.015090478654428918,0.004475513318040456,0.9714
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,uniform,60,0.013911371550742069,-0.002977560117822242,0.021012014564405046,0.0472
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.009782597416743588,-0.015608552178460244,-0.004449373663513834,0.9998
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.00019833203303654123,-0.006584868009480549,0.004904857173810839,0.5032
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,uniform,60,-0.025144647865958936,-0.034475935661078316,-0.01362591350979725,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.0019851884759138905,-0.002838385071758487,0.006696060393798775,0.2804
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.010184551147915832,0.005090965964549721,0.01762634047909517,0.0036
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,uniform,60,-0.016658712212232585,-0.02481936699331988,-0.008371828228996514,0.9998
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.0005185721934956034,-0.007506902302700125,0.005821879268425034,0.5528
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.003529310617899739,-0.0011960612392510894,0.0070540758400297054,0.0374
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.013911371550742069,0.0001528523525096137,0.01964564940705192,0.0212
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.009743647346964535,-0.015608552178460244,-0.004449373663513834,1.0
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.00019833203303654123,-0.005907235918760856,0.003437799895543381,0.5164
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.023300715429231067,-0.033678338887813575,-0.014204562718510116,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0021956961078974935,-0.002838385071758487,0.006114368556530351,0.3332
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.010184551147915832,0.007331803445101648,0.01762634047909517,0.0
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,-0.016658712212232585,-0.025038944376952754,-0.008371828228996514,1.0
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0015621445496498687,-0.008397414186869678,0.005821879268425034,0.6526
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.003529310617899739,0.0004903801293558718,0.0070540758400297054,0.0224
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.01418034556072334,-0.005286782819778013,0.0207220793004671,0.1234
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.010680855352056762,-0.020464620554199064,-0.004785217358879823,0.9922
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0005556219318659794,-0.009198035705797913,0.01148327281240713,0.4218
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.028642141183222947,-0.0377585827580833,-0.01278140667227512,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0013502834485717985,-0.0024245536205531604,0.010758263893906106,0.091
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.012144062342969941,-0.00041732830825325085,0.01918641871185811,0.0658
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,-0.015693831339817277,-0.022081804696935756,-0.004700536375845665,1.0
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0015864283490512054,-0.005769052862527713,0.007345608101880341,0.6906
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.005821459837381138,-0.0011960612392510894,0.012875582359009652,0.0678
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,uniform,60,-0.0021253083248362614,-0.00666055725828496,0.005612816286435507,0.6712
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.0019790725792953046,-0.00026859400223999685,0.0068955150726210945,0.0768
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.004949007622122359,0.0034560653807875763,0.016554704635958872,0.0
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,uniform,60,-0.0007676214651810565,-0.007813210682240612,0.00603557226821394,0.5726
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.0058015379029832115,0.0025554862523812227,0.013053759536161879,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.0003366122317755016,0.0003366122317755016,0.010884368109128184,0.0
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,uniform,60,0.010790347783984688,0.00483024067630633,0.018792266366363677,0.0
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.0037314652711498697,-0.0037314652711498697,0.006401395556112908,0.668
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.0007975615357038723,-0.0031800656280113193,0.008223186251520631,0.5194
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0026555286414274293,-0.006603025431995424,0.005282177142171385,0.7648
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0019790725792953046,-0.00026859400223999685,0.005164077322014293,0.0634
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.004949007622122359,0.0034560653807875763,0.014622006916634067,0.0
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0008437831264467288,-0.007813210682240612,0.006018442643232702,0.5896
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0058015379029832115,0.0025554862523812227,0.011074607881264504,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0003366122317755016,0.0003366122317755016,0.010127227410680728,0.0
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.01059053259769549,0.00483024067630633,0.01891904621196494,0.0
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0037314652711498697,-0.0037314652711498697,0.004488860804226613,0.7058
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0007975615357038723,-0.0031800656280113193,0.007998487958363443,0.529
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0032079999068608256,-0.00666055725828496,0.01589080703953316,0.5264
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0021800582513236133,-0.00026859400223999685,0.008337103032723392,0.1406
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.004949007622122359,0.004949007622122359,0.0192631895086538,0.0
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.001727399778460259,-0.005202688368624475,0.0044050474516427185,0.7044
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0058015379029832115,0.004523429119589029,0.014253812343766104,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0003366122317755016,0.0003366122317755016,0.014000299177804765,0.0
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.0067736618208875665,0.00321634956792316,0.017947229573046675,0.0
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.0037314652711498697,-0.0037314652711498697,0.0065202123944329005,0.5856
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.0015954532811354172,-0.0015954532811354172,0.013629838404922823,0.5234
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,20,0.07828658721060205,0.04631619512418261,0.18926172662309126,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,20,0.024231977253602932,0.02177538186122796,0.03619315094665276,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,20,0.027337540068909094,0.024978431287781877,0.03430776212396669,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,20,0.06352223966356363,0.04207112460524631,0.09244673603959472,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,20,0.037453892833683944,0.031125963783872224,0.04755796427607661,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,20,0.030771726763183738,0.030771726763183738,0.0482582103100615,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,20,0.04511912118422662,0.035504981846183226,0.06282317879801635,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,20,0.034732169520643175,0.026508791779236485,0.04542801093086968,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,20,0.03522173713444732,0.029366319840929855,0.04063774333374805,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,20,0.07655760394217526,0.04628831963362634,0.09449050046476393,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.02401552703715293,0.02177538186122796,0.035248564787419,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,20,0.02770384043520946,0.024978431287781877,0.032433689037732916,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,20,0.058543022644911735,0.04288413273532754,0.06992928185732117,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.0371304894835186,0.031125963783872224,0.04591836827139739,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,20,0.030771726763183738,0.030771726763183738,0.0395535879041824,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,20,0.04332178142775833,0.035898682633584755,0.05396770678464957,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.02933631201578868,0.026508791779236485,0.04366974920486055,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,20,0.03345050280138462,0.02947248656485546,0.03677172595846723,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,20,0.09449050046476393,0.07827324314581174,0.2359777516354572,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.02177538186122796,0.02177538186122796,0.15547380349768136,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,20,0.027337540068909094,0.027337540068909094,0.11014495947824665,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,20,0.06155936356631908,0.04288413273532754,0.15257890717999856,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.0371304894835186,0.0371304894835186,0.08047802271431403,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,20,0.030771726763183738,0.030771726763183738,0.054603911719378284,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,20,0.052177253441125004,0.04332178142775833,0.08026003167929863,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.027207136543872745,0.027207136543872745,0.06358379989286589,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,20,0.03557930566841638,0.02947248656485546,0.05218684461153944,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,-0.004846153323180502,-0.005652932873921213,-0.0020507793607584812,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.0029807490985349627,-0.0033785898435964024,-0.00038002228033051644,0.9842
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.011828787702229282,-0.012253656180941097,-0.01149345269960722,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,-0.005340570545541379,-0.007757826345766827,-0.004147702488508154,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.004938755680262252,-0.005529721143344601,-0.002882897422051056,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.00922715996381751,-0.009791910266271575,-0.008564541133987635,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,0.002815592209110207,-0.0014018808034330643,0.0068484383751603595,0.2496
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.011960861787107313,-0.014513990522716291,-0.008887352647373503,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.013609475161850737,-0.01411165254528357,-0.013134971348619628,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,-0.00486857089855941,-0.005652932873921213,-0.003214181693751428,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.00297000582302942,-0.0033785898435964024,-0.00132681132629775,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.011936815727785599,-0.012253656180941097,-0.011711317623354423,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.005387414072754115,-0.007757826345766827,-0.004147702488508154,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.004937980675709053,-0.005529721143344601,-0.0037519964168092335,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.009232581954134345,-0.009791910266271575,-0.008675038371556698,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.0010969580547145474,-0.0004210739766252747,0.0068484383751603595,0.2242
