family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc_C0.01__d4,linear,id_test,0.01,0.08705925941467285,0.696,0.6961359838755565,0.6957943569853221,0.7037037037037037,0.8626977989172901,0.8868830959989448,,,,
classical_ext,svc,4,linear__svc_C0.01__d4,linear,ood_test,0.01,0.08705925941467285,0.525,0.5246885399521848,0.5246534723813661,0.5118191161356629,0.5761099831405104,0.5483458183502125,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,id_test,0.1,0.11892509460449219,0.821,0.8270368930793921,0.8188477298786887,0.7991021324354658,0.880389006206949,0.9147261839726472,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,ood_test,0.1,0.11892509460449219,0.661,0.6562165863738482,0.6517472733044253,0.5949820788530465,0.49409116939181696,0.4914189320855103,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,id_test,10.0,0.060272216796875,0.821,0.8270368930793921,0.8188477298786887,0.7991021324354658,0.8877539980525649,0.9223099968998074,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,ood_test,10.0,0.060272216796875,0.661,0.6562165863738482,0.6517472733044253,0.5949820788530465,0.5073304740279763,0.5067259775488844,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,id_test,100.0,0.11877560615539551,0.821,0.8270368930793921,0.8188477298786887,0.7991021324354658,0.889396896124764,0.9228297793358374,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,ood_test,100.0,0.11877560615539551,0.661,0.6562165863738482,0.6517472733044253,0.5949820788530465,0.5103459599296788,0.5087790217722548,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,id_test,0.01,0.07926630973815918,0.878,0.8730720991829587,0.8750363623699662,0.8942807625649913,0.9247552682932693,0.9055765478169548,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,ood_test,0.01,0.07926630973815918,0.865,0.8693709928677551,0.8636637685960096,0.8771610555050046,0.8319217014869189,0.6734505147599983,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,id_test,0.1,0.04305386543273926,0.881,0.8760353263156208,0.8780706473014166,0.896969696969697,0.925139946866272,0.8683300749585239,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,ood_test,0.1,0.04305386543273926,0.865,0.8693709928677551,0.8636637685960096,0.8771610555050046,0.9141367420738374,0.8801892485923999,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,id_test,10.0,0.049837350845336914,0.894,0.8917931230690939,0.8931343885472326,0.9027522935779817,0.9601336758041185,0.9502643435927005,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,ood_test,10.0,0.049837350845336914,0.899,0.9015722174834109,0.8987950599964929,0.9033492822966507,0.9633456275454425,0.9504160484483903,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,id_test,100.0,0.058634281158447266,0.902,0.9008170412607841,0.9015712443403465,0.9080675422138836,0.9634314931539235,0.9551392124099862,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,ood_test,100.0,0.058634281158447266,0.889,0.891492565405609,0.8887943808101179,0.8935762224352828,0.9653319237038017,0.9562410792343998,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,id_test,0.01,0.07934999465942383,0.696,0.6961359838755565,0.6957943569853221,0.7037037037037037,0.8680312070492349,0.8956072192040256,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,ood_test,0.01,0.07934999465942383,0.525,0.5246885399521848,0.5246534723813661,0.5118191161356629,0.6876148828045221,0.5839696359528499,,,,
classical_ext,svc,4,poly2__svc_C0.1__d4,poly2,id_test,0.1,0.0753791332244873,0.877,0.8721124062846861,0.8740516756758971,0.8933217692974849,0.9330458929551729,0.9172702503961749,,,,
