dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.571503344176422,0.2391833703795242
4,rbf_gscale,classical_ext_plain,plain,8.057913583030933,0.27801676240507417
4,poly2,classical_ext_plain,plain,5.603659897210484,0.26358667715233935
4,poly3,classical_ext_plain,plain,6.928950864185531,0.27889312204131944
4,laplacian_med,classical_ext_plain,plain,10.94511292052928,0.26132889238858575
4,matern15_med,classical_ext_plain,plain,4.867549594457305,0.26304120326716485
4,matern25_med,classical_ext_plain,plain,4.167322171116497,0.256601984086061
6,linear,classical_ext_plain,plain,4.629071059988198,0.23868164499429448
6,rbf_gscale,classical_ext_plain,plain,9.098046275890734,0.2580100815035847
6,poly2,classical_ext_plain,plain,6.326383647999953,0.24901437722831235
6,poly3,classical_ext_plain,plain,8.243857107890996,0.2625154953241967
6,laplacian_med,classical_ext_plain,plain,14.297139908583159,0.24841901315393178
6,matern15_med,classical_ext_plain,plain,6.161236400929657,0.2487020410038442
6,matern25_med,classical_ext_plain,plain,5.179317363554052,0.24239304043319504
8,linear,classical_ext_plain,plain,6.386839462690685,0.21525348179242187
8,rbf_gscale,classical_ext_plain,plain,14.472882647292524,0.22197613531467095
8,poly2,classical_ext_plain,plain,8.429854501356415,0.21642748613458132
8,poly3,classical_ext_plain,plain,12.093620558663527,0.22723475191888354
8,laplacian_med,classical_ext_plain,plain,18.05863241711913,0.22858143849654186
8,matern15_med,classical_ext_plain,plain,8.290778620569665,0.21668481855457672
8,matern25_med,classical_ext_plain,plain,6.681580782377009,0.20977030057084828
10,linear,classical_ext_plain,plain,7.993877364226739,0.21726236836642393
10,rbf_gscale,classical_ext_plain,plain,19.921459153374016,0.21803336269308118
10,poly2,classical_ext_plain,plain,10.307347946924708,0.2135647934031444
10,poly3,classical_ext_plain,plain,15.832252873470477,0.22409643458552472
10,laplacian_med,classical_ext_plain,plain,21.986355487655924,0.24124924607062911
10,matern15_med,classical_ext_plain,plain,10.347518284090508,0.21463005879740926
10,matern25_med,classical_ext_plain,plain,8.185533991206094,0.2070014806532392
12,linear,classical_ext_plain,plain,9.684131004409576,0.2050423989366782
12,rbf_gscale,classical_ext_plain,plain,23.555155182099277,0.19735406143996545
12,poly2,classical_ext_plain,plain,11.802134913534742,0.19844050265212795
12,poly3,classical_ext_plain,plain,18.890387090686545,0.20679780320655503
12,laplacian_med,classical_ext_plain,plain,26.07667645449651,0.23000203018953042
12,matern15_med,classical_ext_plain,plain,11.979967461897028,0.19655338059564556
12,matern25_med,classical_ext_plain,plain,9.34840306933674,0.1900959957906468
