task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.7034370787953557,validation,0.0456547737121582,analytic_cpu,0.656,0.6592816442445978,0.6385035729298024,0.558974358974359,0.7344304673135388,0.5531416559515503,,,,
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.7034370787953557,id_test,0.0456547737121582,analytic_cpu,0.696,0.7096750314605078,0.6799407048042585,0.6082474226804123,0.7581612258494337,0.5666998079205522,,,,
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.7034370787953557,ood_test,0.0456547737121582,analytic_cpu,0.691,0.6964537326832674,0.687421286306928,0.6539753639417694,0.767094363463305,0.6696724539310699,,,,
acsincome,q2000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,3.143099546432495,analytic_cpu,0.71,0.6233183448326082,0.6295558246598301,0.4569288389513108,0.7438240701971565,0.5674078783090838,0.5489556786390034,0.1849437933672348,0.0542467982741198,0.546677242637982
acsincome,q2000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,3.143099546432495,analytic_cpu,0.704,0.6269894144644311,0.6329365079365079,0.4714285714285714,0.7475756902805537,0.5552316542790487,0.542061161515975,0.1821049885899087,0.0529524683906765,0.5513327494778546
acsincome,q2000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,3.143099546432495,analytic_cpu,0.686,0.6390471796534367,0.6374318163973193,0.5047318611987381,0.7654234780187122,0.6755006807305322,0.5810860608850235,0.1989518101428526,0.0768479056885266,0.5480524190918977
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.04164719581604,analytic_cpu,0.676,0.6788698549088856,0.6582336163102732,0.5803108808290155,0.7402013435036683,0.559418875537304,,,,
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.04164719581604,analytic_cpu,0.682,0.697738544673921,0.666737930253908,0.5954198473282443,0.7539233103856687,0.5577095359246304,,,,
acsincome,q2000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.04164719581604,analytic_cpu,0.698,0.7035259008026069,0.6944359003415843,0.6614349775784754,0.7696630381020071,0.6716402178018215,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.7088372728688527,validation,0.0418691635131835,analytic_cpu,0.628,0.6480129617156068,0.6171957323498419,0.5528846153846154,0.7236533105168304,0.5153692803411876,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.7088372728688527,id_test,0.0418691635131835,analytic_cpu,0.656,0.6906506773262269,0.6469622331691297,0.5904761904761905,0.7701717373602783,0.605703329863533,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.7088372728688527,ood_test,0.0418691635131835,analytic_cpu,0.699,0.7116205510596822,0.697387377333812,0.6752966558791802,0.7678217389677919,0.6352787744718734,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,2.99139404296875,analytic_cpu,0.71,0.6280697602446705,0.6347073375959208,0.4688644688644688,0.7413846461924961,0.5894547126025311,0.550210842562991,0.1875590964339904,0.0563558502657456,0.529664544244007
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,id_test,2.99139404296875,analytic_cpu,0.716,0.65278703086831,0.6579368291225839,0.5170068027210885,0.7653416241024503,0.5659406539795692,0.524509697844142,0.1770993391724973,0.0463246404889969,0.5370975507744984
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,ood_test,2.99139404296875,analytic_cpu,0.701,0.657657601489665,0.6589868373481266,0.539291217257319,0.7850293651882241,0.7071134357950853,0.5623089124469233,0.1901759100780624,0.0700501885420519,0.5373427960224194
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,validation,0.0440931320190429,analytic_cpu,0.628,0.6480129617156068,0.6171957323498419,0.5528846153846154,0.7236533105168304,0.5153692803411876,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,id_test,0.0440931320190429,analytic_cpu,0.656,0.6906506773262269,0.6469622331691297,0.5904761904761905,0.7701717373602783,0.605703329863533,,,,
acsincome,q2000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,ood_test,0.0440931320190429,analytic_cpu,0.699,0.7116205510596822,0.697387377333812,0.6752966558791802,0.7678217389677919,0.6352787744718734,,,,
acsincome,q2000,123,classical_ext,poly2,4,poly2__d4,svc,train_cv,100.0,0.7089166112293204,validation,0.0700006484985351,analytic_cpu,0.632,0.6493965156286978,0.6202364440921999,0.5533980582524272,0.725674027416213,0.5481601750878011,,,,
acsincome,q2000,123,classical_ext,poly2,4,poly2__d4,svc,train_cv,100.0,0.7089166112293204,id_test,0.0700006484985351,analytic_cpu,0.668,0.6994226071507883,0.6578786829565877,0.5990338164251208,0.759068028721593,0.562164049020238,,,,
acsincome,q2000,123,classical_ext,poly2,4,poly2__d4,svc,train_cv,100.0,0.7089166112293204,ood_test,0.0700006484985351,analytic_cpu,0.687,0.6979417351438748,0.6850342990604361,0.6601520086862106,0.7737114023384084,0.6739755413711803,,,,
acsincome,q2000,123,classical_ext,poly2,4,poly2__d4,gpc,not_applicable,,,validation,3.095761299133301,analytic_cpu,0.716,0.6356884090950465,0.6430797691580704,0.4817518248175182,0.7426043581948262,0.5639264116693912,0.5477761339115252,0.1854492690384458,0.0585231298799099,0.5409595378761862
