family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.008000850677490234,0.848,0.8469518442622951,0.8473748473748474,0.8571428571428571,0.8862704918032787,0.9179942727279707,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.008000850677490234,0.808,0.8082735655737705,0.8079877112135176,0.8095238095238095,0.8246670081967215,0.8683447958681602,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.008000850677490234,0.674,0.6760704281712685,0.6713378364754512,0.6417582417582418,0.6291796718687475,0.5712887604026602,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.004998922348022461,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9457607581967212,0.8991505470961779,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.004998922348022461,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9012551229508197,0.8148658046158642,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.004998922348022461,0.914,0.9122448979591837,0.9130227233192147,0.9222423146473779,0.9307242897158863,0.9014545470247928,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.008067846298217773,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.8947233606557377,0.8146377248822673,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.008067846298217773,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.8705814549180328,0.7660274360237983,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.008067846298217773,0.888,0.8857943177270908,0.8861344264428395,0.900709219858156,0.830172068827531,0.6885427800512247,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.007999658584594727,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9181608606557377,0.8814022036912893,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.007999658584594727,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.8989497950819673,0.812950052409147,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.007999658584594727,0.886,0.8837535014005602,0.8840402807445835,0.8991150442477877,0.8551420568227291,0.7434039016711143,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,fixed_c1,1.0,,0.005998134613037109,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9702228483606558,0.9725057137313922,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,fixed_c1,1.0,,0.005998134613037109,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9528688524590163,0.9562291103525637,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,fixed_c1,1.0,,0.005998134613037109,0.914,0.9122448979591837,0.9130227233192147,0.9222423146473779,0.9487314925970388,0.9269603748220403,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,fixed_c1,1.0,,0.0060024261474609375,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9413422131147541,0.8914484857322934,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,fixed_c1,1.0,,0.0060024261474609375,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9046490778688525,0.8225165796557633,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,fixed_c1,1.0,,0.0060024261474609375,0.914,0.9122448979591837,0.9130227233192147,0.9222423146473779,0.9050180072028812,0.8581760370538872,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,fixed_c1,1.0,,0.006005764007568359,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9384605532786885,0.8860575366006423,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,fixed_c1,1.0,,0.006005764007568359,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9036885245901639,0.823951619827952,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,fixed_c1,1.0,,0.006005764007568359,0.896,0.8938775510204082,0.8943759242106631,0.9074733096085409,0.8787515006002401,0.8177351972685281,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_val,fixed_c1,1.0,,0.010499954223632812,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9000384221311475,0.8406529300970831,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_test,fixed_c1,1.0,,0.010499954223632812,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.8849257172131147,0.843542919782811,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,ood_test,fixed_c1,1.0,,0.010499954223632812,0.886,0.8838335334133653,0.884160939068654,0.8987566607460036,0.8171428571428571,0.6888055330201004,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,id_val,fixed_c1,1.0,,0.007004976272583008,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9358350409836065,0.9145305770888136,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,id_test,fixed_c1,1.0,,0.007004976272583008,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9202100409836065,0.8487254112104924,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,ood_test,fixed_c1,1.0,,0.007004976272583008,0.89,0.8877551020408163,0.8881090428237208,0.9026548672566371,0.8673549419767906,0.7808476895549219,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,id_val,fixed_c1,1.0,,0.005503654479980469,0.892,0.889344262295082,0.8900848382211656,0.9045936395759717,0.9533171106557377,0.9184047681709491,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,id_test,fixed_c1,1.0,,0.005503654479980469,0.856,0.8524590163934427,0.8518177028451,0.8767123287671232,0.9326972336065574,0.8640700391855152,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x3__svc__d4,rbf_gscale_x3,ood_test,fixed_c1,1.0,,0.005503654479980469,0.918,0.9163265306122449,0.9171379027401081,0.925589836660617,0.9612004801920768,0.9452307946713449,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,id_val,fixed_c1,1.0,,0.0059986114501953125,0.888,0.885438012295082,0.8861344264428395,0.900709219858156,0.9588242827868853,0.935645775167104,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,id_test,fixed_c1,1.0,,0.0059986114501953125,0.864,0.860655737704918,0.8604269293924467,0.8827586206896552,0.9574795081967213,0.9378529837864394,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x10__svc__d4,rbf_gscale_x10,ood_test,fixed_c1,1.0,,0.0059986114501953125,0.916,0.9143657462985194,0.915151515151515,0.9236363636363636,0.9683233293317328,0.9644127299012754,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,id_val,fixed_c1,1.0,,0.011997222900390625,0.88,0.8791623975409837,0.8796224961479199,0.8863636363636364,0.9526767418032787,0.910081721481498,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,id_test,fixed_c1,1.0,,0.011997222900390625,0.852,0.8508580942622951,0.8513124688559901,0.8614232209737828,0.9418545081967213,0.933936014680337,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,ood_test,fixed_c1,1.0,,0.011997222900390625,0.914,0.9125650260104041,0.9132977114628491,0.9211009174311927,0.9595518207282913,0.9513930180381585,full_v4_features,39,39,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,id_val,fixed_c1,1.0,,0.005364418029785156,0.888,0.8862064549180328,0.8869582068341839,0.8978102189781022,0.9623463114754098,0.9502581702376068,full_v4_features,39,39,0,,ksf-v4-idsplit::
