family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8985017501750174,0.011708498001098633,0.9163346613545816,0.9165396341463414,0.9163293490166198,0.9156626506024096,0.9414380081300813,0.9307490529918773,,,,,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8985017501750174,0.011708498001098633,0.8835341365461847,0.8845359493997677,0.8834137914332305,0.8871595330739299,0.9041564476571576,0.8545648752678214,,,,,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8985017501750174,0.011708498001098633,0.78,0.7892109500805153,0.7794035070831529,0.7908745247148289,0.8294041867954911,0.7280270919055373,,,,,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.9589018821716309,0.9163346613545816,0.916698424796748,0.9163346613545816,0.9163346613545816,0.9642403455284553,0.9570473035175533,0.25533086567693736,0.07224187804600658,0.07439094109504069,0.3560415258588979,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.9589018821716309,0.8875502008032129,0.8886343100555054,0.8874031007751938,0.8914728682170543,0.9564992900477604,0.9531170382520351,0.2726346445977204,0.07975341215993145,0.07144551747360689,0.36904081342935163,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.9589018821716309,0.778,0.787037037037037,0.7774436090225564,0.7885714285714286,0.8219484702093398,0.6766674017522911,0.4864437862378661,0.1599956473501033,0.09947028888868253,0.4827584283834675,128,-1.6552916407619451,25.670789197220472,17.260878031354416,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.0829904659340215,11.93502942468141,7.768059723637158,63.875293729266545,0.12684861674055284
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.9014918491849185,0.011838912963867188,0.9123505976095617,0.9129509654471545,0.9123380746761494,0.9133858267716536,0.9494410569105691,0.9434278094753491,,,,,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.9014918491849185,0.011838912963867188,0.8795180722891566,0.8804375887440299,0.8794227789256198,0.8828125,0.934942558409707,0.9205736422974817,,,,,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.9014918491849185,0.011838912963867188,0.758,0.7656199677938809,0.7577199242324126,0.7659574468085106,0.8169243156199678,0.7205658518533793,,,,,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.9026620388031006,0.9083665338645418,0.908885924796748,0.9083607155896312,0.9090909090909091,0.9615091463414633,0.9582915334411665,0.2590351533598101,0.07289255306506802,0.09298897951652667,0.36014619224744837,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.9026620388031006,0.8835341365461847,0.8845359493997677,0.8834137914332305,0.8871595330739299,0.9585000645411127,0.9566431252791169,0.27094730508682047,0.07914645820782788,0.06926578531178648,0.37084228129524033,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.9026620388031006,0.756,0.763768115942029,0.7556833656418719,0.7644787644787645,0.8082286634460547,0.6625211695236606,0.49570442069456805,0.16498134038738002,0.09486597279030107,0.4900713384948692,512,-0.8219439680583306,12.841054040577077,8.554782161236137,,
