dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.518752410455658,0.24042391161707094
4,rbf_gscale,classical_ext_plain,plain,7.719697617637985,0.2836192417348648
4,poly2,classical_ext_plain,plain,5.492118711239355,0.26669760942915294
4,poly3,classical_ext_plain,plain,6.71018621661065,0.28547532411670057
4,laplacian_med,classical_ext_plain,plain,10.597295674536593,0.26481710853234697
4,matern15_med,classical_ext_plain,plain,4.707201475741242,0.2651391020844427
4,matern25_med,classical_ext_plain,plain,4.052295512414343,0.2580565702543286
6,linear,classical_ext_plain,plain,4.825601391655257,0.22471630331357487
6,rbf_gscale,classical_ext_plain,plain,10.660868316421949,0.24385467771953728
6,poly2,classical_ext_plain,plain,6.851016489602972,0.23694266793426966
6,poly3,classical_ext_plain,plain,9.122348775391119,0.2508254670362131
6,laplacian_med,classical_ext_plain,plain,14.891534446436696,0.25143510432396726
6,matern15_med,classical_ext_plain,plain,6.513593139951275,0.23651804838877122
6,matern25_med,classical_ext_plain,plain,5.385149897091287,0.23117095062752657
8,linear,classical_ext_plain,plain,6.552115884022291,0.2045616415113332
8,rbf_gscale,classical_ext_plain,plain,17.299602875831425,0.21534998508663325
8,poly2,classical_ext_plain,plain,9.09850977064887,0.21157027294224526
8,poly3,classical_ext_plain,plain,13.498296337160637,0.22061296064037714
8,laplacian_med,classical_ext_plain,plain,19.512266964177485,0.239935538606338
8,matern15_med,classical_ext_plain,plain,8.86496358005214,0.21433017247567557
8,matern25_med,classical_ext_plain,plain,7.004593849937781,0.20919044475970436
10,linear,classical_ext_plain,plain,7.826849511782984,0.20750496066867136
10,rbf_gscale,classical_ext_plain,plain,19.809221222932155,0.2089404498864785
10,poly2,classical_ext_plain,plain,10.20150115437257,0.2067490876069214
10,poly3,classical_ext_plain,plain,15.750196837756976,0.2145886047828896
10,laplacian_med,classical_ext_plain,plain,22.88105836074532,0.23651385405913128
10,matern15_med,classical_ext_plain,plain,10.17628894828723,0.20859687260203322
10,matern25_med,classical_ext_plain,plain,7.9578560673241325,0.20280232988600402
12,linear,classical_ext_plain,plain,9.570223405301983,0.19860958766721207
12,rbf_gscale,classical_ext_plain,plain,23.676791687950146,0.19516552224805533
12,poly2,classical_ext_plain,plain,11.770270886523083,0.1956487296797445
12,poly3,classical_ext_plain,plain,18.976315646290995,0.2042524812309698
12,laplacian_med,classical_ext_plain,plain,27.132347190743594,0.23740355862451368
12,matern15_med,classical_ext_plain,plain,12.058326839632402,0.19426829856439284
12,matern25_med,classical_ext_plain,plain,9.302270614067897,0.18821396104893529
