family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext_plain,svc,4,linear__svc__d4,linear,id_test,1.0,0.08233475685119629,0.66,0.6594968311887843,0.6593991801537913,0.6737044145873321,0.7105939120414826,0.6836316129606281,,,,
classical_ext_plain,svc,4,linear__svc__d4,linear,ood_test,1.0,0.08233475685119629,0.664,0.659939778333013,0.6564754379938165,0.7073170731707317,0.6800924146325839,0.7006987919453922,,,,
classical_ext_plain,gpc,4,linear__gpc__d4,linear,id_test,,4.096555948257446,0.645,0.6443809615261507,0.6441455935701619,0.661582459485224,0.7074251008258114,0.6787604676943404,0.6317833579259656,0.22067812996411298,0.059440070935940774,0.6215966388094459
classical_ext_plain,gpc,4,linear__gpc__d4,linear,ood_test,,4.096555948257446,0.668,0.6645204689602153,0.6622927474315939,0.7061946902654868,0.6754676789031969,0.6902697034961863,0.6368055414762706,0.22315849836215107,0.17919561292816535,0.6420383125137851
classical_ext_plain,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,1.0,0.08372259140014648,0.723,0.7238413033736637,0.7225335789462086,0.7111574556830031,0.76966903527303,0.7323530439613719,,,,
classical_ext_plain,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,1.0,0.08372259140014648,0.736,0.7373310269716189,0.7359144362773538,0.7311608961303462,0.7692156768530976,0.7412077037078676,,,,
classical_ext_plain,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,4.958293676376343,0.714,0.7140227898341975,0.7139713971397139,0.7168316831683168,0.7860692337238333,0.7801837779355904,0.5634625744292407,0.19050286856602894,0.05939064517270606,0.5890483077221997
classical_ext_plain,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,4.958293676376343,0.716,0.7159010827086937,0.7158078861310246,0.723196881091618,0.7623406368120955,0.7564786081115727,0.58828702298839,0.19974675983907025,0.09201855486406403,0.6218379296410856
classical_ext_plain,svc,4,poly2__svc__d4,poly2,id_test,1.0,0.08174800872802734,0.651,0.6509586454132257,0.6509410090305261,0.6554787759131293,0.733891876320338,0.7317371348095519,,,,
classical_ext_plain,svc,4,poly2__svc__d4,poly2,ood_test,1.0,0.08174800872802734,0.659,0.655287013902236,0.6524773473320757,0.7000879507475813,0.6751713754885001,0.6863474928065129,,,,
classical_ext_plain,gpc,4,poly2__gpc__d4,poly2,id_test,,4.5767502784729,0.651,0.6506705716663466,0.6506642883811342,0.6614936954413191,0.7264379681198387,0.6899855357255197,0.6146360282394588,0.21321393466001518,0.06950521714984274,0.6103957546117159
classical_ext_plain,gpc,4,poly2__gpc__d4,poly2,ood_test,,4.5767502784729,0.643,0.6392065475046448,0.6359665089188205,0.6865671641791045,0.6108775385995259,0.5460632060398292,0.6987259790400482,0.24876443040029295,0.199206784572245,0.6324594517010387
classical_ext_plain,svc,4,poly3__svc__d4,poly3,id_test,1.0,0.07722878456115723,0.693,0.6936095640483964,0.6927760337285882,0.68448098663926,0.7546892004353116,0.7318927596369355,,,,
classical_ext_plain,svc,4,poly3__svc__d4,poly3,ood_test,1.0,0.07722878456115723,0.712,0.711576654494202,0.7116262676428651,0.722007722007722,0.7624727721186495,0.706146337083283,,,,
classical_ext_plain,gpc,4,poly3__gpc__d4,poly3,id_test,,4.741038799285889,0.693,0.6931294411369311,0.6929972369751328,0.6939182452642074,0.7595344408168492,0.7277402961757031,0.5871478664996951,0.20063477415605854,0.06261975228443373,0.6039574401245404
classical_ext_plain,gpc,4,poly3__gpc__d4,poly3,ood_test,,4.741038799285889,0.675,0.6732894483951566,0.6731615336266499,0.6976744186046512,0.7159491319110769,0.672118361578188,0.6217752454763283,0.21529696782090046,0.14456832730168895,0.6425882766003544
classical_ext_plain,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,1.0,0.08588862419128418,0.755,0.7537689648550029,0.753043860418374,0.7750229568411386,0.8210741949939184,0.7619201625337086,,,,
classical_ext_plain,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,1.0,0.08588862419128418,0.723,0.7231965532705491,0.722919923857995,0.727630285152409,0.7638822153885578,0.760950913240822,,,,
