status,case,run,group,model,quantum_kernel,quantum_stratum,tier,n_target,n_classical,realized_accuracy_advantage,policy,draw,threshold,n_labels,n_informative_counterexamples
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,89,0.01,318,70
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,89,0.02,279,61
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,90,0.005,336,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,90,0.01,313,61
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,90,0.02,243,45
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,91,0.005,356,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,91,0.01,287,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,91,0.02,226,44
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,92,0.005,350,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,92,0.01,290,60
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,92,0.02,233,48
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,93,0.005,336,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,93,0.01,331,69
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,93,0.02,273,57
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,94,0.005,342,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,94,0.01,304,59
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,94,0.02,248,46
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,95,0.005,337,68
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,95,0.01,313,62
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,95,0.02,303,57
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,96,0.005,276,64
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,96,0.01,253,58
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,96,0.02,208,47
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,97,0.005,320,62
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,97,0.01,260,53
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,97,0.02,151,32
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,98,0.005,315,67
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,98,0.01,257,54
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,98,0.02,194,42
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,99,0.005,249,51
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,99,0.01,215,44
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,99,0.02,165,32
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,100,0.005,324,62
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,100,0.01,319,60
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,100,0.02,309,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,101,0.005,246,56
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,101,0.01,208,48
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,101,0.02,184,43
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,102,0.005,378,79
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,102,0.01,324,69
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,102,0.02,300,64
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,103,0.005,314,68
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,103,0.01,228,51
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,103,0.02,203,45
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,104,0.005,349,76
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,104,0.01,279,63
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,104,0.02,215,48
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,105,0.005,218,49
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,105,0.01,213,47
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,105,0.02,187,38
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,106,0.005,283,56
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,106,0.01,278,54
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,106,0.02,244,45
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,107,0.005,293,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,107,0.01,268,59
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,107,0.02,243,53
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,108,0.005,305,69
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,108,0.01,231,54
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,108,0.02,221,50
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,109,0.005,332,74
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,109,0.01,266,58
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,109,0.02,224,51
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,110,0.005,334,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,110,0.01,279,62
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,110,0.02,162,37
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,111,0.005,367,76
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,111,0.01,318,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,111,0.02,252,56
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,112,0.005,326,69
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,112,0.01,281,57
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,112,0.02,261,51
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,113,0.005,392,76
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,113,0.01,380,73
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,113,0.02,301,54
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,114,0.005,326,67
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,114,0.01,302,62
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,114,0.02,277,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,115,0.005,387,73
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,115,0.01,356,67
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,115,0.02,277,50
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,116,0.005,306,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,116,0.01,296,64
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,116,0.02,260,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,117,0.005,355,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,117,0.01,281,53
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,117,0.02,251,47
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,118,0.005,331,71
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,118,0.01,285,59
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,118,0.02,207,40
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,119,0.005,338,70
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,119,0.01,308,67
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,119,0.02,294,63
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,120,0.005,357,66
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,120,0.01,291,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,120,0.02,214,41
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,121,0.005,354,76
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,121,0.01,344,72
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,121,0.02,269,59
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,122,0.005,347,75
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,122,0.01,325,68
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,122,0.02,280,59
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,123,0.005,309,63
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,123,0.01,295,61
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,123,0.02,217,44
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,124,0.005,383,77
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,124,0.01,336,69
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,124,0.02,278,60
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,125,0.005,378,80
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,125,0.01,224,47
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,125,0.02,141,26
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,126,0.005,359,73
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,126,0.01,342,67
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,126,0.02,211,43
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,127,0.005,328,56
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,127,0.01,266,46
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,127,0.02,178,31
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,128,0.005,389,76
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,128,0.01,331,68
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,128,0.02,257,55
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,129,0.005,222,43
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,129,0.01,195,37
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,129,0.02,168,30
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,130,0.005,282,60
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,130,0.01,245,54
post-unlock exploratory,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,svc,pauli_xz_r1_full__as2,product_map,full_115,500,115,-0.03600000000000003,hash_all,130,0.02,200,46
