dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,2.913024764154825,0.277009220968739
4,rbf_gscale,classical_ext_plain,plain,5.911811200419348,0.30501351887790745
4,poly2,classical_ext_plain,plain,4.584979551387837,0.2944580357311851
4,poly3,classical_ext_plain,plain,5.49921689430694,0.3067471319181727
4,laplacian_med,classical_ext_plain,plain,8.893049586939492,0.29322593085619364
4,matern15_med,classical_ext_plain,plain,4.198514080400256,0.2957161993013215
4,matern25_med,classical_ext_plain,plain,3.677577615779879,0.2893842258205245
6,linear,classical_ext_plain,plain,4.881182568286721,0.22942504464396526
6,rbf_gscale,classical_ext_plain,plain,10.690512036573907,0.25057757386009355
6,poly2,classical_ext_plain,plain,6.890066974686701,0.2452211394541315
6,poly3,classical_ext_plain,plain,9.17877863825027,0.257725609752694
6,laplacian_med,classical_ext_plain,plain,14.553263018250693,0.2653707097056049
6,matern15_med,classical_ext_plain,plain,6.548177107617473,0.24432472571861544
6,matern25_med,classical_ext_plain,plain,5.406615982574722,0.23941449268518095
8,linear,classical_ext_plain,plain,6.624499639466589,0.22040975549391634
8,rbf_gscale,classical_ext_plain,plain,16.820518762109504,0.23271232113015744
8,poly2,classical_ext_plain,plain,9.118533499301522,0.22962503145821775
8,poly3,classical_ext_plain,plain,13.439840633497292,0.23777949221835162
8,laplacian_med,classical_ext_plain,plain,19.263703504046326,0.2588100621619944
8,matern15_med,classical_ext_plain,plain,8.737442744228044,0.23111197871436162
8,matern25_med,classical_ext_plain,plain,6.914433222996795,0.2262293391928283
10,linear,classical_ext_plain,plain,8.344887156637924,0.21592995370651963
10,rbf_gscale,classical_ext_plain,plain,23.468883915234453,0.21384737050328434
10,poly2,classical_ext_plain,plain,11.291272147936766,0.21681110572364104
10,poly3,classical_ext_plain,plain,17.995366135027524,0.22323188811404024
10,laplacian_med,classical_ext_plain,plain,24.888400378970847,0.2401659356508706
10,matern15_med,classical_ext_plain,plain,11.134994179160614,0.2153564555149285
10,matern25_med,classical_ext_plain,plain,8.597644149440436,0.21070828722162716
12,linear,classical_ext_plain,plain,9.80968680218677,0.20339684555210338
12,rbf_gscale,classical_ext_plain,plain,25.10729251719858,0.1998493584971773
12,poly2,classical_ext_plain,plain,12.263545046917987,0.20327466240845996
12,poly3,classical_ext_plain,plain,19.767995610466624,0.2114105328305572
12,laplacian_med,classical_ext_plain,plain,27.79175729112719,0.23559656051238367
12,matern15_med,classical_ext_plain,plain,12.223673120267536,0.20050690717945982
12,matern25_med,classical_ext_plain,plain,9.420145186166438,0.19512444938717777
