variant,master_seed,size_tag,model,n_runs,ood_best_classical_orig_cfg,ood_best_classical_orig_bacc,ood_best_classical_orig_std,ood_best_classical_ext_cfg,ood_best_classical_ext_bacc,ood_best_classical_ext_std,ood_best_quantum_cfg,ood_best_quantum_bacc,ood_best_quantum_std,ood_delta_q_vs_orig,ood_effect_q_vs_orig,ood_delta_q_vs_ext,ood_effect_q_vs_ext,gpc_ece_id_classical_orig,gpc_ece_ood_classical_orig,gpc_entropy_id_classical_orig,gpc_entropy_ood_classical_orig,gpc_ece_id_classical_ext,gpc_ece_ood_classical_ext,gpc_entropy_id_classical_ext,gpc_entropy_ood_classical_ext,gpc_ece_id_quantum,gpc_ece_ood_quantum,gpc_entropy_id_quantum,gpc_entropy_ood_quantum,id_best_classical_orig_cfg,id_best_classical_orig_bacc,id_best_classical_orig_std,id_best_classical_ext_cfg,id_best_classical_ext_bacc,id_best_classical_ext_std,id_best_quantum_cfg,id_best_quantum_bacc,id_best_quantum_std,id_delta_q_vs_orig,id_effect_q_vs_orig,id_delta_q_vs_ext,id_effect_q_vs_ext
m2_hist_byteent,42,size_q2000_id1000_ood1000,gpc,1,rbf_gscale__gpc__d8,0.7603734937831048,0.0,laplacian_med__gpc__d12,0.7784480965258997,0.0,zz_r2_full__as2__gpc__d10,0.8071042230081131,0.0,0.046730729225008316,,0.028656126482213384,,0.0754829122433277,0.0944643218782292,0.6049416570578724,0.6120863452912223,0.0914358787719953,0.0673298501823841,0.5706388258858247,0.5640930597652323,0.0963431569775175,0.1020599258963236,0.5584728668222241,0.5622728514774067,rbf_gscale__gpc__d8,0.742,0.0,laplacian_med__gpc__d8,0.775,0.0,zz_r2_full__as2__gpc__d12,0.806,0.0,0.06400000000000006,,0.031000000000000028,
m2_hist_byteent,42,size_q2000_id1000_ood1000,svc,1,rbf_gscale__svc__d10,0.7326334992238882,0.0,rbf_gscale_x10__svc__d10,0.7727352738794386,0.0,zz_r2_full__as2__svc__d10,0.8048158934886624,0.0,0.07218239426477424,,0.032080619609223815,,,,,,,,,,,,,,linear__svc__d8,0.6970000000000001,0.0,laplacian_med__svc__d10,0.788,0.0,zz_r2_full__svc__d10,0.802,0.0,0.10499999999999998,,0.014000000000000012,
m2_hist_byteent,42,size_q4000_id1800_ood1800,gpc,1,rbf_gscale__gpc__d12,0.7380968548411988,0.0,laplacian_med__gpc__d12,0.7862557486342171,0.0,zz_r2_full__as2__gpc__d10,0.80330874409704,0.0,0.0652118892558412,,0.017052995462822906,,0.0643485098064981,0.0643396131067494,0.6043529706057638,0.5921496970559328,0.0763782760539638,0.0640149853278629,0.5411502015200406,0.5331433072197117,0.0516302042836,0.0829599332935831,0.515940951881929,0.5397471373139205,rbf_gscale__gpc__d12,0.719966518353177,0.0,laplacian_med__gpc__d10,0.7816223783821155,0.0,zz_r2_full__as2__gpc__d12,0.7988533276707539,0.0,0.07888680931757686,,0.017230949288638442,
m2_hist_byteent,42,size_q4000_id1800_ood1800,svc,1,rbf_gscale__svc__d12,0.7364332232476312,0.0,laplacian_med__svc__d8,0.7846785394610944,0.0,zz_r1_full__as2__svc__d12,0.8033210901571036,0.0,0.06688786690947246,,0.018642550696009175,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7210455360273385,0.0,laplacian_med__svc__d12,0.7810408940291063,0.0,zz_r2_full__svc__d10,0.7971310969436887,0.0,0.07608556091635021,,0.016090202914582408,
m2_hist_byteent,123,size_q1000_id500_ood500,gpc,1,rbf_gscale__gpc__d12,0.7693071209016393,0.0,laplacian_med__gpc__d8,0.7852202868852459,0.0,zmap_r2__as2__gpc__d12,0.7878457991803278,0.0,0.018538678278688492,,0.0026255122950819,,0.0930560188788595,0.1193369074426676,0.618651516933947,0.6283683776142754,0.1059960754906748,0.1304613846039554,0.6088025409846755,0.6027758554818359,0.0723655363708194,0.0946674411431118,0.5819107647041692,0.5735197193488492,rbf_gscale__gpc__d10,0.7317252866935742,0.0,laplacian_med__gpc__d10,0.7570472163495419,0.0,zz_r2_full__as2__gpc__d12,0.8034146966493689,0.0,0.07168940995579476,,0.04636748029982707,
m2_hist_byteent,123,size_q1000_id500_ood500,svc,1,rbf_gscale__svc__d12,0.7544825819672132,0.0,laplacian_med__svc__d12,0.7696913422131147,0.0,zmap_r2__as2__svc__d10,0.7813140368852459,0.0,0.026831454918032738,,0.011622694672131173,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7179031328079953,0.0,laplacian_med__svc__d12,0.7517618040873855,0.0,zz_r2_full__as2__svc__d10,0.7898488051765007,0.0,0.07194567236850535,,0.038087001089115224,
m2_hist_byteent,123,size_q2000_id1000_ood1000,gpc,1,rbf_gscale__gpc__d10,0.7391624393912724,0.0,laplacian_med__gpc__d10,0.7677465555039926,0.0,zz_r2_full__as2__gpc__d10,0.794138355923253,0.0,0.05497591653198064,,0.02639180041926037,,0.0850975266536931,0.0982994333748127,0.6082404377563538,0.616299403352428,0.0664820336521059,0.0801222430583935,0.5695711849033626,0.5792971947081437,0.0799531775985155,0.113611814933505,0.5454481088002682,0.583178464062105,rbf_gscale__gpc__d12,0.7159252854237723,0.0,laplacian_med__gpc__d12,0.7755600390706314,0.0,zz_r2_full__as0.5__gpc__d12,0.7903756545131383,0.0,0.07445036908936598,,0.014815615442506869,
m2_hist_byteent,123,size_q2000_id1000_ood1000,svc,1,rbf_gscale__svc__d12,0.7288729577059097,0.0,laplacian_med__svc__d12,0.7823046518698693,0.0,zz_r1_full__as2__svc__d12,0.7927421548703013,0.0,0.06386919716439166,,0.010437503000432002,,,,,,,,,,,,,,linear__svc__d10,0.7006413027813807,0.0,laplacian_med__svc__d12,0.7813045427615251,0.0,zz_r1_full__as0.5__svc__d12,0.7860362524218988,0.0,0.08539494964051808,,0.0047317096603737285,
m2_hist_byteent,123,size_q4000_id1800_ood1800,gpc,1,rbf_gscale__gpc__d12,0.7613691780610512,0.0,laplacian_med__gpc__d10,0.7957220901879687,0.0,zz_r2_full__as2__gpc__d12,0.8022716750516992,0.0,0.04090249699064796,,0.006549584863730473,,0.06503346382863,0.0924176962074181,0.5761606885237669,0.5827235617647633,0.0537537212336598,0.0642972257072495,0.5337369732390037,0.5412102835261976,0.0690583575159449,0.102199146355325,0.525422025841901,0.5378253708968895,rbf_gscale__gpc__d10,0.723390490112799,0.0,laplacian_med__gpc__d12,0.7671396258469805,0.0,zz_r2_full__as2__gpc__d10,0.8029844333379428,0.0,0.07959394322514379,,0.035844807490962305,
m2_hist_byteent,123,size_q4000_id1800_ood1800,svc,1,rbf_gscale__svc__d12,0.7584400753109664,0.0,laplacian_med__svc__d12,0.7973610296614093,0.0,zz_r2_full__as2__svc__d10,0.8072502237723387,0.0,0.04881014846137233,,0.009889194110929367,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7077151774955057,0.0,laplacian_med__svc__d12,0.7710930246340452,0.0,zz_r2_full__as2__svc__d12,0.8051278125679067,0.0,0.09741263507240094,,0.0340347879338615,
m2_hist_byteent,999,size_q1000_id500_ood500,gpc,1,rbf_gscale__gpc__d12,0.6639024077868853,0.0,rbf_gscale_x3__gpc__d12,0.7435322745901639,0.0,zz_r1_full__as2__gpc__d12,0.7625832479508197,0.0,0.09868084016393441,,0.019050973360655754,,0.0869771717025468,0.1206069186711216,0.619237331545954,0.6280699678040026,0.0701459036293435,0.09454688267198,0.5967299797423593,0.6078774215559829,0.1154786776522065,0.1200360816063813,0.581132442575401,0.5982206752580087,rbf_gscale__gpc__d12,0.7113509525947783,0.0,rbf_gscale_x3__gpc__d12,0.7409391237410995,0.0,zz_r2_full__as2__gpc__d10,0.822647379562512,0.0,0.11129642696773367,,0.0817082558214125,
m2_hist_byteent,999,size_q1000_id500_ood500,svc,1,rbf_gscale__svc__d8,0.6542328381147541,0.0,laplacian_med__svc__d12,0.7706839139344263,0.0,zz_r2_full__as2__svc__d10,0.7710040983606558,0.0,0.11677126024590168,,0.0003201844262294973,,,,,,,,,,,,,,linear__svc__d12,0.6800628648405926,0.0,laplacian_med__svc__d12,0.7649945474372954,0.0,zz_r2_full__as2__svc__d8,0.8159599717749695,0.0,0.13589710693437684,,0.05096542433767404,
m2_hist_byteent,999,size_q2000_id1000_ood1000,gpc,1,rbf_gscale__gpc__d12,0.7573370565361413,0.0,laplacian_med__gpc__d12,0.7974868381046871,0.0,zz_r2_full__as2__gpc__d12,0.8239026419804452,0.0,0.06656558544430391,,0.026415803875758037,,0.0539508256375176,0.0950992133068764,0.5819756155094008,0.5762213562134586,0.055725608217733,0.074163149732083,0.5597390278513323,0.5479085986064811,0.0809967580804301,0.1434496617778765,0.5524898402561379,0.5734151194301113,rbf_gscale__gpc__d12,0.7379510961551543,0.0,laplacian_med__gpc__d12,0.7704656308644,0.0,zz_r1_full__gpc__d12,0.785236416598978,0.0,0.04728532044382372,,0.014770785734578018,
m2_hist_byteent,999,size_q2000_id1000_ood1000,svc,1,rbf_gscale__svc__d10,0.7624697956505737,0.0,rbf_gscale_x10__svc__d10,0.8063801187370981,0.0,zz_r2_full__as2__svc__d10,0.8258549231089277,0.0,0.06338512745835401,,0.01947480437182958,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7262713119050572,0.0,laplacian_med__svc__d10,0.7753772222199993,0.0,zz_r2_full__as2__svc__d6,0.7868409364634141,0.0,0.060569624558356905,,0.011463714243414858,
m2_hist_byteent,999,size_q4000_id1800_ood1800,gpc,1,rbf_gscale__gpc__d10,0.7596993734374518,0.0,matern15_med__gpc__d8,0.7797493749807092,0.0,zz_r2_full__as2__gpc__d12,0.8056421494490571,0.0,0.045942776011605346,,0.025892774468347923,,0.0530889803778005,0.0588576539056548,0.5895287140156907,0.5684630219613537,0.0700235308306305,0.0773104916619943,0.5635143270841104,0.5622350957338534,0.0641834653731857,0.08240691910788,0.5272078884358011,0.5350067091247346,rbf_gscale__gpc__d10,0.7207208710061277,0.0,laplacian_med__gpc__d12,0.7943816101157709,0.0,zz_r2_full__gpc__d12,0.8077936809795483,0.0,0.0870728099734206,,0.013412070863777381,
m2_hist_byteent,999,size_q4000_id1800_ood1800,svc,1,rbf_gscale__svc__d10,0.7481897589431773,0.0,matern15_med__svc__d12,0.7831013302879718,0.0,zz_r1_full__as2__svc__d12,0.8079014784406926,0.0,0.0597117194975153,,0.024800148152720802,,,,,,,,,,,,,,rbf_gscale__svc__d10,0.7103281842547181,0.0,laplacian_med__svc__d12,0.7992637818481078,0.0,zz_r2_full__as0.5__svc__d12,0.8091393365139736,0.0,0.09881115225925552,,0.009875554665865871,
