family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8828007800780078,0.010507583618164062,0.8924302788844621,0.8921587301587302,0.891874212230962,0.8996282527881041,0.9493968253968255,0.937938400144467,,,,,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8828007800780078,0.010507583618164062,0.8714859437751004,0.8711612903225806,0.8705653021442495,0.8814814814814815,0.9105806451612902,0.8702265827726589,,,,,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8828007800780078,0.010507583618164062,0.784,0.7785623929160461,0.7734291084854994,0.8223684210526315,0.85487822452803,0.8222699229952191,,,,,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.8973798751831055,0.896414342629482,0.8962222222222223,0.89613572701808,0.9015151515151515,0.9728253968253968,0.9665419734084357,0.23460337020999084,0.06527223031989442,0.08748426328388897,0.3565117241180211,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.8973798751831055,0.8714859437751004,0.8712580645161291,0.8710178710178711,0.8787878787878788,0.9510967741935483,0.9481085635754201,0.29326173480717477,0.08737192343098102,0.06885501564004652,0.3926601635743857,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.8973798751831055,0.798,0.7931898608509071,0.790100211562361,0.830820770519263,0.9178876238971353,0.8942549084195337,0.3982318419492908,0.12699099706413414,0.10921659465456895,0.4538095543105887,128,-1.5996122194510907,25.402918923277962,16.99989197491732,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.1878176097023239,13.12437135041248,8.481304511074121,66.8785261569547,0.3365436821144362
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8848409840984098,0.008856534957885742,0.9083665338645418,0.9079999999999999,0.9075210252302763,0.9163636363636364,0.9776507936507937,0.9778489213761644,,,,,512,-0.7928050340976109,12.712440980464851,8.39929371978174,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8848409840984098,0.008856534957885742,0.8674698795180723,0.8670322580645161,0.865772579512227,0.8808664259927798,0.9287741935483871,0.9026618527732311,,,,,512,-0.7928050340976109,12.712440980464851,8.39929371978174,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8848409840984098,0.008856534957885742,0.766,0.7597076107668412,0.7509271046659656,0.812199036918138,0.877503963107076,0.8462110380868213,,,,,512,-0.7928050340976109,12.712440980464851,8.39929371978174,,
