dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.1495977695442883,0.11231839590353514
4,rbf_gscale,classical_ext_plain,plain,7.164715102473014,0.11219605951498952
4,poly2,classical_ext_plain,plain,4.528423838182426,0.11157719301805495
4,poly3,classical_ext_plain,plain,6.305033427856652,0.11057479069365221
4,laplacian_med,classical_ext_plain,plain,18.099110955097355,0.11136180519555323
4,matern15_med,classical_ext_plain,plain,7.474904336582891,0.11230223169242089
4,matern25_med,classical_ext_plain,plain,6.102517757226813,0.11240133724941971
6,linear,classical_ext_plain,plain,4.495417177993286,0.09286044505051394
6,rbf_gscale,classical_ext_plain,plain,11.390779750282602,0.0938891174688071
6,poly2,classical_ext_plain,plain,6.715678559250816,0.0916720759515724
6,poly3,classical_ext_plain,plain,9.884274652844322,0.09128960246817819
6,laplacian_med,classical_ext_plain,plain,18.018961349486666,0.09663272773888106
6,matern15_med,classical_ext_plain,plain,7.973011246443014,0.09340390213223104
6,matern25_med,classical_ext_plain,plain,6.557813853977454,0.0929260870910004
8,linear,classical_ext_plain,plain,5.7566679786946,0.09551462808439709
8,rbf_gscale,classical_ext_plain,plain,12.849478719229186,0.09721434727030832
8,poly2,classical_ext_plain,plain,7.821945631294032,0.09715104980557518
8,poly3,classical_ext_plain,plain,11.591243937915543,0.09732531048780216
8,laplacian_med,classical_ext_plain,plain,19.02293474679302,0.10092363576122738
8,matern15_med,classical_ext_plain,plain,9.017991628892501,0.09653997505907168
8,matern25_med,classical_ext_plain,plain,7.509299595216122,0.09666483352659494
10,linear,classical_ext_plain,plain,6.872319703852607,0.10249948551295913
10,rbf_gscale,classical_ext_plain,plain,14.19609592526543,0.09263005299694964
10,poly2,classical_ext_plain,plain,8.557136774434971,0.09909829021950266
10,poly3,classical_ext_plain,plain,12.871530210229489,0.09703763642584215
10,laplacian_med,classical_ext_plain,plain,21.52667772963019,0.10035737906435147
10,matern15_med,classical_ext_plain,plain,9.606392456271161,0.09505820571190501
10,matern25_med,classical_ext_plain,plain,7.905707140416302,0.09515479623321971
12,linear,classical_ext_plain,plain,7.675688361369982,0.10265126447349253
12,rbf_gscale,classical_ext_plain,plain,14.188862002027905,0.09143440415411366
12,poly2,classical_ext_plain,plain,8.614561028109318,0.09819167156573906
12,poly3,classical_ext_plain,plain,13.270738401158034,0.09642410361401693
12,laplacian_med,classical_ext_plain,plain,24.84173275152782,0.10053945660336071
12,matern15_med,classical_ext_plain,plain,10.854783065790112,0.09319559591406244
12,matern25_med,classical_ext_plain,plain,8.846484868214242,0.09301083765256525
