family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8916591659165916,0.01124119758605957,0.896,0.8866883116883117,0.8923555908850027,0.9121621621621622,0.933051948051948,0.902377716330989,,,,,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8916591659165916,0.01124119758605957,0.896,0.8886363636363637,0.8929794520547945,0.910958904109589,0.9259740259740259,0.9064062823563867,,,,,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8916591659165916,0.01124119758605957,0.886,0.8900871884963237,0.8852282749205659,0.8758169934640523,0.9311763940399505,0.8803160109656727,,,,,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,1.0212783813476562,0.892,0.8831168831168832,0.8883836295990079,0.9084745762711864,0.9616883116883117,0.9660936185217528,0.24828827523986632,0.07196061393838563,0.06645011635038414,0.3540175143053715,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,1.0212783813476562,0.888,0.8795454545454545,0.8844197873324087,0.9047619047619048,0.959025974025974,0.9654552280547531,0.27389126248979334,0.08090249132893317,0.06473160460498671,0.3834486312387662,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,1.0212783813476562,0.884,0.888834667187195,0.8833260915045302,0.8744588744588745,0.9337465027002407,0.8721925167953926,0.2929712978176932,0.08832896044198763,0.0664776251754169,0.334441927420136,128,-1.5659092206529461,24.748485734553846,16.595286928958473,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.1011015002237785,12.578645350881429,8.230890301699997,60.21754804113459,0.3476538329653894
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8907290729072906,0.008982181549072266,0.892,0.8831168831168832,0.8883836295990079,0.9084745762711864,0.941038961038961,0.9399069873324851,,,,,512,-0.7620946913512813,12.363241134964186,8.19643891866702,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8907290729072906,0.008982181549072266,0.904,0.8938311688311689,0.9003256030301017,0.9194630872483222,0.9563636363636364,0.9600341184607901,,,,,512,-0.7620946913512813,12.363241134964186,8.19643891866702,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8907290729072906,0.008982181549072266,0.894,0.8992615004229293,0.8934163479212166,0.8855291576673866,0.9350966230724185,0.8713213515599636,,,,,512,-0.7620946913512813,12.363241134964186,8.19643891866702,,
