group,run,qs,seed,model,p1_ood_quantum,p1_ood_classical,setting,delta
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s123,999,123,svc,0.7511828375137728,0.7223248428284399,m2_hist_byteent__ms42__q1000_id500_ood500,0.0288579946853329
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s123,999,123,gpc,0.7318037461922353,0.7471320241104413,m2_hist_byteent__ms42__q1000_id500_ood500,-0.015328277918206012
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,999,42,svc,0.7511828375137728,0.7223248428284399,m2_hist_byteent__ms42__q1000_id500_ood500,0.0288579946853329
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,999,42,gpc,0.7318037461922353,0.7471320241104413,m2_hist_byteent__ms42__q1000_id500_ood500,-0.015328277918206012
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s999,999,999,svc,0.7511828375137728,0.7223248428284399,m2_hist_byteent__ms42__q1000_id500_ood500,0.0288579946853329
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s999,999,999,gpc,0.7318037461922353,0.7471320241104413,m2_hist_byteent__ms42__q1000_id500_ood500,-0.015328277918206012
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.7969793271700052,0.8069465844889574,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.009967257318952205
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.7831118387262455,0.7741557524396507,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008956086286594722
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.7969793271700052,0.8069465844889574,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.009967257318952205
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.7831118387262455,0.7741557524396507,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008956086286594722
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.7969793271700052,0.8069465844889574,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.009967257318952205
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.7831118387262455,0.7741557524396507,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008956086286594722
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.7569294326752174,0.7763286416550575,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.019399208979840155
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.7739908087940945,0.7655722086115515,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008418600182543035
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.7569294326752174,0.7763286416550575,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.019399208979840155
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.7739908087940945,0.7655722086115515,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008418600182543035
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.7569294326752174,0.7763286416550575,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.019399208979840155
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.7739908087940945,0.7655722086115515,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.008418600182543035
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.7546846745931415,0.7819926069353987,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.027307932342257257
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.8039237650221631,0.7944263974012258,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.009497367620937336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.7546846745931415,0.7819926069353987,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.027307932342257257
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.8039237650221631,0.7944263974012258,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.009497367620937336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.7546846745931415,0.7819926069353987,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.027307932342257257
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.8039237650221631,0.7944263974012258,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.009497367620937336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.7584494238618713,0.7714912967221734,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.013041872860302117
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.785626848719091,0.7784005394145908,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.0072263093045003
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.7584494238618713,0.7714912967221734,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.013041872860302117
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.7846816691349701,0.7784005394145908,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.006281129720379308
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.7584494238618713,0.7714912967221734,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.013041872860302117
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.7846816691349701,0.7784005394145908,m2_hist_byteent__ms42__q2000_id1000_ood1000,0.006281129720379308
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.7673777948619386,0.7745451342174386,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.007167339355500069
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.77273528092767,0.7790057018386828,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.0062704209110128195
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.7663447370106989,0.7745451342174386,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.008200397206739707
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.77273528092767,0.7790057018386828,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.0062704209110128195
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.7663447370106989,0.7745451342174386,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.008200397206739707
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.77273528092767,0.7790057018386828,m2_hist_byteent__ms42__q2000_id1000_ood1000,-0.0062704209110128195
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.8166331798089703,0.8093907452628977,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.007242434546072651
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.7861240765355012,0.8003863868195729,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.014262310284071655
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.8166331798089703,0.8088559859046088,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.00777719390436149
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.7861240765355012,0.8003863868195729,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.014262310284071655
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.8166331798089703,0.8094340205866897,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.007199159222280649
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.7855893171772124,0.8003863868195729,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.014797069642360494
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.8007413127413128,0.8085096525096525,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.007768339768339683
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.7798301158301159,0.7869652509652509,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.0071351351351350845
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.8007413127413128,0.8085096525096525,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.007768339768339683
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.7798301158301159,0.788108108108108,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.008277992277992197
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.8007413127413128,0.8085096525096525,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.007768339768339683
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.7798301158301159,0.788108108108108,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.008277992277992197
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.8128182968610143,0.802333405352017,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.01048489150899723
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.8032531868267538,0.7962498842556869,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.0070033025710669605
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.8128182968610143,0.8017747461341399,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.011043550726874352
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.8032531868267538,0.7912466434149202,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.012006543411833603
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.8128182968610143,0.802333405352017,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.01048489150899723
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.8032531868267538,0.7912466434149202,m2_hist_byteent__ms42__q4000_id1800_ood1800,0.012006543411833603
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s123,7,123,svc,0.7863357946949845,0.8046321498928436,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.018296355197859104
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s123,7,123,gpc,0.7904983855429732,0.7921598355739515,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.0016614500309782843
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s42,7,42,svc,0.7863357946949845,0.8074220503542406,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.021086255659256148
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s42,7,42,gpc,0.7904983855429732,0.7915804612981694,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.0010820757551961435
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s999,7,999,svc,0.7863357946949845,0.8068884324246783,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.020552637729693846
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs7__s999,7,999,gpc,0.7904983855429732,0.7915804612981694,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.0010820757551961435
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s123,999,123,svc,0.8062519215833477,0.8087597036100455,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.002507782026697769
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s123,999,123,gpc,0.7914873703355687,0.800404751820951,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.008917381485382347
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s42,999,42,svc,0.8062519215833477,0.8093221333063334,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.003070211722985716
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s42,999,42,gpc,0.7914873703355687,0.800404751820951,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.008917381485382347
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s999,999,999,svc,0.8062519215833477,0.8093221333063334,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.003070211722985716
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800__qs999__s999,999,999,gpc,0.7914873703355687,0.800404751820951,m2_hist_byteent__ms42__q4000_id1800_ood1800,-0.008917381485382347
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s123,123,123,svc,0.7766088613472963,0.775375894701446,m2_hist_byteent__ms999__q1000_id500_ood500,0.0012329666458503752
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s123,123,123,gpc,0.7849514018990889,0.7710364926102065,m2_hist_byteent__ms999__q1000_id500_ood500,0.013914909288882393
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,123,42,svc,0.7766088613472963,0.775375894701446,m2_hist_byteent__ms999__q1000_id500_ood500,0.0012329666458503752
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,123,42,gpc,0.7849514018990889,0.7710364926102065,m2_hist_byteent__ms999__q1000_id500_ood500,0.013914909288882393
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s999,123,999,svc,0.7766088613472963,0.775375894701446,m2_hist_byteent__ms999__q1000_id500_ood500,0.0012329666458503752
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s999,123,999,gpc,0.7849514018990889,0.7710364926102065,m2_hist_byteent__ms999__q1000_id500_ood500,0.013914909288882393
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.769388671499134,0.7684424915004169,m2_hist_byteent__ms999__q1000_id500_ood500,0.000946179998717156
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.7730130220026942,0.7667265379434216,m2_hist_byteent__ms999__q1000_id500_ood500,0.006286484059272568
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.7672878311629996,0.7684424915004169,m2_hist_byteent__ms999__q1000_id500_ood500,-0.0011546603374172904
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.7730130220026942,0.7667265379434216,m2_hist_byteent__ms999__q1000_id500_ood500,0.006286484059272568
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.7672878311629996,0.7684424915004169,m2_hist_byteent__ms999__q1000_id500_ood500,-0.0011546603374172904
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.7730130220026942,0.7667265379434216,m2_hist_byteent__ms999__q1000_id500_ood500,0.006286484059272568
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s123,42,123,svc,0.7465740266393442,0.720030737704918,m2_hist_byteent__ms999__q1000_id500_ood500,0.026543288934426257
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s123,42,123,gpc,0.7209912909836065,0.7248975409836065,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00390625
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,42,42,svc,0.7465740266393442,0.720030737704918,m2_hist_byteent__ms999__q1000_id500_ood500,0.026543288934426257
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,42,42,gpc,0.7209912909836065,0.7248975409836065,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00390625
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s999,42,999,svc,0.7465740266393442,0.720030737704918,m2_hist_byteent__ms999__q1000_id500_ood500,0.026543288934426257
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s999,42,999,gpc,0.7209912909836065,0.7248975409836065,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00390625
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s123,7,123,svc,0.7548046918756302,0.756348914243651,m2_hist_byteent__ms999__q1000_id500_ood500,-0.0015442223680208755
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s123,7,123,gpc,0.7623257749115873,0.7687827047094782,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00645692979789092
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,7,42,svc,0.7548046918756302,0.756348914243651,m2_hist_byteent__ms999__q1000_id500_ood500,-0.0015442223680208755
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,7,42,gpc,0.7623257749115873,0.7687827047094782,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00645692979789092
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s999,7,999,svc,0.7548046918756302,0.756348914243651,m2_hist_byteent__ms999__q1000_id500_ood500,-0.0015442223680208755
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s999,7,999,gpc,0.7623257749115873,0.7687827047094782,m2_hist_byteent__ms999__q1000_id500_ood500,-0.00645692979789092
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s123,999,123,svc,0.7970380452394841,0.7907349795839005,m2_hist_byteent__ms999__q1000_id500_ood500,0.006303065655583584
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s123,999,123,gpc,0.8087043878410785,0.7948019962408451,m2_hist_byteent__ms999__q1000_id500_ood500,0.013902391600233321
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,999,42,svc,0.7970380452394841,0.7907349795839005,m2_hist_byteent__ms999__q1000_id500_ood500,0.006303065655583584
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,999,42,gpc,0.8105029489921576,0.7948019962408451,m2_hist_byteent__ms999__q1000_id500_ood500,0.015700952751312447
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s999,999,999,svc,0.7970380452394841,0.7907349795839005,m2_hist_byteent__ms999__q1000_id500_ood500,0.006303065655583584
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s999,999,999,gpc,0.8087043878410785,0.7948019962408451,m2_hist_byteent__ms999__q1000_id500_ood500,0.013902391600233321
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.75057781201849,0.7605932203389831,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.01001540832049308
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.7712827426810478,0.7547508988186955,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.01653184386235229
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.7496308423215203,0.7605932203389831,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.010962378017462804
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.7712827426810478,0.7547508988186955,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.01653184386235229
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.7496308423215203,0.7605932203389831,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.010962378017462804
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.7712827426810478,0.7547508988186955,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.01653184386235229
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.7645233863348866,0.7688828041184288,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.004359417783542208
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.7678539975340668,0.7689948919953242,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0011408944612574246
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.7645233863348866,0.7688828041184288,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.004359417783542208
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.7678539975340668,0.7689948919953242,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0011408944612574246
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.7645233863348866,0.7688828041184288,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.004359417783542208
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.7678539975340668,0.7689948919953242,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0011408944612574246
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.7863532348658206,0.816285545118497,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.029932310252676397
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.8239026419804452,0.810572722472036,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.013329919508409116
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.7863532348658206,0.816285545118497,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.029932310252676397
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.8239026419804452,0.810572722472036,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.013329919508409116
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.7863532348658206,0.816285545118497,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.029932310252676397
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.8248907842729353,0.810572722472036,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.014318061800899229
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.7550178801488207,0.7586681596891944,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0036502795403737798
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.7510184259850137,0.7571410223993514,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0061225964143377665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.7540727005646997,0.7586681596891944,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.004595459124494772
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.7510184259850137,0.7571410223993514,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0061225964143377665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.7540727005646997,0.7586681596891944,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.004595459124494772
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.7510184259850137,0.7571410223993514,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0061225964143377665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.7886155423153309,0.7908818630277403,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0022663207124093976
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.793460503555641,0.8029662374271254,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.009505733871484345
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.7886155423153309,0.7908818630277403,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0022663207124093976
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.793460503555641,0.8029662374271254,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.009505733871484345
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.7886155423153309,0.7908818630277403,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.0022663207124093976
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.793460503555641,0.8029662374271254,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.009505733871484345
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.8030756390837996,0.8194522580445736,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.016376618960773914
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.8034094772959104,0.811934716082965,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.008525238787054579
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.8030756390837996,0.8189174986862848,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.015841859602485187
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.8034094772959104,0.8107786467188032,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.007369169422892785
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.8030756390837996,0.8194522580445736,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.016376618960773914
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.8034094772959104,0.811934716082965,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.008525238787054579
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.7907335907335907,0.8305173745173745,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.03978378378378378
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.8080308880308881,0.8026100386100385,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.005420849420849527
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.7907335907335907,0.8305173745173745,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.03978378378378378
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.8080308880308881,0.8026100386100385,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.005420849420849527
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.7907335907335907,0.8305173745173745,m2_hist_byteent__ms999__q4000_id1800_ood1800,-0.03978378378378378
