run,group,dataset,kernel,dim,shots,replicate,projection_condition,selected_c,c_cv_score,id_val_bacc,id_test_bacc,ood_test_bacc,exact_c,exact_c_cv_score,exact_id_val_bacc,exact_id_test_bacc,exact_ood_test_bacc,ood_difference_from_exact,absolute_ood_difference,train_effective_rank,exact_train_effective_rank,train_effective_rank_ratio,kta_ood,exact_kta_ood,kta_ood_difference,train_min_eig_before_psd,train_min_eig_after_psd,train_frac_negative_eig,train_fro_change_sampling,train_fro_change_projection,ood_min_eig_before_psd,ood_min_eig_after_psd,ood_frac_negative_eig,ood_fro_change_sampling,ood_fro_change_projection,condition_train_fro_change_from_sampled,condition_id_val_fro_change_from_sampled,condition_id_test_fro_change_from_sampled,condition_ood_test_fro_change_from_sampled,condition_ood_square_fro_change_from_sampled,nystrom_retained_rank,nystrom_eigenvalue_tolerance,stable_seed_train
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,0,nystrom_psd,10.0,0.9033073415384756,0.9021310432569974,0.8887524240465416,0.9080305284884558,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,0.002024032384518204,0.002024032384518204,35.320511772409425,28.43985455027724,1.2419371452820989,0.25565780429835155,0.2895038563203899,-0.03384605202203833,-0.18562820412950526,0.0,0.434,3.0762837513780235,1.895753536290649,-0.1275262402931377,0.0,0.408,1.5682257119784693,0.9098498215409587,1.895753536290649,1.0721444825136945,1.0757229370097496,1.579213168670782,64.5762027254612,566.0,3.787813567152934e-11,13193612563488389379
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,1,pre_psd,1.0,0.8960535549353255,0.891380407124682,0.8513574660633484,0.8921742747883966,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01383222131554096,0.01383222131554096,35.34976872616981,28.43985455027724,1.2429658760623026,0.28947430011408376,0.2895038563203899,-2.9556206306124988e-05,-0.18934848048111563,0.0,0.434,3.0856807894380456,1.9013637725130548,-0.13086274317213842,0.0,0.408,1.577485860552476,0.9210616942938957,0.0,0.0,0.0,0.0,0.0,,,789143029361507081
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,1,independent_square_psd,1.0,0.8970436539452266,0.8955470737913487,0.8513574660633484,0.8921742747883966,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01383222131554096,0.01383222131554096,35.34976872616981,28.43985455027724,1.2429658760623026,0.2895003067731257,0.2895038563203899,-3.5495472641700054e-06,-0.18934848048111563,0.0,0.434,3.0856807894380456,1.9013637725130548,-0.13086274317213842,0.0,0.408,1.577485860552476,0.9210616942938957,1.9013637725130548,0.0,0.0,0.0,0.9210616942938957,,,789143029361507081
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,1,nystrom_psd,1.0,0.8970436539452266,0.8917302798982188,0.8513574660633484,0.8921742747883966,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01383222131554096,0.01383222131554096,35.34976872616981,28.43985455027724,1.2429658760623026,0.25497983584311945,0.2895038563203899,-0.034524020477270434,-0.18934848048111563,0.0,0.434,3.0856807894380456,1.9013637725130548,-0.13086274317213842,0.0,0.408,1.577485860552476,0.9210616942938957,1.9013637725130548,1.0812085892142191,1.074568235550289,1.5747774386289837,63.9904168099267,566.0,3.78787293495286e-11,789143029361507081
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,2,pre_psd,10.0,0.9034358717984643,0.9069974554707378,0.8621848739495799,0.8800300804812877,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.02597641562264985,0.02597641562264985,35.30075377038114,28.43985455027724,1.2412424159193536,0.2894905175325947,0.2895038563203899,-1.333878779519182e-05,-0.18835006533779478,0.0,0.434,3.076180134899099,1.8965574209609584,-0.1309604738839106,0.0,0.408,1.5711903289439684,0.9122322987249907,0.0,0.0,0.0,0.0,0.0,,,13376864918558788750
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,2,independent_square_psd,10.0,0.9003746713206734,0.9104643765903309,0.8618293471234648,0.8880462087393398,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01796028736459776,0.01796028736459776,35.30075377038114,28.43985455027724,1.2412424159193536,0.28951138773400265,0.2895038563203899,7.531413612760218e-06,-0.18835006533779478,0.0,0.434,3.076180134899099,1.8965574209609584,-0.1309604738839106,0.0,0.408,1.5711903289439684,0.9122322987249907,1.8965574209609584,0.0,0.0,0.0,0.9122322987249907,,,13376864918558788750
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,2,nystrom_psd,10.0,0.9003746713206734,0.8944974554707379,0.8618293471234648,0.8880302084833358,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.017976287620601772,0.017976287620601772,35.30075377038114,28.43985455027724,1.2412424159193536,0.023449537999069254,0.2895038563203899,-0.26605431832132065,-0.18835006533779478,0.0,0.434,3.076180134899099,1.8965574209609584,-0.1309604738839106,0.0,0.408,1.5711903289439684,0.9122322987249907,1.8965574209609584,1.0765530430763848,1.0772698887259513,1.5800360901210926,1708.0527937187944,566.0,3.7879967067136715e-11,13376864918558788750
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,3,pre_psd,10.0,0.895404186276971,0.906647582697201,0.8660310277957337,0.8940863053808861,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.011920190723051505,0.011920190723051505,35.338420520582986,28.43985455027724,1.2425668513216253,0.28949034059504236,0.2895038563203899,-1.3515725347523766e-05,-0.1869004966161161,0.0,0.433,3.0837179180414407,1.9000714755370636,-0.12912151844908204,0.0,0.408,1.5665235872147287,0.9086078735874733,0.0,0.0,0.0,0.0,0.0,,,17122323352626341047
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,3,independent_square_psd,1.0,0.8960638620884896,0.8795801526717557,0.8513574660633484,0.8921902750444007,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.013816221059536837,0.013816221059536837,35.338420520582986,28.43985455027724,1.2425668513216253,0.28951265865162007,0.2895038563203899,8.802331230184368e-06,-0.1869004966161161,0.0,0.433,3.0837179180414407,1.9000714755370636,-0.12912151844908204,0.0,0.408,1.5665235872147287,0.9086078735874733,1.9000714755370636,0.0,0.0,0.0,0.9086078735874733,,,17122323352626341047
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,3,nystrom_psd,1.0,0.8960638620884896,0.8795801526717557,0.8471557853910795,0.8901822429158867,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01582425318805092,0.01582425318805092,35.338420520582986,28.43985455027724,1.2425668513216253,0.005674940557847197,0.2895038563203899,-0.2838289157625427,-0.1869004966161161,0.0,0.433,3.0837179180414407,1.9000714755370636,-0.12912151844908204,0.0,0.408,1.5665235872147287,0.9086078735874733,1.9000714755370631,1.0738753626468158,1.0644353140388014,1.5732764809806807,6254.403686793063,567.0,3.787971743082548e-11,17122323352626341047
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,4,pre_psd,1.0,0.8999945372688529,0.8875636132315522,0.8510019392372334,0.8901822429158867,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.01582425318805092,0.01582425318805092,35.324475914152835,28.43985455027724,1.242076532132211,0.2894247578728878,0.2895038563203899,-7.909844750209061e-05,-0.18442885315463536,0.0,0.434,3.079743258483847,1.8998177190758885,-0.1334112696676209,0.0,0.406,1.5728579132875495,0.9162637068935354,0.0,0.0,0.0,0.0,0.0,,,16462206699925468222
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,4,independent_square_psd,10.0,0.8993554517516579,0.909764631043257,0.8642533936651584,0.908062529000464,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,0.0020560328965264496,0.0020560328965264496,35.324475914152835,28.43985455027724,1.242076532132211,0.28944759901760625,0.2895038563203899,-5.62573027836355e-05,-0.18442885315463536,0.0,0.434,3.079743258483847,1.8998177190758885,-0.1334112696676209,0.0,0.406,1.5728579132875495,0.9162637068935354,1.8998177190758885,0.0,0.0,0.0,0.9162637068935354,,,16462206699925468222
unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,unsw,zz_r2_full__as0.5,4,8192,4,nystrom_psd,10.0,0.8993554517516579,0.9142811704834606,0.8856173238526179,0.90207043312693,100.0,0.8985666333740217,0.9180979643765903,0.8887524240465416,0.9060064961039376,-0.003936062977007548,0.003936062977007548,35.324475914152835,28.43985455027724,1.242076532132211,0.06590412866831,0.2895038563203899,-0.2235997276520799,-0.18442885315463536,0.0,0.434,3.079743258483847,1.8998177190758885,-0.1334112696676209,0.0,0.406,1.5728579132875495,0.9162637068935354,1.8998177190758883,1.0780311167043382,1.0700879203869136,1.581590858490245,505.71680255548523,566.0,3.788122524253761e-11,16462206699925468222
