run,group,dataset,kernel,dim,shots,replicate,projection_condition,selected_c,c_cv_score,id_val_bacc,id_test_bacc,ood_test_bacc,exact_c,exact_c_cv_score,exact_id_val_bacc,exact_id_test_bacc,exact_ood_test_bacc,ood_difference_from_exact,absolute_ood_difference,train_effective_rank,exact_train_effective_rank,train_effective_rank_ratio,kta_ood,exact_kta_ood,kta_ood_difference,train_min_eig_before_psd,train_min_eig_after_psd,train_frac_negative_eig,train_fro_change_sampling,train_fro_change_projection,ood_min_eig_before_psd,ood_min_eig_after_psd,ood_frac_negative_eig,ood_fro_change_sampling,ood_fro_change_projection,stable_seed_train
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,5,pre_psd,1.0,0.744048904890489,0.8121916842847076,0.8364725478890385,0.7587410348360656,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013671875,0.013671875,87.82216960693398,52.31571859155433,1.6786956572763523,0.16790784496474906,0.16825661367072892,-0.0003487687059798572,-1.056663890749717,0.0,0.397,13.545635348234866,8.458700946005768,-0.5947299252990877,0.0,0.314,5.363249461530154,3.111522627766187,17390413594387199869
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,5,post_psd,1.0,0.745038803880388,0.7964315459030047,0.8245883784995836,0.7627433401639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.017674180327868827,0.017674180327868827,87.82216960693398,52.31571859155433,1.6786956572763523,0.16825197083960927,0.16825661367072892,-4.642831119644475e-06,-1.056663890749717,0.0,0.397,13.545635348234866,8.458700946005768,-0.5947299252990877,0.0,0.314,5.363249461530154,3.111522627766187,17390413594387199869
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,6,pre_psd,1.0,0.7349276927692768,0.8194310974437824,0.8395797296431546,0.764984631147541,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.01991547131147542,0.01991547131147542,87.84158235250044,52.31571859155433,1.6790667263563361,0.16806701447239616,0.16825661367072892,-0.00018959919833275163,-1.039569647537281,0.0,0.396,13.545696742900251,8.439622303631833,-0.6165375264968609,0.0,0.314,5.412122997544094,3.157896627270698,6227433947905836109
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,6,post_psd,1.0,0.733917591759176,0.8116791594592863,0.8434556986354027,0.7667456454918034,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.021676485655737765,0.021676485655737765,87.84158235250044,52.31571859155433,1.6790667263563361,0.1683524478839687,0.16825661367072892,9.583421323977603e-05,-1.039569647537281,0.0,0.396,13.545696742900251,8.439622303631833,-0.6165375264968609,0.0,0.314,5.412122997544094,3.157896627270698,6227433947905836109
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,7,pre_psd,1.0,0.7449787978797879,0.7928118393234673,0.8646293804856173,0.7546426741803278,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.009573514344262235,0.009573514344262235,87.74188311877202,52.31571859155433,1.677161004014896,0.16800404873605784,0.16825661367072892,-0.00025256493467107344,-1.0396576857279958,0.0,0.397,13.495667759839165,8.413841545932925,-0.6066988282113391,0.0,0.312,5.331140571816858,3.0766859218705207,4744869182986493098
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,7,post_psd,1.0,0.7379682968296829,0.7767954385290538,0.8486129796912039,0.7485911885245902,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.003522028688524581,0.003522028688524581,87.74188311877202,52.31571859155433,1.677161004014896,0.16830705470609342,0.16825661367072892,5.0441035364501285e-05,-1.0396576857279958,0.0,0.397,13.495667759839165,8.413841545932925,-0.6066988282113391,0.0,0.312,5.331140571816858,3.0766859218705207,4744869182986493098
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,8,pre_psd,1.0,0.746999399939994,0.8196873598564931,0.828208085079121,0.7547387295081966,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.009669569672131062,0.009669569672131062,87.89429298359804,52.31571859155433,1.6800742749959547,0.1680765183363607,0.16825661367072892,-0.00018009533436821878,-1.0637845173015503,0.0,0.397,13.515997569366247,8.422708330210353,-0.6135750739224304,0.0,0.316,5.406426950323269,3.133260229239081,2651413211601688930
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,8,post_psd,1.0,0.747009100910091,0.8036709590620796,0.8238195912614518,0.7485911885245902,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.003522028688524581,0.003522028688524581,87.89429298359804,52.31571859155433,1.6800742749959547,0.16837595051368412,0.16825661367072892,0.0001193368429552033,-1.0637845173015503,0.0,0.397,13.515997569366247,8.422708330210353,-0.6135750739224304,0.0,0.316,5.406426950323269,3.133260229239081,2651413211601688930
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,9,pre_psd,1.0,0.739988498849885,0.8165801781023768,0.8362162854763278,0.7568839651639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.011814805327868827,0.011814805327868827,87.84417976284317,52.31571859155433,1.6791163751122484,0.1681166315223752,0.16825661367072892,-0.0001399821483537289,-1.061516374297634,0.0,0.397,13.543691409972192,8.45103094186093,-0.6295572926113362,0.0,0.314,5.365493601455607,3.1221290332439904,12984361314231474547
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,9,post_psd,1.0,0.7459585958595859,0.8121916842847076,0.828208085079121,0.7607902151639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.015721055327868827,0.015721055327868827,87.84417976284317,52.31571859155433,1.6791163751122484,0.16841404384234582,0.16825661367072892,0.00015743017161690132,-1.061516374297634,0.0,0.397,13.543691409972192,8.45103094186093,-0.6295572926113362,0.0,0.314,5.365493601455607,3.1221290332439904,12984361314231474547
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,10,pre_psd,1.0,0.7399886988698869,0.7997949900698316,0.8395797296431546,0.7507364241803278,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.005667264344262235,0.005667264344262235,87.7532363178272,52.31571859155433,1.6773780171681285,0.16794416424071654,0.16825661367072892,-0.00031244943001237924,-1.0479293164965353,0.0,0.397,13.541738580439333,8.440765074540098,-0.6055492992246821,0.0,0.316,5.329237218774883,3.066604089028538,12003892409720072588
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,10,post_psd,1.0,0.7449690969096909,0.7881670830930874,0.8274392978409891,0.7585489241803278,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013479764344262235,0.013479764344262235,87.7532363178272,52.31571859155433,1.6773780171681285,0.16829382695259737,0.16825661367072892,3.721328186845341e-05,-1.0479293164965353,0.0,0.397,13.541738580439333,8.440765074540098,-0.6055492992246821,0.0,0.316,5.329237218774883,3.066604089028538,12003892409720072588
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,11,pre_psd,1.0,0.750049104910491,0.796175283490294,0.8400922544685758,0.7606941598360656,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.015625,0.015625,87.89128902734981,52.31571859155433,1.6800168552313202,0.16775318789644764,0.16825661367072892,-0.0005034257742812798,-1.0515654176693134,0.0,0.396,13.52639964022813,8.452307169096235,-0.6090544145394874,0.0,0.312,5.357788982454759,3.0873943266127997,10619321117247967976
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,11,post_psd,1.0,0.7460087008700871,0.7997949900698316,0.8354474982381959,0.7587410348360656,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013671875,0.013671875,87.89128902734981,52.31571859155433,1.6800168552313202,0.16808836609846084,0.16825661367072892,-0.00016824757226807652,-1.0515654176693134,0.0,0.396,13.52639964022813,8.452307169096235,-0.6090544145394874,0.0,0.312,5.357788982454759,3.0873943266127997,10619321117247967976
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,12,pre_psd,1.0,0.738038203820382,0.8199436222692037,0.8168364405150874,0.7585489241803278,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013479764344262235,0.013479764344262235,87.94093157324549,52.31571859155433,1.6809657582996935,0.16800548503646817,0.16825661367072892,-0.0002511286342607444,-1.03628637022101,0.0,0.396,13.530122538891026,8.446425452696625,-0.6224761037857123,0.0,0.318,5.326209176437081,3.0515113595287704,15606812984899500929
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,12,post_psd,1.0,0.735988098809881,0.8160676532769556,0.8127042091101288,0.7507364241803278,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.005667264344262235,0.005667264344262235,87.94093157324549,52.31571859155433,1.6809657582996935,0.1683308960438697,0.16825661367072892,7.428237314077712e-05,-1.03628637022101,0.0,0.396,13.530122538891026,8.446425452696625,-0.6224761037857123,0.0,0.318,5.326209176437081,3.0515113595287704,15606812984899500929
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,13,pre_psd,1.0,0.7419785978597859,0.8233070664360305,0.847844192453072,0.7549308401639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.009861680327868827,0.009861680327868827,87.81296431442063,52.31571859155433,1.6785197007424237,0.16829489176432633,0.16825661367072892,3.82780935974103e-05,-1.0626830516882793,0.0,0.397,13.555931020707433,8.462443029090355,-0.6221193986700245,0.0,0.316,5.40000493808981,3.1310604158852624,15929905795342655990
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,13,post_psd,1.0,0.741938593859386,0.815811390864245,0.8240758536741624,0.7466380635245902,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.001568903688524581,0.001568903688524581,87.81296431442063,52.31571859155433,1.6785197007424237,0.16858749924372363,0.16825661367072892,0.0003308855729947102,-1.0626830516882793,0.0,0.397,13.555931020707433,8.462443029090355,-0.6221193986700245,0.0,0.316,5.40000493808981,3.1310604158852624,15929905795342655990
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,14,pre_psd,1.0,0.7459385938593861,0.7997949900698316,0.8279518226664104,0.7586449795081966,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013575819672131062,0.013575819672131062,87.77115651076717,52.31571859155433,1.6777205565314866,0.16826893529492853,0.16825661367072892,1.2321624199618242e-05,-1.04240442823422,0.0,0.396,13.512400463139489,8.43535897033431,-0.5841836047770079,0.0,0.316,5.338471406835924,3.0887606477904104,11674425004769538390
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,14,post_psd,1.0,0.7440083008300831,0.7959190210775835,0.8238195912614518,0.7567879098360656,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.01171875,0.01171875,87.77115651076717,52.31571859155433,1.6777205565314866,0.1685782165934616,0.16825661367072892,0.0003216029227326722,-1.04240442823422,0.0,0.396,13.512400463139489,8.43535897033431,-0.5841836047770079,0.0,0.316,5.338471406835924,3.0887606477904104,11674425004769538390
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,15,pre_psd,1.0,0.7469890989098911,0.8163239156896662,0.8124479466974182,0.7443007172131147,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,-0.0007684426229508379,0.0007684426229508379,87.66679660480708,52.31571859155433,1.6757257467731639,0.16797240846772615,0.16825661367072892,-0.0002842052030027631,-1.0519101868297707,0.0,0.397,13.472462000697279,8.404836057820473,-0.6048498459812436,0.0,0.316,5.391892233250681,3.134946028681996,14667297364379172473
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,15,post_psd,1.0,0.747998799879988,0.8083157152924595,0.8116791594592863,0.7424436475409837,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,-0.0026255122950819,0.0026255122950819,87.66679660480708,52.31571859155433,1.6757257467731639,0.16829677863764403,0.16825661367072892,4.016496691511273e-05,-1.0519101868297707,0.0,0.397,13.472462000697279,8.404836057820473,-0.6048498459812436,0.0,0.316,5.391892233250681,3.134946028681996,14667297364379172473
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,16,pre_psd,1.0,0.7359985998599861,0.8121916842847076,0.8403485168812865,0.7627433401639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.017674180327868827,0.017674180327868827,87.88835360602744,52.31571859155433,1.6799607454921939,0.16823378860183055,0.16825661367072892,-2.2825068898363332e-05,-1.0388655500544792,0.0,0.396,13.510636891803342,8.408292993223407,-0.6060087315597318,0.0,0.316,5.345984481624044,3.0953033656267284,1559546623218353374
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,16,post_psd,1.0,0.7379884988498849,0.8116791594592863,0.828208085079121,0.7586449795081966,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.013575819672131062,0.013575819672131062,87.88835360602744,52.31571859155433,1.6799607454921939,0.16851347021962906,0.16825661367072892,0.0002568565489001473,-1.0388655500544792,0.0,0.396,13.510636891803342,8.408292993223407,-0.6060087315597318,0.0,0.316,5.345984481624044,3.0953033656267284,1559546623218353374
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,17,pre_psd,1.0,0.728007500750075,0.8078031904670382,0.8279518226664104,0.7544505635245902,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.009381403688524581,0.009381403688524581,87.95664473424837,52.31571859155433,1.6812661108787252,0.16807884047071375,0.16825661367072892,-0.00017777320001516328,-1.0633009977809527,0.0,0.398,13.531786953301076,8.439164183596736,-0.5992527027656639,0.0,0.314,5.391152895390843,3.138538140086462,11083005409036410241
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,17,post_psd,1.0,0.7400386038603861,0.8039272214747901,0.8155551284515343,0.7462538422131147,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.0011846823770491621,0.0011846823770491621,87.95664473424837,52.31571859155433,1.6812661108787252,0.16840926495146807,0.16825661367072892,0.0001526512807391578,-1.0633009977809527,0.0,0.398,13.531786953301076,8.439164183596736,-0.5992527027656639,0.0,0.314,5.391152895390843,3.138538140086462,11083005409036410241
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,18,pre_psd,1.0,0.741009100910091,0.8044397463002114,0.8235633288487412,0.7463498975409837,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.0012807377049181001,0.0012807377049181001,87.79943183788001,52.31571859155433,1.6782610313232713,0.16794143676010234,0.16825661367072892,-0.0003151769106265745,-1.0600097865826223,0.0,0.397,13.50990262914791,8.4290666880567,-0.6050785957736605,0.0,0.314,5.352634476707384,3.0708619145606164,10413572650760322359
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,18,post_psd,1.0,0.7419884988498848,0.8199436222692037,0.8194310974437824,0.7524013831967213,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.007332223360655754,0.007332223360655754,87.79943183788001,52.31571859155433,1.6782610313232713,0.16826929869516527,0.16825661367072892,1.2685024436354109e-05,-1.0600097865826223,0.0,0.397,13.50990262914791,8.4290666880567,-0.6050785957736605,0.0,0.314,5.352634476707384,3.0708619145606164,10413572650760322359
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,19,pre_psd,1.0,0.7449589958995899,0.8279518226664104,0.8160676532769556,0.7483990778688525,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.003329918032786927,0.003329918032786927,87.64885062700972,52.31571859155433,1.6753827145396307,0.16790133440073562,0.16825661367072892,-0.0003552792699932916,-1.0173583666635977,0.0,0.397,13.454964198666177,8.380118065724838,-0.5735560004853271,0.0,0.316,5.296957431715076,3.0509607612288634,17014705151033061408
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,19,post_psd,1.0,0.7389183918391838,0.8080594528797489,0.8245883784995836,0.7464459528688525,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.001376793032786927,0.001376793032786927,87.64885062700972,52.31571859155433,1.6753827145396307,0.16817501795432502,0.16825661367072892,-8.159571640389829e-05,-1.0173583666635977,0.0,0.397,13.454964198666177,8.380118065724838,-0.5735560004853271,0.0,0.316,5.296957431715076,3.0509607612288634,17014705151033061408
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,20,pre_psd,1.0,0.741918591859186,0.8078031904670382,0.8395797296431546,0.7488793545081966,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.003810194672131062,0.003810194672131062,87.9291702214566,52.31571859155433,1.6807409434236766,0.1680103166178218,0.16825661367072892,-0.00024629705290712955,-1.0429815638216422,0.0,0.397,13.524842680198939,8.441473317429164,-0.6078836283868733,0.0,0.314,5.380667748891371,3.1322293171247253,1303218946693837365
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,20,post_psd,1.0,0.7479391939193919,0.8083157152924595,0.815811390864245,0.742827868852459,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,-0.002241290983606592,0.002241290983606592,87.9291702214566,52.31571859155433,1.6807409434236766,0.16835437795355757,0.16825661367072892,9.776428282864957e-05,-1.0429815638216422,0.0,0.397,13.524842680198939,8.441473317429164,-0.6078836283868733,0.0,0.314,5.380667748891371,3.1322293171247253,1303218946693837365
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,21,pre_psd,1.0,0.738018401840184,0.7801588826958806,0.8519764238580306,0.7564036885245902,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.011334528688524581,0.011334528688524581,87.97866206650815,52.31571859155433,1.6816869658885107,0.1683988086846407,0.16825661367072892,0.00014219501391177225,-1.0480986131507588,0.0,0.396,13.538307458484027,8.456735950135275,-0.6149747646430291,0.0,0.316,5.378782469588962,3.1438687918533406,18065517819999601283
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,21,post_psd,1.0,0.7339876987698769,0.7806714075213018,0.8357037606509066,0.750640368852459,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.005571209016393408,0.005571209016393408,87.97866206650815,52.31571859155433,1.6816869658885107,0.16865498859284067,0.16825661367072892,0.00039837492211175496,-1.0480986131507588,0.0,0.396,13.538307458484027,8.456735950135275,-0.6149747646430291,0.0,0.316,5.378782469588962,3.1438687918533406,18065517819999601283
m1_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m1,ember,pauli_xz_r1_full__as2,12,128,22,pre_psd,1.0,0.739958795879588,0.8240758536741624,0.8403485168812865,0.7549308401639344,10.0,0.7672806280628063,0.8318277916586585,0.8395797296431546,0.7450691598360656,0.009861680327868827,0.009861680327868827,87.77492485738999,52.31571859155433,1.6777925873995367,0.16807994271373897,0.16825661367072892,-0.0001766709569899494,-1.0438448787710695,0.0,0.395,13.54513704779821,8.453832060796755,-0.647651675450883,0.0,0.31,5.3674657366100575,3.108725619799732,6703526254625817885
