run,group,dataset,kernel,dim,shots,replicate,projection_condition,selected_c,c_cv_score,id_val_bacc,id_test_bacc,ood_test_bacc,exact_c,exact_c_cv_score,exact_id_val_bacc,exact_id_test_bacc,exact_ood_test_bacc,ood_difference_from_exact,absolute_ood_difference,train_effective_rank,exact_train_effective_rank,train_effective_rank_ratio,kta_ood,exact_kta_ood,kta_ood_difference,train_min_eig_before_psd,train_min_eig_after_psd,train_frac_negative_eig,train_fro_change_sampling,train_fro_change_projection,ood_min_eig_before_psd,ood_min_eig_after_psd,ood_frac_negative_eig,ood_fro_change_sampling,ood_fro_change_projection,condition_train_fro_change_from_sampled,condition_id_val_fro_change_from_sampled,condition_id_test_fro_change_from_sampled,condition_ood_test_fro_change_from_sampled,condition_ood_square_fro_change_from_sampled,nystrom_retained_rank,nystrom_eigenvalue_tolerance,stable_seed_train
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,0,pre_psd,1.0,0.8948542693404995,0.9027989821882951,0.9128312863606981,0.7690485748695304,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.028502609393817657,0.028502609393817657,97.55877828242471,47.56045217469252,2.0512584263094307,0.1545638528966394,0.15505947875379675,-0.0004956258571573446,-1.2288679379351628,0.0,0.431,19.222028559301553,11.785172601589885,-0.9726870208385539,0.0,0.418,10.072285446580329,6.103085377445488,0.0,0.0,0.0,0.0,0.0,,,15086385856082691371
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,0,independent_square_psd,1.0,0.8937738431706317,0.8948155216284988,0.916677440206852,0.7803693295865115,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.017181854676836528,0.017181854676836528,97.55877828242471,47.56045217469252,2.0512584263094307,0.15522314335795107,0.15505947875379675,0.00016366460415431772,-1.2288679379351628,0.0,0.431,19.222028559301553,11.785172601589885,-0.9726870208385539,0.0,0.418,10.072285446580329,6.103085377445488,11.785172601589885,0.0,0.0,0.0,6.103085377445488,,,15086385856082691371
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,0,nystrom_psd,1.0,0.8937738431706317,0.8909987277353689,0.9128312863606981,0.7756724207145724,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.021878763548775604,0.021878763548775604,97.55877828242471,47.56045217469252,2.0512584263094307,0.07261143427251061,0.15505947875379675,-0.08244804448128613,-1.2288679379351628,0.0,0.431,19.222028559301553,11.785172601589885,-0.9726870208385539,0.0,0.418,10.072285446580329,6.103085377445488,11.785172601589883,6.635909956489033,6.643219164069419,9.25293104776997,280.4089594821204,569.0,2.7978306738755646e-11,15086385856082691371
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,1,pre_psd,1.0,0.8948633758934117,0.9114821882951654,0.9051389786683904,0.7683259735046166,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.029225210758731412,0.029225210758731412,97.78104002423822,47.56045217469252,2.055931673338225,0.15451686205539447,0.15505947875379675,-0.0005426166984022762,-1.2291565803523343,0.0,0.431,19.24990558653979,11.795035714600258,-0.9480378063447418,0.0,0.418,10.115582915051954,6.095548819627358,0.0,0.0,0.0,0.0,0.0,,,13125655887854324562
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,1,independent_square_psd,1.0,0.8947645304746562,0.9027989821882951,0.8967356173238527,0.772099558410277,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.025451625853071036,0.025451625853071036,97.78104002423822,47.56045217469252,2.055931673338225,0.15523339131932426,0.15505947875379675,0.000173912565527512,-1.2291565803523343,0.0,0.431,19.24990558653979,11.795035714600258,-0.9480378063447418,0.0,0.418,10.115582915051954,6.095548819627358,11.795035714600258,0.0,0.0,0.0,6.095548819627358,,,13125655887854324562
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,1,nystrom_psd,1.0,0.8947645304746562,0.8864821882951655,0.9009372979961215,0.7678843837816138,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.0296668004817342,0.0296668004817342,97.78104002423822,47.56045217469252,2.055931673338225,0.0587164362211959,0.15505947875379675,-0.09634304253260084,-1.2291565803523343,0.0,0.431,19.24990558653979,11.795035714600258,-0.9480378063447418,0.0,0.418,10.115582915051954,6.095548819627358,11.795035714600258,6.617425322760147,6.685748810143405,9.243785127482246,351.4356028926021,569.0,2.796726153264797e-11,13125655887854324562
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,2,pre_psd,1.0,0.886912886966968,0.8989821882951654,0.9082740788623143,0.7657567242071457,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.031794460056202345,0.031794460056202345,97.59185182176888,47.56045217469252,2.0519538263283934,0.15417065177413902,0.15505947875379675,-0.0008888269796577253,-1.2187330321274232,0.0,0.43,19.21702205471852,11.787810981918271,-0.9467983410991043,0.0,0.418,10.183520266165866,6.1535695962327095,0.0,0.0,0.0,0.0,0.0,,,7305355324003383611
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,2,independent_square_psd,1.0,0.8918245546043199,0.8916984732824427,0.9089851325145443,0.7735447611401043,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.024006423123243747,0.024006423123243747,97.59185182176888,47.56045217469252,2.0519538263283934,0.15489819346000966,0.15505947875379675,-0.000161285293787089,-1.2187330321274232,0.0,0.43,19.21702205471852,11.787810981918271,-0.9467983410991043,0.0,0.418,10.183520266165866,6.1535695962327095,11.787810981918271,0.0,0.0,0.0,6.1535695962327095,,,7305355324003383611
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,2,nystrom_psd,1.0,0.8918245546043199,0.9031488549618321,0.9243697478991597,0.7756724207145724,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.021878763548775604,0.021878763548775604,97.59185182176888,47.56045217469252,2.0519538263283934,0.12467440296734396,0.15505947875379675,-0.03038507578645279,-1.2187330321274232,0.0,0.43,19.21702205471852,11.787810981918271,-0.9467983410991043,0.0,0.418,10.183520266165866,6.1535695962327095,11.787810981918271,6.597299792827074,6.678892458981532,9.236600463656199,109.54313700514646,570.0,2.7962928343127317e-11,7305355324003383611
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,3,pre_psd,1.0,0.8900329408691169,0.8989821882951654,0.9093406593406593,0.7624247290244881,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.03512645523885993,0.03512645523885993,97.62618124262549,47.56045217469252,2.0526756323518205,0.15429040592922022,0.15505947875379675,-0.0007690728245765277,-1.2081852526932513,0.0,0.429,19.19905807717071,11.747328239148935,-0.9631183577778091,0.0,0.418,10.107513636226559,6.115161281312338,0.0,0.0,0.0,0.0,0.0,,,12490328170039502688
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,3,independent_square_psd,1.0,0.8949045925000663,0.903498727735369,0.9173884938590822,0.7732637494981935,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.024287434765154492,0.024287434765154492,97.62618124262549,47.56045217469252,2.0526756323518205,0.15499319820598903,0.15505947875379675,-6.628054780771775e-05,-1.2081852526932513,0.0,0.429,19.19905807717071,11.747328239148935,-0.9631183577778091,0.0,0.418,10.107513636226559,6.115161281312338,11.747328239148935,0.0,0.0,0.0,6.115161281312338,,,12490328170039502688
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,3,nystrom_psd,1.0,0.8949045925000663,0.8909987277353689,0.9208791208791209,0.7775592131674026,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.019991971095945416,0.019991971095945416,97.62618124262549,47.56045217469252,2.0526756323518205,0.07516144008680631,0.15505947875379675,-0.07989803866699044,-1.2081852526932513,0.0,0.429,19.19905807717071,11.747328239148935,-0.9631183577778091,0.0,0.418,10.107513636226559,6.115161281312338,11.747328239148937,6.657687921300206,6.656509646311578,9.218741015001827,255.0376875946921,571.0,2.7971326828552454e-11,12490328170039502688
unsw_recon__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_natural_cur,unsw,zz_r1_full__as0.5,6,128,4,pre_psd,1.0,0.8940442363564088,0.8962150127226463,0.8974466709760827,0.7727820152549176,10.0,0.9055288241909425,0.9205152671755725,0.9173884938590822,0.797551184263348,-0.024769169008430403,0.024769169008430403,97.49735499797161,47.56045217469252,2.0499669481664666,0.15480769825726426,0.15505947875379675,-0.0002517804965324888,-1.224090793836511,0.0,0.429,19.210892544592966,11.784689774816956,-0.9889445249876844,0.0,0.416,10.056203959624817,6.085903927948872,0.0,0.0,0.0,0.0,0.0,,,2276070926698774149
